stack_id,split,final_test_pass,final_test_fail,defect_type,defect_stage,label_available_time_utc,reliability_pass,reliability_sampled
S003709,train,1,0,none,none,2025-02-01T14:40:00Z,,0
S003710,train,1,0,none,none,2025-02-01T14:50:00Z,,0
S003711,train,0,1,underfill_void,molding,2025-02-01T15:00:00Z,,0
S003712,train,1,0,none,none,2025-02-01T15:10:00Z,,0
S003713,train,1,0,none,none,2025-02-01T15:20:00Z,,0
S003714,train,0,1,underfill_void,molding,2025-02-01T15:30:00Z,,0
S003715,train,1,0,none,none,2025-02-01T15:40:00Z,1,1
S003716,train,1,0,none,none,2025-02-01T15:50:00Z,,0
S003717,train,1,0,none,none,2025-02-01T16:00:00Z,,0
S003718,train,1,0,none,none,2025-02-01T16:10:00Z,,0
S003719,train,1,0,none,none,2025-02-01T16:20:00Z,,0
S003720,train,1,0,none,none,2025-02-01T16:30:00Z,,0
S003721,train,1,0,none,none,2025-02-01T16:40:00Z,,0
S003722,train,1,0,none,none,2025-02-01T16:50:00Z,,0
S003723,train,0,1,warpage,assembly,2025-02-01T17:00:00Z,,0
S003724,train,1,0,none,none,2025-02-01T17:10:00Z,,0
S003725,train,1,0,none,none,2025-02-01T17:20:00Z,,0
S003726,train,1,0,none,none,2025-02-01T17:30:00Z,,0
S003727,train,1,0,none,none,2025-02-01T17:40:00Z,,0
S003728,train,1,0,none,none,2025-02-01T17:50:00Z,,0
S003729,train,1,0,none,none,2025-02-01T18:00:00Z,,0
S003730,train,1,0,none,none,2025-02-01T18:10:00Z,,0
S003731,train,1,0,none,none,2025-02-01T18:20:00Z,,0
S003732,train,1,0,none,none,2025-02-01T18:30:00Z,,0
S003733,train,1,0,none,none,2025-02-01T18:40:00Z,1,1
S003734,train,1,0,none,none,2025-02-01T18:50:00Z,1,1
S003735,train,1,0,none,none,2025-02-01T19:00:00Z,,0
S003736,train,1,0,none,none,2025-02-01T19:10:00Z,,0
S003737,train,1,0,none,none,2025-02-01T15:40:00Z,1,1
S003738,train,1,0,none,none,2025-02-01T15:50:00Z,,0
S003739,train,1,0,none,none,2025-02-01T16:00:00Z,,0
S003740,train,1,0,none,none,2025-02-01T16:10:00Z,,0
S003741,train,1,0,none,none,2025-02-01T16:20:00Z,,0
S003742,train,1,0,none,none,2025-02-01T16:30:00Z,,0
S003743,train,1,0,none,none,2025-02-01T16:40:00Z,,0
S003744,train,1,0,none,none,2025-02-01T16:50:00Z,,0
S003745,train,1,0,none,none,2025-02-01T17:00:00Z,,0
S003746,train,1,0,none,none,2025-02-01T17:10:00Z,,0
S003747,train,0,1,multiple,multiple,2025-02-01T17:20:00Z,,0
S003748,train,1,0,none,none,2025-02-01T17:30:00Z,,0
S003749,train,1,0,none,none,2025-02-01T17:40:00Z,,0
S003750,train,1,0,none,none,2025-02-01T17:50:00Z,1,1
S003751,train,1,0,none,none,2025-02-01T18:00:00Z,,0
S003752,train,1,0,none,none,2025-02-01T18:10:00Z,,0
S003753,train,1,0,none,none,2025-02-01T18:20:00Z,,0
S003754,train,1,0,none,none,2025-02-01T18:30:00Z,1,1
S003755,train,1,0,none,none,2025-02-01T18:40:00Z,,0
S003756,train,1,0,none,none,2025-02-01T18:50:00Z,,0
S003757,train,1,0,none,none,2025-02-01T19:00:00Z,,0
S003758,train,1,0,none,none,2025-02-01T19:10:00Z,,0
S003759,train,1,0,none,none,2025-02-01T19:20:00Z,,0
S003760,train,1,0,none,none,2025-02-01T19:30:00Z,,0
S003761,train,1,0,none,none,2025-02-01T19:40:00Z,,0
S003762,train,1,0,none,none,2025-02-01T19:50:00Z,,0
S003763,train,1,0,none,none,2025-02-01T20:00:00Z,,0
S003764,train,1,0,none,none,2025-02-01T20:10:00Z,,0
S003765,train,1,0,none,none,2025-02-01T20:20:00Z,,0
S003766,train,1,0,none,none,2025-02-01T20:30:00Z,,0
S003767,train,1,0,none,none,2025-02-01T20:40:00Z,,0
S003768,train,1,0,none,none,2025-02-01T20:50:00Z,,0
S003769,train,0,1,dram_electrical,dram_or_base,2025-02-01T21:00:00Z,,0
S003770,train,1,0,none,none,2025-02-01T21:10:00Z,,0
S003771,train,1,0,none,none,2025-02-01T21:20:00Z,,0
S003772,train,1,0,none,none,2025-02-01T21:30:00Z,,0
S003773,train,1,0,none,none,2025-02-01T21:40:00Z,,0
S003774,train,1,0,none,none,2025-02-01T21:50:00Z,,0
S003775,train,1,0,none,none,2025-02-01T22:00:00Z,,0
S003776,train,1,0,none,none,2025-02-01T22:10:00Z,,0
S003777,train,1,0,none,none,2025-02-01T22:20:00Z,0,1
S003778,train,1,0,none,none,2025-02-01T22:30:00Z,,0
S003779,train,1,0,none,none,2025-02-01T22:40:00Z,,0
S003780,train,1,0,none,none,2025-02-01T22:50:00Z,0,1
S003781,train,1,0,none,none,2025-02-01T23:00:00Z,,0
S003782,train,1,0,none,none,2025-02-01T23:10:00Z,,0
S003783,train,1,0,none,none,2025-02-01T23:20:00Z,,0
S003784,train,1,0,none,none,2025-02-01T23:30:00Z,,0
S003785,train,1,0,none,none,2025-02-01T23:40:00Z,,0
S003786,train,1,0,none,none,2025-02-01T23:50:00Z,,0
S003787,train,1,0,none,none,2025-02-02T00:00:00Z,1,1
S003788,train,1,0,none,none,2025-02-02T00:10:00Z,,0
S003789,train,1,0,none,none,2025-02-02T00:20:00Z,,0
S003790,train,1,0,none,none,2025-02-02T00:30:00Z,,0
S003791,train,1,0,none,none,2025-02-02T00:40:00Z,,0
S003792,train,1,0,none,none,2025-02-02T00:50:00Z,1,1
S003793,train,1,0,none,none,2025-02-02T01:00:00Z,,0
S003794,train,1,0,none,none,2025-02-02T01:10:00Z,,0
S003795,train,0,1,warpage,assembly,2025-02-02T01:20:00Z,,0
S003796,train,1,0,none,none,2025-02-02T01:30:00Z,,0
S003797,train,1,0,none,none,2025-02-02T01:40:00Z,1,1
S003798,train,1,0,none,none,2025-02-02T01:50:00Z,,0
S003799,train,1,0,none,none,2025-02-02T02:00:00Z,1,1
S003800,train,1,0,none,none,2025-02-02T03:40:00Z,,0
S003801,train,1,0,none,none,2025-02-02T03:50:00Z,1,1
S003802,train,1,0,none,none,2025-02-02T04:00:00Z,1,1
S003803,train,1,0,none,none,2025-02-02T04:10:00Z,,0
S003804,train,1,0,none,none,2025-02-02T04:20:00Z,,0
S003805,train,1,0,none,none,2025-02-02T04:30:00Z,,0
S003806,train,1,0,none,none,2025-02-02T04:40:00Z,,0
S003807,train,1,0,none,none,2025-02-02T04:50:00Z,,0
S003808,train,1,0,none,none,2025-02-02T05:00:00Z,,0
S003809,train,1,0,none,none,2025-02-02T05:10:00Z,,0
S003810,train,1,0,none,none,2025-02-02T05:20:00Z,1,1
S003811,train,1,0,none,none,2025-02-02T05:30:00Z,,0
S003812,train,1,0,none,none,2025-02-02T05:40:00Z,,0
S003813,train,1,0,none,none,2025-02-02T05:50:00Z,,0
S003814,train,1,0,none,none,2025-02-02T06:00:00Z,,0
S003815,train,1,0,none,none,2025-02-02T06:10:00Z,,0
S003816,train,1,0,none,none,2025-02-02T06:20:00Z,,0
S003817,train,1,0,none,none,2025-02-02T06:30:00Z,,0
S003818,train,0,1,tsv_open_short,tsv_or_interconnect,2025-02-02T06:40:00Z,,0
S003819,train,1,0,none,none,2025-02-02T06:50:00Z,,0
S003820,train,1,0,none,none,2025-02-02T07:00:00Z,,0
S003821,train,1,0,none,none,2025-02-02T07:10:00Z,,0
S003822,train,1,0,none,none,2025-02-02T07:20:00Z,,0
S003823,train,1,0,none,none,2025-02-02T07:30:00Z,,0
S003824,train,0,1,microbump_open_bridge,reflow,2025-02-02T07:40:00Z,,0
S003825,train,1,0,none,none,2025-02-02T07:50:00Z,1,1
S003826,train,1,0,none,none,2025-02-02T08:00:00Z,1,1
S003827,train,1,0,none,none,2025-02-02T08:10:00Z,,0
S003828,train,1,0,none,none,2025-02-02T08:20:00Z,,0
S003829,train,0,1,microbump_open_bridge,reflow,2025-02-02T08:30:00Z,,0
S003830,train,1,0,none,none,2025-02-02T08:40:00Z,,0
S003831,train,1,0,none,none,2025-02-02T08:50:00Z,,0
S003832,train,1,0,none,none,2025-02-02T09:00:00Z,,0
S003833,train,1,0,none,none,2025-02-02T09:10:00Z,,0
S003834,train,1,0,none,none,2025-02-02T09:20:00Z,1,1
S003835,train,1,0,none,none,2025-02-02T09:30:00Z,,0
S003836,train,1,0,none,none,2025-02-02T09:40:00Z,,0
S003837,train,0,1,delamination,molding,2025-02-02T09:50:00Z,,0
S003838,train,1,0,none,none,2025-02-02T10:00:00Z,,0
S003839,train,1,0,none,none,2025-02-02T10:10:00Z,,0
S003840,train,1,0,none,none,2025-02-02T10:20:00Z,,0
S003841,train,1,0,none,none,2025-02-02T10:30:00Z,,0
S003842,train,1,0,none,none,2025-02-02T10:40:00Z,,0
S003843,train,1,0,none,none,2025-02-02T10:50:00Z,1,1
S003844,train,1,0,none,none,2025-02-02T11:00:00Z,,0
S003845,train,1,0,none,none,2025-02-02T11:10:00Z,,0
S003846,train,1,0,none,none,2025-02-02T11:20:00Z,1,1
S003847,train,1,0,none,none,2025-02-02T11:30:00Z,,0
S003848,train,1,0,none,none,2025-02-02T11:40:00Z,,0
S003849,train,1,0,none,none,2025-02-02T11:50:00Z,,0
S003850,train,1,0,none,none,2025-02-02T12:00:00Z,,0
S003851,train,1,0,none,none,2025-02-02T12:10:00Z,,0
S003852,train,1,0,none,none,2025-02-02T12:20:00Z,,0
S003853,train,1,0,none,none,2025-02-02T12:30:00Z,1,1
S003854,train,1,0,none,none,2025-02-02T12:40:00Z,,0
S003855,train,1,0,none,none,2025-02-02T12:50:00Z,,0
S003856,train,1,0,none,none,2025-02-02T13:00:00Z,,0
S003857,train,1,0,none,none,2025-02-02T13:10:00Z,,0
S003858,train,0,1,tsv_open_short,tsv_or_interconnect,2025-02-02T13:20:00Z,,0
S003859,train,1,0,none,none,2025-02-02T13:30:00Z,,0
S003860,train,1,0,none,none,2025-02-02T13:40:00Z,,0
S003861,train,1,0,none,none,2025-02-02T13:50:00Z,,0
S003862,train,1,0,none,none,2025-02-02T14:00:00Z,,0
S003863,train,1,0,none,none,2025-02-02T15:40:00Z,,0
S003864,train,1,0,none,none,2025-02-02T15:50:00Z,,0
S003865,train,1,0,none,none,2025-02-02T16:00:00Z,,0
S003866,train,1,0,none,none,2025-02-02T16:10:00Z,,0
S003867,train,1,0,none,none,2025-02-02T16:20:00Z,,0
S003868,train,1,0,none,none,2025-02-02T16:30:00Z,,0
S003869,train,1,0,none,none,2025-02-02T16:40:00Z,,0
S003870,train,1,0,none,none,2025-02-02T16:50:00Z,,0
S003871,train,1,0,none,none,2025-02-02T17:00:00Z,,0
S003872,train,1,0,none,none,2025-02-02T17:10:00Z,,0
S003873,train,1,0,none,none,2025-02-02T17:20:00Z,,0
S003874,train,1,0,none,none,2025-02-02T17:30:00Z,,0
S003875,train,1,0,none,none,2025-02-02T17:40:00Z,,0
S003876,train,0,1,underfill_void,molding,2025-02-02T17:50:00Z,,0
S003877,train,1,0,none,none,2025-02-02T18:00:00Z,,0
S003878,train,1,0,none,none,2025-02-02T18:10:00Z,,0
S003879,train,1,0,none,none,2025-02-02T18:20:00Z,,0
S003880,train,1,0,none,none,2025-02-02T18:30:00Z,1,1
S003881,train,1,0,none,none,2025-02-02T18:40:00Z,,0
S003882,train,1,0,none,none,2025-02-02T18:50:00Z,1,1
S003883,train,1,0,none,none,2025-02-02T19:00:00Z,,0
S003884,train,1,0,none,none,2025-02-02T19:10:00Z,,0
S003885,train,1,0,none,none,2025-02-02T19:20:00Z,,0
S003886,train,1,0,none,none,2025-02-02T19:30:00Z,,0
S003887,train,1,0,none,none,2025-02-02T19:40:00Z,,0
S003888,train,0,1,warpage,assembly,2025-02-02T19:50:00Z,,0
S003889,train,1,0,none,none,2025-02-02T20:00:00Z,,0
S003890,train,1,0,none,none,2025-02-02T20:10:00Z,,0
S003891,train,1,0,none,none,2025-02-02T20:20:00Z,,0
S003892,train,1,0,none,none,2025-02-02T20:30:00Z,,0
S003893,train,1,0,none,none,2025-02-02T20:40:00Z,1,1
S003894,train,1,0,none,none,2025-02-02T20:50:00Z,,0
S003895,train,1,0,none,none,2025-02-02T21:00:00Z,,0
S003896,train,1,0,none,none,2025-02-02T21:10:00Z,1,1
S003897,train,1,0,none,none,2025-02-02T21:20:00Z,,0
S003898,train,1,0,none,none,2025-02-02T21:30:00Z,,0
S003899,train,1,0,none,none,2025-02-02T21:40:00Z,,0
S003900,train,1,0,none,none,2025-02-02T21:50:00Z,,0
S003901,train,1,0,none,none,2025-02-02T22:00:00Z,,0
S003902,train,1,0,none,none,2025-02-02T22:10:00Z,,0
S003903,train,1,0,none,none,2025-02-02T22:20:00Z,,0
S003904,train,1,0,none,none,2025-02-02T22:30:00Z,,0
S003905,train,1,0,none,none,2025-02-02T22:40:00Z,,0
S003906,train,1,0,none,none,2025-02-02T22:50:00Z,,0
S003907,train,1,0,none,none,2025-02-02T23:00:00Z,,0
S003908,train,1,0,none,none,2025-02-02T23:10:00Z,,0
S003909,train,1,0,none,none,2025-02-02T23:20:00Z,,0
S003910,train,1,0,none,none,2025-02-02T23:30:00Z,,0
S003911,train,1,0,none,none,2025-02-02T23:40:00Z,,0
S003912,train,1,0,none,none,2025-02-02T23:50:00Z,,0
S003913,train,1,0,none,none,2025-02-03T00:00:00Z,,0
S003914,train,1,0,none,none,2025-02-03T00:10:00Z,1,1
S003915,train,1,0,none,none,2025-02-03T00:20:00Z,1,1
S003916,train,1,0,none,none,2025-02-03T00:30:00Z,1,1
S003917,train,1,0,none,none,2025-02-03T00:40:00Z,1,1
S003918,train,1,0,none,none,2025-02-03T00:50:00Z,,0
S003919,train,0,1,warpage,assembly,2025-02-03T01:00:00Z,,0
S003920,train,1,0,none,none,2025-02-03T01:10:00Z,,0
S003921,train,1,0,none,none,2025-02-03T01:20:00Z,1,1
S003922,train,1,0,none,none,2025-02-03T01:30:00Z,,0
S003923,train,1,0,none,none,2025-02-03T01:40:00Z,,0
S003924,train,1,0,none,none,2025-02-03T01:50:00Z,,0
S003925,train,1,0,none,none,2025-02-03T02:00:00Z,1,1
S003926,train,1,0,none,none,2025-02-03T02:10:00Z,,0
S003927,train,1,0,none,none,2025-02-03T02:20:00Z,,0
S003928,train,1,0,none,none,2025-02-03T02:30:00Z,1,1
S003929,train,1,0,none,none,2025-02-03T02:40:00Z,,0
S003930,train,1,0,none,none,2025-02-03T02:50:00Z,,0
S003931,train,1,0,none,none,2025-02-03T03:00:00Z,1,1
S003932,train,1,0,none,none,2025-02-03T03:10:00Z,,0
S003933,train,1,0,none,none,2025-02-03T03:20:00Z,,0
S003934,train,1,0,none,none,2025-02-03T03:30:00Z,,0
S003935,train,1,0,none,none,2025-02-03T03:40:00Z,1,1
S003936,train,1,0,none,none,2025-02-03T03:50:00Z,1,1
S003937,train,1,0,none,none,2025-02-03T04:00:00Z,1,1
S003938,train,1,0,none,none,2025-02-03T04:10:00Z,,0
S003939,train,1,0,none,none,2025-02-03T04:20:00Z,,0
S003940,train,1,0,none,none,2025-02-03T04:30:00Z,1,1
S003941,train,1,0,none,none,2025-02-03T04:40:00Z,,0
S003942,train,1,0,none,none,2025-02-03T04:50:00Z,,0
S003943,train,1,0,none,none,2025-02-03T05:00:00Z,,0
S003944,train,1,0,none,none,2025-02-03T05:10:00Z,,0
S003945,train,1,0,none,none,2025-02-03T05:20:00Z,,0
S003946,train,1,0,none,none,2025-02-03T05:30:00Z,1,1
S003947,train,1,0,none,none,2025-02-03T05:40:00Z,,0
S003948,train,1,0,none,none,2025-02-03T05:50:00Z,,0
S003949,train,1,0,none,none,2025-02-03T06:00:00Z,,0
S003950,train,1,0,none,none,2025-02-03T06:10:00Z,1,1
S003951,train,1,0,none,none,2025-02-03T06:20:00Z,,0
S003952,train,1,0,none,none,2025-02-03T06:30:00Z,1,1
S003953,train,1,0,none,none,2025-02-03T06:40:00Z,,0
S003954,train,1,0,none,none,2025-02-03T06:50:00Z,,0
S003955,train,1,0,none,none,2025-02-03T07:00:00Z,,0
S003956,train,1,0,none,none,2025-02-03T07:10:00Z,,0
S003957,train,1,0,none,none,2025-02-03T03:40:00Z,,0
S003958,train,0,1,warpage,assembly,2025-02-03T03:50:00Z,,0
S003959,train,1,0,none,none,2025-02-03T04:00:00Z,,0
S003960,train,1,0,none,none,2025-02-03T04:10:00Z,,0
S003961,train,1,0,none,none,2025-02-03T04:20:00Z,,0
S003962,train,1,0,none,none,2025-02-03T04:30:00Z,,0
S003963,train,1,0,none,none,2025-02-03T04:40:00Z,,0
S003964,train,0,1,warpage,assembly,2025-02-03T04:50:00Z,,0
S003965,train,1,0,none,none,2025-02-03T05:00:00Z,,0
S003966,train,1,0,none,none,2025-02-03T05:10:00Z,,0
S003967,train,1,0,none,none,2025-02-03T05:20:00Z,,0
S003968,train,1,0,none,none,2025-02-03T05:30:00Z,,0
S003969,train,1,0,none,none,2025-02-03T05:40:00Z,1,1
S003970,train,1,0,none,none,2025-02-03T05:50:00Z,,0
S003971,train,1,0,none,none,2025-02-03T06:00:00Z,,0
S003972,train,1,0,none,none,2025-02-03T06:10:00Z,,0
S003973,train,1,0,none,none,2025-02-03T06:20:00Z,,0
S003974,train,1,0,none,none,2025-02-03T06:30:00Z,,0
S003975,train,1,0,none,none,2025-02-03T06:40:00Z,,0
S003976,train,1,0,none,none,2025-02-03T06:50:00Z,,0
S003977,train,1,0,none,none,2025-02-03T07:00:00Z,,0
S003978,train,0,1,underfill_void,molding,2025-02-03T07:10:00Z,,0
S003979,train,1,0,none,none,2025-02-03T07:20:00Z,,0
S003980,train,1,0,none,none,2025-02-03T07:30:00Z,1,1
S003981,train,1,0,none,none,2025-02-03T07:40:00Z,0,1
S003982,train,1,0,none,none,2025-02-03T07:50:00Z,,0
S003983,train,1,0,none,none,2025-02-03T08:00:00Z,,0
S003984,train,1,0,none,none,2025-02-03T08:10:00Z,1,1
S003985,train,1,0,none,none,2025-02-03T08:20:00Z,,0
S003986,train,1,0,none,none,2025-02-03T08:30:00Z,1,1
S003987,train,1,0,none,none,2025-02-03T08:40:00Z,,0
S003988,train,1,0,none,none,2025-02-03T08:50:00Z,,0
S003989,train,1,0,none,none,2025-02-03T09:00:00Z,,0
S003990,train,1,0,none,none,2025-02-03T09:10:00Z,,0
S003991,train,1,0,none,none,2025-02-03T09:20:00Z,,0
S003992,train,1,0,none,none,2025-02-03T09:30:00Z,1,1
S003993,train,1,0,none,none,2025-02-03T09:40:00Z,,0
S003994,train,0,1,die_crack,handling,2025-02-03T09:50:00Z,,0
S003995,train,1,0,none,none,2025-02-03T10:00:00Z,,0
S003996,train,1,0,none,none,2025-02-03T10:10:00Z,,0
S003997,train,1,0,none,none,2025-02-03T10:20:00Z,,0
S003998,train,1,0,none,none,2025-02-03T10:30:00Z,,0
S003999,train,1,0,none,none,2025-02-03T10:40:00Z,1,1
S004000,train,1,0,none,none,2025-02-03T10:50:00Z,,0
S004001,train,1,0,none,none,2025-02-03T11:00:00Z,1,1
S004002,train,1,0,none,none,2025-02-03T11:10:00Z,,0
S004003,train,1,0,none,none,2025-02-03T11:20:00Z,,0
S004004,train,1,0,none,none,2025-02-03T11:30:00Z,,0
S004005,train,1,0,none,none,2025-02-03T11:40:00Z,,0
S004006,train,1,0,none,none,2025-02-03T11:50:00Z,,0
S004007,train,1,0,none,none,2025-02-03T12:00:00Z,,0
S004008,train,1,0,none,none,2025-02-03T12:10:00Z,,0
S004009,train,1,0,none,none,2025-02-03T12:20:00Z,,0
S004010,train,1,0,none,none,2025-02-03T12:30:00Z,,0
S004011,train,1,0,none,none,2025-02-03T12:40:00Z,,0
S004012,train,1,0,none,none,2025-02-03T12:50:00Z,1,1
S004013,train,1,0,none,none,2025-02-03T13:00:00Z,1,1
S004014,train,1,0,none,none,2025-02-03T13:10:00Z,,0
S004015,train,1,0,none,none,2025-02-03T13:20:00Z,,0
S004016,train,1,0,none,none,2025-02-03T13:30:00Z,,0
S004017,train,1,0,none,none,2025-02-03T13:40:00Z,,0
S004018,train,1,0,none,none,2025-02-03T13:50:00Z,1,1
S004019,train,1,0,none,none,2025-02-03T14:00:00Z,,0
S004020,train,1,0,none,none,2025-02-03T15:40:00Z,,0
S004021,train,1,0,none,none,2025-02-03T15:50:00Z,1,1
S004022,train,1,0,none,none,2025-02-03T16:00:00Z,,0
S004023,train,1,0,none,none,2025-02-03T16:10:00Z,,0
S004024,train,1,0,none,none,2025-02-03T16:20:00Z,,0
S004025,train,1,0,none,none,2025-02-03T16:30:00Z,1,1
S004026,train,1,0,none,none,2025-02-03T16:40:00Z,,0
S004027,train,1,0,none,none,2025-02-03T16:50:00Z,,0
S004028,train,1,0,none,none,2025-02-03T17:00:00Z,,0
S004029,train,1,0,none,none,2025-02-03T17:10:00Z,,0
S004030,train,1,0,none,none,2025-02-03T17:20:00Z,,0
S004031,train,1,0,none,none,2025-02-03T17:30:00Z,,0
S004032,train,1,0,none,none,2025-02-03T17:40:00Z,,0
S004033,train,1,0,none,none,2025-02-03T17:50:00Z,,0
S004034,train,1,0,none,none,2025-02-03T18:00:00Z,,0
S004035,train,1,0,none,none,2025-02-03T18:10:00Z,,0
S004036,train,1,0,none,none,2025-02-03T18:20:00Z,,0
S004037,train,1,0,none,none,2025-02-03T18:30:00Z,,0
S004038,train,1,0,none,none,2025-02-03T18:40:00Z,,0
S004039,train,1,0,none,none,2025-02-03T18:50:00Z,1,1
S004040,train,1,0,none,none,2025-02-03T19:00:00Z,,0
S004041,train,1,0,none,none,2025-02-03T19:10:00Z,,0
S004042,train,1,0,none,none,2025-02-03T19:20:00Z,,0
S004043,train,1,0,none,none,2025-02-03T19:30:00Z,,0
S004044,train,1,0,none,none,2025-02-03T19:40:00Z,,0
S004045,train,1,0,none,none,2025-02-03T19:50:00Z,1,1
S004046,train,1,0,none,none,2025-02-03T20:00:00Z,,0
S004047,train,1,0,none,none,2025-02-03T20:10:00Z,,0
S004048,train,1,0,none,none,2025-02-03T20:20:00Z,,0
S004049,train,1,0,none,none,2025-02-03T20:30:00Z,,0
S004050,train,1,0,none,none,2025-02-03T20:40:00Z,,0
S004051,train,1,0,none,none,2025-02-03T20:50:00Z,,0
S004052,train,1,0,none,none,2025-02-03T21:00:00Z,,0
S004053,train,1,0,none,none,2025-02-03T21:10:00Z,,0
S004054,train,1,0,none,none,2025-02-03T21:20:00Z,1,1
S004055,train,1,0,none,none,2025-02-03T21:30:00Z,,0
S004056,train,1,0,none,none,2025-02-03T21:40:00Z,,0
S004057,train,1,0,none,none,2025-02-03T21:50:00Z,,0
S004058,train,1,0,none,none,2025-02-03T22:00:00Z,,0
S004059,train,1,0,none,none,2025-02-03T22:10:00Z,1,1
S004060,train,1,0,none,none,2025-02-03T22:20:00Z,,0
S004061,train,1,0,none,none,2025-02-03T22:30:00Z,,0
S004062,train,0,1,microbump_open_bridge,reflow,2025-02-03T22:40:00Z,,0
S004063,train,1,0,none,none,2025-02-03T22:50:00Z,,0
S004064,train,1,0,none,none,2025-02-03T23:00:00Z,,0
S004065,train,1,0,none,none,2025-02-03T23:10:00Z,,0
S004066,train,1,0,none,none,2025-02-03T23:20:00Z,,0
S004067,train,1,0,none,none,2025-02-03T23:30:00Z,1,1
S004068,train,1,0,none,none,2025-02-03T23:40:00Z,,0
S004069,train,1,0,none,none,2025-02-03T23:50:00Z,1,1
S004070,train,1,0,none,none,2025-02-04T00:00:00Z,1,1
S004071,train,1,0,none,none,2025-02-04T00:10:00Z,,0
S004072,train,1,0,none,none,2025-02-04T00:20:00Z,1,1
S004073,train,1,0,none,none,2025-02-04T00:30:00Z,,0
S004074,train,1,0,none,none,2025-02-04T00:40:00Z,,0
S004075,train,1,0,none,none,2025-02-04T00:50:00Z,,0
S004076,train,1,0,none,none,2025-02-04T01:00:00Z,,0
S004077,train,1,0,none,none,2025-02-04T01:10:00Z,1,1
S004078,train,1,0,none,none,2025-02-04T01:20:00Z,,0
S004079,train,1,0,none,none,2025-02-04T01:30:00Z,,0
S004080,train,1,0,none,none,2025-02-04T01:40:00Z,,0
S004081,train,1,0,none,none,2025-02-04T01:50:00Z,,0
S004082,train,0,1,underfill_void,molding,2025-02-04T02:00:00Z,,0
S004083,train,1,0,none,none,2025-02-04T02:10:00Z,,0
S004084,train,1,0,none,none,2025-02-04T02:20:00Z,,0
S004085,train,1,0,none,none,2025-02-04T02:30:00Z,,0
S004086,train,1,0,none,none,2025-02-04T02:40:00Z,,0
S004087,train,1,0,none,none,2025-02-04T02:50:00Z,,0
S004088,train,1,0,none,none,2025-02-04T03:00:00Z,,0
S004089,train,1,0,none,none,2025-02-04T03:10:00Z,,0
S004090,train,1,0,none,none,2025-02-04T03:20:00Z,,0
S004091,train,0,1,die_crack,handling,2025-02-04T03:30:00Z,,0
S004092,train,1,0,none,none,2025-02-04T03:40:00Z,,0
S004093,train,1,0,none,none,2025-02-04T03:50:00Z,,0
S004094,train,1,0,none,none,2025-02-04T04:00:00Z,1,1
S004095,train,1,0,none,none,2025-02-04T04:10:00Z,,0
S004096,train,1,0,none,none,2025-02-04T04:20:00Z,,0
S004097,train,1,0,none,none,2025-02-04T04:30:00Z,,0
S004098,train,1,0,none,none,2025-02-04T04:40:00Z,,0
S004099,train,1,0,none,none,2025-02-04T04:50:00Z,,0
S004100,train,1,0,none,none,2025-02-04T05:00:00Z,,0
S004101,train,1,0,none,none,2025-02-04T05:10:00Z,,0
S004102,train,1,0,none,none,2025-02-04T05:20:00Z,,0
S004103,train,1,0,none,none,2025-02-04T05:30:00Z,1,1
S004104,train,1,0,none,none,2025-02-04T05:40:00Z,,0
S004105,train,1,0,none,none,2025-02-04T05:50:00Z,1,1
S004106,train,1,0,none,none,2025-02-04T06:00:00Z,,0
S004107,train,1,0,none,none,2025-02-04T06:10:00Z,,0
S004108,train,1,0,none,none,2025-02-04T06:20:00Z,1,1
S004109,train,0,1,tsv_open_short,tsv_or_interconnect,2025-02-04T06:30:00Z,,0
S004110,train,1,0,none,none,2025-02-04T06:40:00Z,,0
S004111,train,0,1,microbump_open_bridge,reflow,2025-02-04T06:50:00Z,,0
S004112,train,1,0,none,none,2025-02-04T07:00:00Z,1,1
S004113,train,1,0,none,none,2025-02-04T07:10:00Z,,0
S004114,train,1,0,none,none,2025-02-04T07:20:00Z,,0
S004115,train,1,0,none,none,2025-02-04T03:40:00Z,,0
S004116,train,1,0,none,none,2025-02-04T03:50:00Z,,0
S004117,train,1,0,none,none,2025-02-04T04:00:00Z,,0
S004118,train,1,0,none,none,2025-02-04T04:10:00Z,,0
S004119,train,1,0,none,none,2025-02-04T04:20:00Z,,0
S004120,train,1,0,none,none,2025-02-04T04:30:00Z,,0
S004121,train,1,0,none,none,2025-02-04T04:40:00Z,1,1
S004122,train,1,0,none,none,2025-02-04T04:50:00Z,,0
S004123,train,1,0,none,none,2025-02-04T05:00:00Z,1,1
S004124,train,1,0,none,none,2025-02-04T05:10:00Z,,0
S004125,train,0,1,warpage,assembly,2025-02-04T05:20:00Z,,0
S004126,train,1,0,none,none,2025-02-04T05:30:00Z,,0
S004127,train,0,1,underfill_void,molding,2025-02-04T05:40:00Z,,0
S004128,train,1,0,none,none,2025-02-04T05:50:00Z,,0
S004129,train,1,0,none,none,2025-02-04T06:00:00Z,,0
S004130,train,1,0,none,none,2025-02-04T06:10:00Z,,0
