stack_id,lot_id,split,stack_layer_count,capacity_gb,assembly_tool_id,feature_available_time_utc,stack_height_um,inter_die_gap_mean_um,max_alignment_offset_um,cumulative_die_shift_um,emc_viscosity_pa_s,molding_pressure_mpa,molding_vacuum_absolute_kpa,reflow_peak_temperature_c,time_above_liquidus_sec,heating_rate_c_sec,cure_temperature_c,cure_duration_min,underfill_void_pct,delamination_area_pct,package_warpage_um,stacks_since_tool_service,core_thickness_mean_um,core_thickness_std_um,core_warpage_max_um,core_ttv_mean_um,core_leakage_mean_ua,core_repair_count_sum,core_particle_count_sum,core_tsv_resistance_mean_mohm,core_tsv_resistance_max_mohm,core_bump_coplanarity_max_um,n_source_wafers,n_dies_with_detailed_metrology,sampled_core_tsv_void_mean_pct,sampled_core_cd_mean_nm,base_leakage_current_ua,base_die_thickness_um,final_test_fail
S004765,L0065,train,12,36,ASSEMBLY_T05,2025-02-08T12:40:00Z,618.79448,13.179297,0.50915021,1.0340447,8.2581198,7.0843957,2.2006056,243.08005,54.642824,1.5496828,177.16304,60.451908,0.14197974,0.1336127,15.046942,54,31.634648,0.4367499,2.2359393,1.1248904,0.80225341,18,10,30.155479,31.927065,1.0620037,9,1,0.87588085,24.338294,1.6775619,50.446601,1
S004766,L0065,train,12,36,ASSEMBLY_T06,2025-02-08T12:50:00Z,619.29594,13.20813,0.81917123,0.50064089,8.2878278,6.795934,3.0547835,243.53153,54.228566,1.6036673,175.99145,63.619636,0.31706164,0.054943221,11.319312,55,31.716578,0.65990184,2.365429,1.1214149,0.9767207,17,14,29.947536,31.021717,1.0510898,10,3,0.77089368,24.666158,1.6567426,49.93642,0
S004767,L0065,train,12,36,ASSEMBLY_T01,2025-02-08T13:00:00Z,617.5803,13.153048,0.73838929,1.8225092,8.5750572,7.2952814,2.9914456,251.18905,55.542974,1.5863984,175.95449,58.421775,0.32134703,0.066864018,14.946094,56,31.591963,0.47118921,2.2791167,1.0288224,0.81586521,12,4,30.608432,31.82004,1.1061667,11,3,0.56991641,24.864395,1.4043952,49.807734,0
S004768,L0065,train,12,36,ASSEMBLY_T02,2025-02-08T13:10:00Z,617.36432,13.183669,0.69328,0.65410771,8.1194984,7.2229181,2.7712169,243.63642,60.814161,1.4993456,175.00494,57.31404,0.22185675,0.13301796,13.001855,57,31.555564,0.47492057,1.8913261,1.0524197,0.99906772,16,17,29.645214,31.471156,0.99941159,10,3,0.50312815,24.473565,1.1950439,50.260402,0
S004769,L0065,train,12,36,ASSEMBLY_T03,2025-02-08T13:20:00Z,622.09202,13.223054,0.66528671,0.78526581,8.8162523,7.7565747,3.9516509,245.8096,55.244812,1.4482097,177.54371,59.427059,0.71030865,0.28518431,15.616322,58,31.907005,0.5581844,2.1146496,1.0976535,0.92677932,20,11,29.241255,30.471067,1.1075106,9,4,1.0236384,24.853922,1.1474914,50.157203,0
S004770,L0065,train,12,36,ASSEMBLY_T04,2025-02-08T13:30:00Z,614.1382,13.074687,0.47819098,1.6106399,7.6860277,7.2352098,3.6046734,247.01178,59.325072,1.5970424,176.59377,55.77792,0.13461031,0.11776274,14.899109,59,31.474194,0.33272998,1.5516547,0.99827453,0.87599674,19,12,30.462063,32.446872,0.72653611,10,3,0.55521514,24.550539,1.581549,49.395629,0
S004771,L0066,train,8,24,ASSEMBLY_T06,2025-02-08T15:40:00Z,619.37099,15.065476,0.49952083,1.0544113,7.9350115,6.9717157,2.8760459,242.71579,56.411421,1.5155541,175.36656,61.429244,0.19198865,0.087598722,10.090694,75,52.329531,0.21041903,1.30569,1.0499329,0.76361113,7,2,48.821953,51.251436,0.71500819,6,3,0.91084373,24.515912,1.3480316,49.778943,0
S004772,L0066,train,8,24,ASSEMBLY_T01,2025-02-08T15:50:00Z,619.82082,15.131892,0.58812351,0.5622259,8.4098215,7.2031461,3.1673707,243.3443,58.320817,1.5233407,177.71213,62.100221,0.2238237,0.069368319,12.016535,76,52.354517,0.42502057,1.8255784,1.0070763,0.85956587,9,6,49.031109,51.765075,1.0290114,8,0,,,1.2998671,49.985672,0
S004773,L0066,train,8,24,ASSEMBLY_T02,2025-02-08T16:00:00Z,619.94917,15.020868,0.51420841,0.60224517,9.9291512,6.8413989,2.6761003,245.39141,53.965388,1.6116885,175.41023,62.757327,0.52796695,0.11410742,12.946998,77,52.379924,0.3124998,1.2794859,0.98184549,0.81362609,13,7,48.492878,52.80083,0.7181938,6,0,,,1.0099557,50.270287,0
S004774,L0066,train,8,24,ASSEMBLY_T03,2025-02-08T16:10:00Z,621.75314,15.207271,0.82423535,2.3057532,9.3449291,7.3792285,3.0616665,245.89697,56.437898,1.6997822,177.53774,59.719862,0.61659518,0.21062016,14.883603,78,52.48599,0.40689399,1.8005792,0.98695945,0.9239208,16,8,47.933557,49.962317,1.0130059,7,0,,,1.4902701,50.390445,0
S004775,L0066,train,8,24,ASSEMBLY_T04,2025-02-08T16:20:00Z,619.49355,15.088981,0.55054131,1.2326303,7.9918336,7.1508167,2.0386196,246.25237,50.802485,1.501312,176.91105,61.203682,0.12672733,0.050710783,12.981782,79,52.393988,0.37351295,1.5295398,0.97173214,0.8405047,5,8,47.54055,50.926032,0.82133824,7,2,0.51888499,24.461269,0.98118984,49.941749,0
S004776,L0066,train,8,24,ASSEMBLY_T05,2025-02-08T16:30:00Z,617.85695,15.024307,0.44762544,0.95286756,7.8531438,6.817857,2.4117971,245.76776,56.327687,1.5128973,174.56872,57.402003,0.19784779,0.042754842,10.478365,80,52.353054,0.39849665,1.4912551,0.94307625,0.9457469,9,4,48.953265,50.768764,0.71483438,7,2,0.34196448,24.1598,1.4911341,49.267079,0
S004777,L0066,train,8,24,ASSEMBLY_T06,2025-02-08T16:40:00Z,618.14935,15.149886,0.4556779,1.9291427,10.269676,7.5311196,4.0459698,252.05476,60.737158,1.5062685,176.55702,57.318064,0.43280644,0.27528404,14.669267,81,52.275699,0.2912443,1.6806022,1.0579023,0.71276946,5,5,47.222716,51.068983,0.92289619,8,1,1.0809331,24.892156,1.8910569,49.518156,0
S004778,L0066,train,8,24,ASSEMBLY_T01,2025-02-08T16:50:00Z,621.69777,15.195978,0.63196147,1.4082756,7.8958848,7.3245454,3.0115788,245.83142,53.818079,1.4833999,177.5524,61.330651,0.18910878,0.1130124,13.771526,82,52.521424,0.49251894,2.0942261,1.0489316,0.83301516,9,4,48.638674,51.942508,0.90799064,5,1,1.0371231,24.808854,1.2797365,50.481759,0
S004779,L0066,train,8,24,ASSEMBLY_T02,2025-02-08T17:00:00Z,618.28909,15.102823,0.4182984,0.61700446,9.7541903,7.17894,2.0906665,246.05889,55.764851,1.5812976,175.63669,60.752758,0.13702046,0.035964273,11.066414,83,52.330168,0.62702426,1.9334559,1.0312243,0.78279436,8,5,47.55186,49.124867,1.1180824,7,2,0.71132237,24.300791,1.5549568,50.12161,0
S004780,L0066,train,8,24,ASSEMBLY_T03,2025-02-08T17:10:00Z,619.87107,15.189225,0.71300458,1.1542042,8.1747261,6.9735713,3.2303305,248.33029,61.239097,1.5851673,176.75838,58.340451,0.1500583,0.12096637,14.693451,84,52.27095,0.55102583,1.6170446,0.95975704,0.84147704,11,5,47.957943,49.992161,1.1549157,8,4,0.61862691,24.585937,1.2707951,49.905725,0
S004781,L0066,train,8,24,ASSEMBLY_T04,2025-02-08T17:20:00Z,619.61376,15.145402,0.35059552,0.8257327,8.5781051,7.3971966,3.1092909,247.79275,52.580978,1.4071226,176.04207,62.35285,0.26237725,0.028399951,13.394596,85,52.469182,0.43288224,1.8989474,1.1466335,0.86464045,11,8,48.04237,50.358408,1.0099989,6,0,,,1.2333168,49.890156,0
S004782,L0066,train,8,24,ASSEMBLY_T05,2025-02-08T17:30:00Z,616.10873,15.025317,0.4519381,0.71598043,9.1096794,6.9902782,1.9857263,243.50251,54.266602,1.5068847,174.88552,60.885299,0.33157096,0.049904569,7.9773826,86,52.130223,0.31514478,1.4010359,0.88305974,0.88848071,5,5,47.350374,49.96156,0.66191077,7,1,0.25958297,24.464703,1.0321297,49.418291,0
S004783,L0066,train,8,24,ASSEMBLY_T06,2025-02-08T17:40:00Z,620.25482,15.094544,0.74707988,1.4970642,9.8159794,7.3293915,3.727119,247.54179,57.293859,1.3377358,177.75058,56.551533,0.31883505,0.16785559,15.476342,87,52.442219,0.40998588,1.6899115,0.99312003,0.80939842,12,8,47.952088,49.888601,0.95662248,6,0,,,1.4684412,49.839908,0
S004784,L0066,train,8,24,ASSEMBLY_T01,2025-02-08T17:50:00Z,617.19037,15.085088,0.59770962,1.9501217,8.6882235,7.3046675,2.9291532,249.25074,58.048549,1.5545711,175.57709,59.622356,0.29194517,0.11983673,11.794011,88,52.191411,0.30808648,1.2907474,0.92887421,0.90550274,9,5,48.091132,49.890543,0.75604234,7,0,,,1.5696674,49.624862,0
S004785,L0066,train,8,24,ASSEMBLY_T02,2025-02-08T18:00:00Z,619.3525,14.989695,0.46254876,0.84177217,9.5950327,6.8209678,2.9341947,243.02068,53.070419,1.4436963,174.04324,61.276101,0.15052104,0.051293571,13.045858,89,52.367594,0.32463416,1.1473981,0.98858747,0.79268926,6,4,48.915934,51.455735,0.71859874,6,2,0.41516097,24.167902,1.0367927,49.986148,0
S004786,L0066,train,8,24,ASSEMBLY_T03,2025-02-08T18:10:00Z,616.55118,15.083394,0.49399576,2.175829,9.2080829,7.3407771,4.9766812,246.7635,59.15355,1.4768046,176.11535,61.373715,0.78077976,0.19032371,12.294955,90,52.064188,0.37932578,1.2055118,0.9574885,0.78062958,11,8,47.469374,50.255387,0.65688245,7,2,0.32695195,24.047832,1.1632572,49.528817,0
S004787,L0066,train,8,24,ASSEMBLY_T04,2025-02-08T18:20:00Z,623.42562,15.214227,0.52936775,0.72598211,9.3085311,6.8542119,2.7434829,245.8708,58.605693,1.4004998,176.15775,58.69383,0.22500587,0.071372078,11.675401,91,52.622204,0.51117361,1.5963972,1.028879,0.78745907,17,5,47.239623,48.563336,0.99285025,8,1,0.66067086,24.649216,1.0829316,50.321521,0
S004788,L0066,train,8,24,ASSEMBLY_T05,2025-02-08T18:30:00Z,620.57319,15.135123,0.88639127,2.0048989,9.8099292,7.4236601,4.1654522,246.20951,59.241275,1.5031503,176.21188,58.096203,0.60699548,0.062819781,13.920457,92,52.353262,0.67600353,1.8347257,1.0633007,0.78437907,8,2,48.277807,50.086766,0.99319314,8,4,0.54908149,24.151392,1.2098362,50.292116,0
S004789,L0066,train,8,24,ASSEMBLY_T06,2025-02-08T18:40:00Z,621.42835,15.127318,0.51865967,0.58426979,7.9833812,7.1801003,2.2598568,244.2266,52.739052,1.5983938,175.08797,62.256363,0.17238458,0.064439886,12.314414,93,52.605789,0.47513264,1.7733528,1.0757884,0.86848181,11,10,47.892394,48.829622,1.1248351,7,0,,,1.1273859,49.442165,0
S004790,L0066,train,8,24,ASSEMBLY_T01,2025-02-08T18:50:00Z,621.73772,15.130536,0.46017269,0.16369395,9.0066342,6.928394,2.3926509,249.13533,54.640658,1.6475574,176.93339,60.144754,0.10337698,0.048533887,11.219908,94,52.474966,0.51090633,1.8038496,1.0361074,0.84268844,6,3,47.984593,49.41389,0.89268751,7,2,0.3937027,24.571273,1.1618377,50.437203,0
S004791,L0066,train,8,24,ASSEMBLY_T02,2025-02-08T19:00:00Z,617.56846,15.076799,0.54652456,1.5418925,8.9353171,6.823231,2.0715114,245.00671,56.626347,1.5505674,175.37837,55.86481,0.27562783,0.078207192,10.748128,95,52.252623,0.50818595,1.3677783,0.98822379,0.8148088,10,4,48.746701,51.000263,0.71142825,6,2,0.50755716,24.698156,1.5615331,50.023956,0
S004792,L0066,train,8,24,ASSEMBLY_T03,2025-02-08T19:10:00Z,618.33218,15.0236,0.88024583,2.4170024,9.4574994,7.2761485,3.1801316,249.30162,55.849551,1.5841311,176.62929,57.0129,0.40927468,0.16157508,16.386815,96,52.461656,0.30819273,1.20391,0.97309142,0.93012249,10,2,47.58367,50.278296,0.62749604,6,1,0.18649443,24.11474,0.89807428,49.41176,0
S004793,L0066,train,8,24,ASSEMBLY_T04,2025-02-08T19:20:00Z,622.10203,15.182624,0.88967815,2.2808527,9.9249589,7.5234695,4.5907161,251.48664,61.392918,1.3826238,177.0733,61.603284,0.97876881,0.28948858,15.901746,97,52.602176,0.52895193,1.7442193,1.0878359,1.0004382,8,6,48.370812,50.5003,0.98175697,5,1,0.45582221,24.574912,1.0305032,49.898986,0
S004794,L0066,train,8,24,ASSEMBLY_T05,2025-02-08T19:30:00Z,619.22849,15.080281,0.42491818,0.55725038,7.3194437,6.7530046,2.9610381,242.01203,52.686909,1.5516678,174.37377,59.277597,0.087921687,0.074658791,8.7925351,98,52.241912,0.37649154,1.2499204,0.97804782,0.83246449,5,4,47.608933,51.940336,0.74691887,5,1,0.6569191,23.767261,1.0402506,50.117969,0
S004795,L0066,train,8,24,ASSEMBLY_T06,2025-02-08T19:40:00Z,619.14022,15.123435,0.66052478,1.2001331,9.000599,6.973592,2.8261715,246.59497,56.483254,1.565678,175.13949,62.354323,0.16565491,0.087659974,11.030499,99,52.322781,0.36364946,1.8046132,1.01029,0.83034323,13,6,47.644823,50.228324,0.89452768,8,1,1.150994,24.665301,0.99509896,49.81391,0
S004796,L0066,train,8,24,ASSEMBLY_T01,2025-02-08T19:50:00Z,620.93572,15.081295,0.33513735,0.90691467,9.8929935,7.2870006,3.1458952,246.35792,57.011095,1.5096122,176.01425,58.498669,0.38376818,0.11949635,9.8956531,100,52.566321,0.53232894,1.8861623,1.0439707,0.83644813,8,8,47.362027,52.357664,0.93554291,8,1,0.83348619,24.797588,0.85089195,50.320851,0
S004797,L0066,train,8,24,ASSEMBLY_T02,2025-02-08T20:00:00Z,620.59862,15.127849,0.45959353,1.076562,8.3793067,6.8860617,2.478828,243.29293,55.106325,1.2829105,175.94602,62.485386,0.1387096,0.060199967,11.619153,101,52.506336,0.45454304,1.5552707,1.0805919,0.8750889,21,4,48.284644,50.812397,0.97662805,7,3,0.70181934,24.507437,1.1707694,50.031434,0
S004798,L0066,train,8,24,ASSEMBLY_T03,2025-02-08T20:10:00Z,621.08791,15.134441,0.67863865,3.1756836,11.953013,7.7982672,6.867664,248.94206,60.507949,1.59149,176.54885,64.333163,1.8926949,0.76665805,18.664664,102,52.346293,0.40298268,1.5571726,1.060051,0.90513931,9,5,47.740366,49.782172,0.9130872,6,6,0.59625758,24.463736,1.2626097,50.673276,0
S004799,L0066,train,8,24,ASSEMBLY_T04,2025-02-08T20:20:00Z,618.5165,14.983232,0.5093383,0.21022356,9.1450293,6.8877085,2.8455631,246.46325,58.651792,1.6781183,176.32432,58.030191,0.17374222,0.066651996,10.227902,103,52.374684,0.22161897,1.2055043,1.0168554,0.78522377,9,2,47.900477,49.174711,0.70420747,7,0,,,1.2275451,49.921525,0
S004800,L0066,train,8,24,ASSEMBLY_T05,2025-02-08T20:30:00Z,619.97285,15.153948,0.44383611,0.42696326,7.6168666,6.991402,2.8846192,245.00892,52.4451,1.4648152,173.66384,61.57227,0.26333265,0.062633709,9.3399212,104,52.324553,0.5542912,1.4570094,0.99040175,0.73737656,10,3,47.791791,50.361443,0.84223604,8,0,,,1.3568777,49.456887,0
S004801,L0066,train,8,24,ASSEMBLY_T06,2025-02-08T20:40:00Z,619.88316,15.191655,0.59403682,0.92082141,8.6203599,6.8992129,2.8518885,247.05952,55.447905,1.4708073,175.82593,64.436411,0.252571,0.099050227,10.942544,105,52.340372,0.20943612,1.2718114,0.96370571,0.82383095,11,10,48.922206,49.788364,0.83148309,8,1,0.4702723,24.551423,1.1452712,49.501916,0
S004802,L0066,train,8,24,ASSEMBLY_T01,2025-02-08T20:50:00Z,618.06357,15.135758,0.81246597,1.2831146,9.7348911,7.346733,2.9486496,245.56874,55.05257,1.5340761,175.86171,59.290613,0.26473357,0.072620955,13.163079,106,52.164611,0.31556969,1.3549979,1.1058446,0.82579399,7,5,48.21948,49.983878,0.68383447,7,2,0.31778532,24.286287,1.2447829,49.856074,0
S004803,L0066,train,8,24,ASSEMBLY_T02,2025-02-08T21:00:00Z,622.28395,15.184427,0.44380693,0.8033291,8.2417767,6.7701675,2.8014514,243.97989,55.177243,1.551284,176.59932,59.045679,0.11187213,0.082916009,11.613949,107,52.532471,0.70242586,1.9165508,1.0938207,0.83559108,8,2,47.29883,49.945364,1.0462654,7,0,,,1.1794787,50.377381,0
S004804,L0066,train,8,24,ASSEMBLY_T03,2025-02-08T21:10:00Z,618.19733,14.997589,0.6887808,2.5111688,10.428337,7.6034463,5.8070893,249.34518,66.193671,1.4724215,177.27444,60.470731,0.84535925,0.57457534,18.057139,108,52.345824,0.39718497,1.3839381,1.0620625,0.88885268,10,6,47.772676,50.680149,0.84801082,6,2,0.49696976,24.542426,1.4685537,49.742246,0
S004805,L0066,train,8,24,ASSEMBLY_T04,2025-02-08T21:20:00Z,618.95175,14.945102,0.64499483,0.73677013,8.4445156,7.5705627,2.499932,245.0395,54.558667,1.4242683,176.38743,55.4255,0.29158708,0.12594561,11.786663,109,52.371825,0.19997009,1.4302209,0.92430617,0.81017715,8,5,49.632157,52.918432,0.7131822,6,0,,,0.96592579,50.127573,0
S004806,L0066,train,8,24,ASSEMBLY_T05,2025-02-08T21:30:00Z,625.3351,15.161815,0.58546825,0.76244858,8.4073435,6.9679299,2.8104232,244.92604,54.079832,1.4172649,174.59638,61.099994,0.21676243,0.12005297,13.277188,110,52.898617,0.51820996,2.0291125,1.2625585,0.8021497,11,8,47.848448,50.825201,0.98378459,6,2,1.1478412,25.295885,1.6909235,49.997508,0
S004807,L0066,train,8,24,ASSEMBLY_T06,2025-02-08T21:40:00Z,618.38179,14.994586,0.65850294,1.9940815,9.1088978,7.1648413,2.3081797,244.6731,54.355963,1.4456979,176.83285,56.387682,0.40950592,0.19075349,11.110012,111,52.266986,0.22919706,1.5420035,1.0208516,0.78022246,9,2,48.291845,50.927735,0.7494127,8,3,0.44490648,24.376973,1.7934332,50.638966,0
S004808,L0066,train,8,24,ASSEMBLY_T01,2025-02-08T21:50:00Z,616.90442,15.08039,0.40520147,1.0402271,8.9476417,7.0053618,3.6587833,247.83651,56.608572,1.3108994,176.22683,59.247444,0.62161822,0.19481181,13.671531,112,52.208657,0.22426122,1.3194966,0.90065154,0.88445109,14,3,47.621645,49.992738,0.6886573,6,2,0.49528182,24.474948,1.4940236,49.366348,0
S004809,L0066,train,8,24,ASSEMBLY_T02,2025-02-08T22:00:00Z,616.14332,14.990099,0.66135009,2.3755481,10.293972,7.3222226,4.2131743,248.02186,63.030161,1.4177681,177.67867,56.599418,1.0948557,0.19993452,15.568006,113,52.066171,0.30502249,1.1487263,0.80221995,0.73371191,4,8,47.609866,49.509823,0.66303809,7,3,0.36979285,24.332535,1.2635338,49.433874,0
S004810,L0066,train,8,24,ASSEMBLY_T03,2025-02-08T22:10:00Z,618.27767,15.076405,0.58164863,1.6746342,9.525476,7.2828443,3.9846605,243.93575,61.174059,1.5006139,176.41069,62.517963,0.5977945,0.21490127,14.643251,114,52.168014,0.3145483,1.3953815,0.92483829,0.84685374,7,6,47.984235,52.575312,0.84438603,6,2,0.34248156,24.542662,1.6835965,50.290808,0
S004811,L0066,train,8,24,ASSEMBLY_T04,2025-02-08T22:20:00Z,620.35954,15.198343,0.71646895,1.4938085,8.6004564,7.178719,2.6989019,245.52358,55.104214,1.5001049,176.30121,61.211508,0.15647402,0.060561339,12.810019,115,52.252182,0.46757634,1.5134317,1.0541094,0.80989102,15,7,47.319034,49.114061,0.97535206,7,3,0.37565077,24.042109,0.8931668,49.996643,1
S004812,L0066,train,8,24,ASSEMBLY_T05,2025-02-08T22:30:00Z,621.79678,15.195431,0.56357112,0.90821064,7.9535117,7.0869717,2.4364422,245.22587,53.966346,1.45854,173.99899,59.396606,0.31975552,0.14941029,12.632752,116,52.528275,0.36967237,1.7476933,1.1264813,1.0128809,9,4,48.000741,49.273573,0.9003801,7,1,0.19629133,23.927889,1.1608509,50.312632,0
S004813,L0066,train,8,24,ASSEMBLY_T06,2025-02-08T22:40:00Z,619.56329,15.151102,0.54605097,0.41808536,8.8502723,7.0062553,3.0389162,245.0166,52.509385,1.5294383,172.83097,63.66257,0.29420191,0.19785642,11.916249,117,52.249248,0.51917475,1.2754566,0.97797305,0.91424133,10,6,47.526692,52.499665,0.81006802,7,2,0.4421474,24.225257,1.2288494,49.993341,0
S004814,L0066,train,8,24,ASSEMBLY_T01,2025-02-08T22:50:00Z,621.252,15.20201,0.73519805,2.4932622,9.2198084,7.5501443,5.243212,251.31912,66.973728,1.5640189,178.88523,62.355429,0.47652525,0.26772234,15.695026,118,52.404809,0.4390325,1.6676686,1.041519,0.90122207,16,8,49.131973,52.991979,0.86110171,7,0,,,1.1386601,50.207067,0
S004815,L0066,train,8,24,ASSEMBLY_T02,2025-02-08T23:00:00Z,621.43027,15.22069,0.86480682,2.0998543,8.5021196,6.9875367,2.6702897,244.51088,50.814349,1.4970129,176.2822,60.469052,0.24525217,0.072293742,13.654141,119,52.48648,0.39591187,1.6833143,0.98646238,0.89828414,4,7,48.38292,50.997167,0.91187493,8,1,0.62307429,24.345826,1.0521629,49.721404,0
S004816,L0066,train,8,24,ASSEMBLY_T03,2025-02-08T23:10:00Z,618.75236,15.057905,0.57365785,2.417538,10.848769,7.1999005,3.8509713,244.62131,55.690258,1.3712547,176.01172,60.12401,0.42266564,0.088688848,13.386882,120,52.121065,0.33777721,1.0252918,0.93862153,0.72012591,10,6,48.468928,50.718281,0.75687894,6,2,0.52328547,24.438249,1.1483486,49.597172,0
S004817,L0066,train,8,24,ASSEMBLY_T04,2025-02-08T23:20:00Z,618.73455,15.081907,0.60832021,1.1105404,9.1464636,7.0923673,3.2839062,245.81071,58.094229,1.5330527,174.9251,60.202374,0.24671645,0.30546896,13.556247,121,52.256293,0.39019833,1.6481541,1.0365305,0.85977507,7,5,49.721431,51.703213,1.0688403,7,2,0.32582524,24.23172,1.2204817,49.96669,0
S004818,L0066,train,8,24,ASSEMBLY_T05,2025-02-08T23:30:00Z,619.89257,15.222368,0.32722448,0.93996261,8.6732843,7.1137546,2.993344,243.38887,51.442384,1.4581389,175.25707,58.682309,0.24445099,0.057472008,11.773813,122,52.382011,0.39985293,1.4513132,1.1050988,0.75656558,9,6,48.063795,51.65695,0.92081676,7,2,0.42091554,24.414134,1.1791731,49.288247,0
S004819,L0066,train,8,24,ASSEMBLY_T06,2025-02-08T23:40:00Z,620.60977,15.090296,0.6380597,0.87199831,8.0226149,6.9954173,2.9333412,246.34596,57.624042,1.6167897,175.5427,61.003096,0.1794663,0.024913358,11.095036,123,52.360608,0.32369045,1.7690849,0.96566551,0.81426749,9,7,47.542876,51.949967,0.97639934,6,1,0.56040842,24.3567,1.0180663,50.16019,0
S004820,L0066,train,8,24,ASSEMBLY_T01,2025-02-08T23:50:00Z,618.67752,15.175827,0.97022575,3.3698606,9.2109688,7.1135462,2.935751,248.08719,57.606173,1.3909385,176.54358,62.316665,0.30839926,0.14378242,15.246677,124,52.156837,0.27275165,1.411995,0.974354,0.80231181,10,9,48.541196,50.595857,0.69573778,8,2,0.62312824,24.235852,0.94766636,49.794487,0
S004821,L0066,train,8,24,ASSEMBLY_T02,2025-02-09T00:00:00Z,620.39831,15.229218,0.46885962,1.6109081,7.6504829,6.9077956,2.9309526,246.00532,50.632842,1.5214776,172.73553,60.835621,0.21579358,0.10991624,10.241425,125,52.412285,0.37333332,1.3994297,1.0524122,0.77865378,9,1,48.439344,49.549634,0.66596258,7,1,1.4143769,24.847832,1.2774185,49.363714,0
S004822,L0066,train,8,24,ASSEMBLY_T03,2025-02-09T00:10:00Z,619.25072,15.106259,0.53490008,1.1872031,9.5438733,7.6118851,4.681953,249.67854,49.106261,1.6303864,177.53936,62.553869,0.46432138,0.27419813,15.408617,126,52.410615,0.5121782,1.9290331,0.98165208,0.76344418,7,7,48.986876,52.323694,1.0630738,6,2,0.51813357,24.15346,1.467971,49.844389,0
S004823,L0066,train,8,24,ASSEMBLY_T04,2025-02-09T00:20:00Z,617.77104,14.972023,0.85660125,0.1293917,9.2315653,7.3162657,2.9154168,245.89885,59.232544,1.4507851,175.11636,59.315527,0.20131421,0.091858039,9.704648,127,52.191187,0.29661178,1.3861964,0.85847786,0.87678822,11,4,48.734814,50.895593,0.76881444,6,1,0.32170254,24.450216,1.1652007,49.923429,0
S004824,L0066,train,8,24,ASSEMBLY_T05,2025-02-09T00:30:00Z,620.70039,15.184038,0.4598125,0.64050502,7.4071799,6.642568,2.5124964,245.81086,54.53171,1.5481748,175.03049,60.41995,0.2632554,0.03202161,10.269417,128,52.344287,0.19896044,1.2743798,0.86322691,0.88751327,11,3,47.700283,50.039082,0.76198321,7,1,0.62688347,24.340544,1.4187819,49.424669,0
S004825,L0066,train,8,24,ASSEMBLY_T06,2025-02-09T00:40:00Z,620.1193,15.074905,0.38195498,0.38329608,8.1437645,7.027735,2.4899466,244.63177,57.966936,1.5680124,175.75232,60.985714,0.15939852,0.10054454,11.27597,129,52.390988,0.39682855,1.99149,1.0483776,0.80072878,16,6,47.182214,49.81542,1.1137776,7,3,0.58006659,24.508243,1.1606918,50.151939,0
S004826,L0066,train,8,24,ASSEMBLY_T01,2025-02-09T00:50:00Z,622.39346,15.131775,0.38896763,1.0507509,9.1349439,7.0391431,3.0259242,243.42449,54.305494,1.4798507,175.77478,59.944715,0.24525687,0.24545363,17.181386,130,52.564435,0.62642015,2.1207345,1.1064257,0.88052448,12,9,48.328446,51.692479,1.0368818,7,2,1.034599,24.97441,1.0237501,50.450856,1
S004827,L0066,train,8,24,ASSEMBLY_T02,2025-02-09T01:00:00Z,620.11025,15.088295,0.49183564,0.87485678,7.4949547,6.8675629,3.0254683,244.3147,57.084198,1.5055295,176.61711,59.063385,0.20818334,0.15238127,10.965149,131,52.446155,0.46991875,1.6324238,0.89700974,0.69888363,6,2,48.786707,52.767297,0.79258121,8,1,0.36880969,24.253004,1.8678813,50.469527,0
