stack_id,latent_inherited_cell_faults,latent_inherited_tsv_faults,latent_assembly_state,p_dram_electrical,p_tsv_open_short,p_microbump_open_bridge,p_die_crack,p_warpage,p_underfill_void,p_delamination,fault_dram_electrical,fault_tsv_open_short,fault_microbump_open_bridge,fault_die_crack,fault_warpage,fault_underfill_void,fault_delamination,p_reliability_failure
S000751,0,0,0.66083482,0.0039988199,0.0036840051,0.010133337,0.0018066111,0.0086694842,0.0094294355,0.0046575244,0,0,0,0,0,0,0,0.023511077
S000752,0,0,-0.024976732,0.0038354806,0.0040897233,0.0065537198,0.001766687,0.0022448545,0.0070963138,0.0035357542,0,0,0,0,0,0,0,0.00502697
S000753,0,0,0.9616311,0.0038760601,0.0041245053,0.008596991,0.0019448388,0.014207164,0.010833483,0.0062159413,0,0,0,0,0,0,0,0.04654454
S000754,0,0,0.33632921,0.0041118397,0.0046212657,0.0068656709,0.0015124745,0.011786468,0.0084032177,0.0051902763,0,0,0,0,0,0,0,0.027356837
S000755,0,0,1.1217008,0.0039057117,0.0037679428,0.01119344,0.001932608,0.014251354,0.010410208,0.0048823165,0,0,0,0,0,0,0,0.043777908
S000756,0,0,0.03155299,0.0040274286,0.0039687573,0.0067061834,0.001984615,0.0025200495,0.0078263943,0.0040440098,0,0,0,0,0,0,0,0.0062001136
S000757,0,0,0.67440265,0.0037881752,0.0038256575,0.0098428296,0.0027815987,0.010068452,0.0095377205,0.0039928452,0,0,0,0,0,0,0,0.028455004
S000758,0,0,-0.011408892,0.0043939149,0.0041817762,0.0054754859,0.0015092022,0.0042040397,0.0067710182,0.0051131387,0,0,0,0,0,0,0,0.0083714609
S000759,0,0,0.97519894,0.0040601376,0.0041449996,0.0095879576,0.0020078672,0.013440881,0.0082131139,0.0052251504,0,0,0,0,0,0,0,0.030427093
S000760,0,0,1.7498971,0.0039851854,0.0040596954,0.015051767,0.0024507173,0.010955914,0.018837974,0.0069639889,0,0,0,0,0,0,0,0.061526678
S000761,0,0,-0.26473136,0.0040150345,0.0038325719,0.0044294725,0.0016789453,0.0023945852,0.0081167324,0.0036954151,0,0,0,0,0,0,0,0.006340575
S000762,0,0,0.045120829,0.0040286106,0.0042173188,0.0069531186,0.0017581986,0.0057219829,0.0081001195,0.0040378281,0,0,0,0,0,0,0,0.013583325
S000763,0,0,0.68797049,0.0042169079,0.0042589063,0.010953302,0.0018555545,0.016439474,0.0075830544,0.0045215861,0,0,0,0,0,0,0,0.031822137
S000764,0,0,0.0021589468,0.0040779462,0.004041212,0.0071635208,0.0014435405,0.0045316903,0.0070325516,0.003705182,0,0,0,0,0,0,0,0.0097387457
S000765,0,0,0.98876678,0.0037796619,0.0039854349,0.010906633,0.0019733639,0.0063476611,0.0075631546,0.0042316968,0,0,0,0,0,0,0,0.01356252
S000766,0,0,1.7634649,0.004605242,0.0042589583,0.02107536,0.0023708246,0.026035143,0.012942197,0.0055844486,0,0,0,0,0,0,0,0.090750527
S000767,0,0,-0.25116352,0.0040627926,0.0045706007,0.0050955148,0.0015451742,0.0035422714,0.0076984426,0.0034862381,0,0,0,0,0,0,0,0.0080882084
S000768,0,0,0.058688668,0.0042410585,0.0041736877,0.005948718,0.0014401504,0.0055481868,0.00902289,0.0038422697,0,0,0,0,0,0,0,0.015660026
S000769,0,0,0.70153833,0.0044159334,0.0039573241,0.0080827666,0.0019111859,0.0076347475,0.0082294553,0.0050809487,0,0,0,0,0,0,0,0.018022056
S000770,0,0,0.015726786,0.0042037516,0.0039415248,0.0053664037,0.0014742156,0.0039326394,0.0069473357,0.003549862,0,0,0,0,0,1,0,0.0080252989
S000771,0,0,2.4023346,0.0042105132,0.0041107237,0.027171616,0.0029904392,0.062839651,0.034590169,0.024106796,0,0,0,0,0,0,0,0.4380199
S000772,0,0,0.37703273,0.0042588655,0.0041307153,0.0074656363,0.0015507591,0.0039736665,0.0088902411,0.0037640663,0,0,0,0,0,0,0,0.010524281
S000773,0,0,-0.23759569,0.0040616403,0.0049710821,0.0067646042,0.0017489425,0.0031000871,0.0078461765,0.0039478029,0,0,0,0,0,0,0,0.007687282
S000774,0,0,0.072256507,0.0041238269,0.0039910225,0.0051027532,0.0016105656,0.0034529131,0.0078888007,0.0037363725,0,0,0,0,0,0,0,0.0078917711
S000775,0,0,0.71510617,0.0040269195,0.003987454,0.0084134094,0.0019434515,0.0097501182,0.0080273944,0.0049527059,0,0,0,0,0,0,0,0.022676367
S000776,0,0,1.4292946,0.0041483356,0.0042028038,0.011674883,0.002740982,0.025506528,0.0071409644,0.0053333585,0,0,0,0,0,0,0,0.048560436
S000777,0,0,1.0159025,0.0039277908,0.0047080531,0.01271903,0.0020779049,0.014714604,0.0093676423,0.0051038803,0,0,0,0,0,0,0,0.036828259
S000778,0,0,0.39060057,0.0039222674,0.0041553441,0.011107963,0.0018118209,0.0069772483,0.0084215939,0.0043032533,0,0,0,0,0,0,0,0.016836315
S000779,0,0,-0.22402785,0.0040004479,0.0041744144,0.0055697626,0.001453209,0.0032200598,0.0079532287,0.003479528,0,0,0,0,0,0,0,0.0079399789
S000780,0,0,0.085824347,0.0042959775,0.0043151176,0.0055510482,0.001682869,0.0061045356,0.0079697162,0.0040035957,0,0,0,0,0,0,0,0.013676787
S000781,0,0,2.128674,0.004078019,0.0040677656,0.016716055,0.0023171205,0.027256318,0.015200565,0.0056513238,0,0,0,0,0,0,0,0.11498111
S000782,0,0,0.042862464,0.0042037358,0.0040643291,0.006745366,0.0015171667,0.0059409451,0.0083614397,0.0036412576,0,0,0,0,0,0,0,0.014584962
S000783,0,0,1.0294703,0.0039249797,0.0039115923,0.010784689,0.0018684734,0.013933881,0.0087944676,0.0052390812,0,0,0,0,0,0,0,0.034601183
S000784,0,0,0.40416841,0.0039024109,0.0042518854,0.0067600009,0.0018300941,0.0024816483,0.0067891386,0.0038652188,0,0,0,0,0,0,0,0.0049514796
S000785,0,0,-0.21046001,0.0040823424,0.0039355154,0.006514365,0.0017283956,0.0051197573,0.0074041395,0.0034805912,0,0,0,0,0,0,0,0.010334636
S000786,0,0,0.099392186,0.0044756629,0.0043452647,0.0067664445,0.0015692842,0.0069973504,0.008391932,0.0043080652,0,0,0,0,0,0,0,0.017446173
S000787,0,0,2.1422419,0.0038960044,0.0042044933,0.02301357,0.0026059112,0.027313421,0.035849833,0.0055963277,0,0,0,0,0,0,0,0.26868065
S000788,0,0,0.056430304,0.0042924427,0.0041476355,0.0063401427,0.0019383245,0.0048249941,0.0086092084,0.0037278781,0,0,0,0,0,0,0,0.01205376
S000789,0,0,1.0430381,0.0038045429,0.0041214024,0.01041744,0.0019856477,0.018694802,0.012838471,0.0070613847,0,0,0,0,0,0,0,0.069643916
S000790,0,0,0.41773625,0.0042524633,0.0040901355,0.009652606,0.0019683396,0.016256606,0.0097411463,0.0062242947,0,0,0,0,0,0,0,0.046303728
S000791,0,0,-0.19689217,0.0041842388,0.0039606595,0.006130113,0.0015188833,0.0026434766,0.0078482505,0.0039320373,0,0,0,0,0,0,0,0.0062291454
S000792,0,0,0.11296003,0.0043281342,0.0041661325,0.0057300224,0.0015195106,0.0038521809,0.0073273684,0.0035536402,0,0,0,0,0,0,0,0.0085579383
S000793,0,0,0.75580969,0.0041078512,0.004126314,0.0098658492,0.0016893686,0.01604462,0.023484222,0.0051816396,0,0,0,0,0,0,0,0.11370062
S000794,0,0,0.069998143,0.0040140307,0.0039326331,0.0074255182,0.0015168881,0.0047607606,0.0079446193,0.0036590479,0,0,0,0,0,0,0,0.011623725
S000795,0,0,1.056606,0.0040542582,0.0040544578,0.0086839486,0.0022904543,0.010724118,0.014489659,0.0045088139,0,0,0,0,0,0,0,0.047784399
S000796,0,0,0.43130409,0.0041711241,0.0040965806,0.01091805,0.0017404328,0.008660128,0.0074920884,0.004343552,0,0,0,0,0,0,0,0.017996045
S000797,0,0,0.048053232,0.0050485232,0.0049340946,0.0059761869,0.002667125,0.0064904663,0.0094507106,0.0049499974,0,0,0,0,0,0,0,0.014188704
S000798,0,0,0.35790542,0.0053729614,0.0043719431,0.0065614103,0.0022545423,0.024863099,0.011597455,0.00606116,0,0,0,0,0,0,0,0.065788975
S000799,0,0,1.0007551,0.0052017078,0.0044621892,0.0093739896,0.0033010228,0.023990143,0.013786686,0.0057959268,0,0,0,0,0,0,0,0.07123744
S000800,0,0,1.7149435,0.0049930965,0.0042230296,0.028201918,0.0035406306,0.035166401,0.011503646,0.0053060615,0,0,1,0,0,0,0,0.088926757
S000801,0,0,1.3015514,0.0052336099,0.0047553692,0.01179021,0.0029412583,0.048648379,0.01565998,0.010282089,0,0,0,0,0,0,0,0.15844735
S000802,0,0,0.67624949,0.0052512627,0.0045335062,0.010755298,0.0028948736,0.030158776,0.0098720126,0.0059826667,0,0,1,0,0,0,0,0.065608647
S000803,0,0,0.061621072,0.0052259689,0.0048145889,0.0061937361,0.0026220928,0.0089538212,0.012117819,0.0043884848,0,0,0,0,0,0,0,0.025339576
S000804,0,0,0.37147326,0.0054245754,0.0045828557,0.0091518652,0.0023701863,0.0095768852,0.011095551,0.0046801672,0,0,0,0,0,0,0,0.026047325
S000805,0,0,2.4143229,0.0055119342,0.0049424588,0.039187189,0.0048347149,0.18274087,0.1584551,0.01943513,0,0,0,0,0,0,0,0.93377058
S000806,0,0,0.32851138,0.0051118474,0.0049530334,0.0064143962,0.0031363151,0.0099102755,0.010642919,0.0038844469,0,0,0,0,0,0,0,0.024838086
S000807,0,0,1.3151192,0.0052483643,0.0049087538,0.011662005,0.0031158505,0.018738446,0.022080556,0.0091988208,0,0,0,0,0,0,0,0.10257899
S000808,0,0,0.68981733,0.0056650893,0.0048437628,0.0066030098,0.0027642572,0.017707985,0.016344862,0.0041267156,0,0,0,0,0,0,0,0.069241048
S000809,0,0,0.075188911,0.0054757804,0.0046345218,0.0058435888,0.0026152384,0.015912477,0.011142306,0.0050682464,0,0,0,0,0,0,0,0.039335322
S000810,0,0,0.3850411,0.0053808663,0.0048491909,0.0092236021,0.0029693851,0.013677212,0.012553263,0.004823385,0,0,0,0,0,0,0,0.041882378
S000811,0,0,1.0278908,0.0050395313,0.0051118611,0.013218396,0.0032710221,0.022721944,0.014409708,0.0067586376,0,0,0,0,0,0,0,0.074501968
S000812,0,0,0.34207922,0.0053156997,0.0048927512,0.0057682867,0.0025802459,0.021328979,0.0092107363,0.0054735931,0,0,0,0,0,0,0,0.041588676
S000813,0,0,1.3286871,0.0052107293,0.0065719911,0.012538545,0.0032279222,0.033641874,0.021620594,0.0056063552,0,0,0,0,0,0,0,0.15734996
S000814,0,0,0.70338516,0.0054913058,0.0050480047,0.0098215711,0.0032492661,0.013652557,0.011364054,0.0043695255,0,0,0,0,0,0,0,0.035904608
S000815,0,0,0.08875675,0.0053725707,0.0055216885,0.005554902,0.0021636903,0.0053836887,0.010348614,0.0038842566,0,0,0,0,0,0,0,0.013373727
S000816,0,0,0.39860894,0.0054999545,0.0052519434,0.0088269856,0.0030705285,0.019497346,0.0095317795,0.004115616,0,0,0,0,0,0,0,0.040145361
S000817,0,0,1.0414586,0.0055620214,0.0047835184,0.0098763871,0.0027580811,0.03685524,0.018038358,0.0046345335,0,0,0,0,0,0,1,0.14983966
S000818,0,0,0.35564706,0.0050839307,0.0051767463,0.0076243826,0.0032438722,0.016477666,0.011239549,0.0045475734,0,0,0,0,0,0,0,0.043954726
S000819,0,0,1.3422549,0.0054871218,0.0044952894,0.014015993,0.0034169593,0.031251212,0.010432379,0.0048200344,0,0,0,0,0,0,0,0.071722967
S000820,0,0,0.716953,0.0054304497,0.0046452489,0.0083746025,0.0029603726,0.010731549,0.011547922,0.0047007501,0,0,0,0,0,0,0,0.029402009
S000821,0,0,0.10232459,0.0054019815,0.0054800287,0.0061113598,0.0025917889,0.0077218291,0.012030923,0.0052990291,0,0,0,0,0,0,0,0.022741807
S000822,0,0,0.41217678,0.0055096762,0.0043086647,0.010797969,0.0025898903,0.012517472,0.010699303,0.0040411054,0,0,0,0,0,0,0,0.031111004
S000823,0,0,1.0550264,0.0053319191,0.0050416895,0.013054026,0.0030926081,0.012714976,0.014224949,0.0048367729,0,0,0,0,0,0,0,0.042496401
S000824,0,0,0.3692149,0.005189405,0.0045895664,0.0079923414,0.0030554827,0.016526055,0.011663881,0.0044565282,0,0,0,0,0,0,0,0.043991133
S000825,0,0,1.3558227,0.0051755185,0.0047104262,0.013704894,0.0033922457,0.034085375,0.023504074,0.0064021458,0,0,0,0,0,0,0,0.17509413
S000826,0,0,0.73052084,0.0052542036,0.0046007627,0.0091450408,0.002829021,0.012997049,0.010330734,0.0053340966,0,0,0,0,0,0,0,0.031171319
S000827,0,0,0.11589243,0.0051822264,0.0047059084,0.0081019821,0.0022350179,0.012819607,0.0096139354,0.0050358595,0,0,0,0,0,0,0,0.028333307
S000828,0,0,0.42574462,0.0056841492,0.0051618638,0.0084273494,0.0030457332,0.023990609,0.012688161,0.0052289618,0,0,0,0,0,0,0,0.071250167
S000829,0,0,1.0685943,0.0051482244,0.0052889229,0.012553815,0.0029154213,0.025518446,0.012636395,0.0047833572,0,0,0,0,0,0,0,0.072326688
S000830,0,0,0.38278274,0.0054012229,0.0049638768,0.0070455022,0.0025052302,0.0068828907,0.0095091065,0.0039065414,0,0,0,0,0,0,0,0.015661397
S000831,0,0,1.3693906,0.0056669824,0.0043792024,0.0092928701,0.0030467371,0.041183658,0.018748936,0.0056881837,0,0,0,0,0,0,0,0.16131771
S000832,0,0,0.74408868,0.0051726338,0.0059147412,0.00960114,0.0026829311,0.019261352,0.010578706,0.0043925972,0,0,0,0,0,0,0,0.044993022
S000833,0,0,0.12946027,0.0053636006,0.0056723961,0.0073372849,0.0027293469,0.010076619,0.010748847,0.0040524225,0,0,0,0,0,0,0,0.025794746
S000834,0,0,0.43931246,0.0052483349,0.0043791049,0.0071627601,0.002884941,0.012121407,0.014116392,0.0042944695,0,0,0,0,0,0,0,0.041969492
S000835,0,0,1.0821621,0.0052781079,0.0048259615,0.011485547,0.0035842916,0.029416561,0.021131637,0.0069612377,0,0,0,0,0,0,0,0.1380222
S000836,0,0,0.39635058,0.005307444,0.0047969244,0.006050683,0.0024618631,0.018383576,0.0086979429,0.0063749124,0,0,0,0,0,0,0,0.035768546
S000837,0,0,1.3829584,0.0051168742,0.0053969712,0.019062832,0.0027730605,0.052744291,0.019896472,0.015210167,0,0,0,0,0,0,0,0.21483918
S000838,0,0,0.75765652,0.0053079012,0.0047003606,0.010673561,0.0028061986,0.033558207,0.010808078,0.0050735707,0,0,0,0,0,0,0,0.076816202
S000839,0,1,0.14302811,0.0054813436,0.12682087,0.0062971296,0.0024295632,0.014518813,0.010390691,0.0040141627,0,0,0,0,0,0,0,0.032698217
S000840,0,0,0.4528803,0.0055634509,0.0050013591,0.0085589071,0.0027737015,0.011916126,0.012304949,0.0041524114,0,0,0,0,0,0,0,0.033180816
S000841,0,0,1.09573,0.0052648043,0.0045919786,0.011050249,0.0027978427,0.027173129,0.015757814,0.0063944751,0,0,0,0,0,0,0,0.097128429
S000842,0,0,0.40991842,0.0057272549,0.0055214138,0.0076318831,0.0026226432,0.0088038259,0.01082166,0.0052099912,0,0,0,0,0,0,0,0.02308091
S000843,0,0,1.3965262,0.0056515556,0.0046935683,0.017206089,0.0034481199,0.046332373,0.010607243,0.0070370512,0,0,0,0,0,0,0,0.10336011
S000844,0,0,0.77122436,0.0054920736,0.0046287464,0.010146176,0.0031801477,0.011002074,0.013937527,0.0046025692,0,0,0,0,0,0,0,0.035884273
S000845,0,0,0.15659595,0.0052112812,0.0053779941,0.0051775896,0.0027316941,0.0086795954,0.014115359,0.0039227263,0,0,0,0,0,0,0,0.03029945
S000846,0,0,0.46644814,0.0048887138,0.0041040932,0.0059216758,0.0025698,0.0084259472,0.0094491071,0.0041803426,0,0,0,0,0,0,0,0.018240997
S000847,0,0,0.6570365,0.0054613758,0.0046200168,0.0070905355,0.0030469989,0.023244514,0.012172956,0.0047815107,0,0,0,0,0,0,0,0.064857065
S000848,0,0,-0.02877505,0.0053533876,0.0043607269,0.0056478536,0.0022363483,0.0071993716,0.0096293577,0.0035904474,0,0,0,0,0,0,0,0.016339117
S000849,0,0,0.95783278,0.0055051309,0.0044214462,0.013212936,0.0027620722,0.042413437,0.010712652,0.0076523989,0,0,0,0,0,0,0,0.093538533
S000850,0,0,0.33253089,0.0051757376,0.0044330207,0.0068916329,0.0025719129,0.024381486,0.010582948,0.0051654166,0,0,0,1,0,1,0,0.05625067
S000851,0,0,-0.28209752,0.0052374394,0.0043591092,0.0059855589,0.0026147834,0.01374088,0.013157813,0.0048122328,0,0,0,0,0,0,0,0.042795604
S000852,0,0,0.027754671,0.0051435839,0.0044823346,0.0055940031,0.0026031369,0.0097908708,0.012964202,0.0040457485,0,0,0,0,0,0,0,0.031518405
S000853,0,1,0.67060434,0.0054617787,0.14321321,0.0080357107,0.0029587846,0.0084833672,0.010311895,0.0053283296,0,1,0,0,0,0,0,0.021296347
S000854,0,0,-0.015207211,0.0056985565,0.0050184642,0.0065180384,0.0025822692,0.013863739,0.010116772,0.0041916675,0,0,0,0,0,0,0,0.032706367
S000855,0,0,0.97140062,0.0052072163,0.0045723949,0.0090754172,0.0027600406,0.020331483,0.012710764,0.0045641264,0,0,0,0,0,0,0,0.059106622
S000856,0,0,0.34609873,0.0055838881,0.0044762199,0.0062802304,0.0028798975,0.013276258,0.019559044,0.004449676,0,0,0,0,0,0,0,0.063967278
S000857,0,0,-0.26852968,0.0051608325,0.0043773808,0.0058001443,0.00245084,0.0071267022,0.012044284,0.0039160961,0,0,0,0,0,0,0,0.021593832
S000858,0,0,0.04132251,0.0052896032,0.0047678742,0.0053061966,0.0023711678,0.0072746916,0.011345736,0.0037790531,0,0,0,0,0,0,0,0.019229725
S000859,0,0,0.68417217,0.0055751908,0.0049238716,0.0082222129,0.0034800744,0.02093051,0.013857924,0.0045631486,0,0,0,0,0,0,0,0.064263693
S000860,0,0,-0.069014354,0.0047147852,0.0047284022,0.0059551072,0.0028589002,0.0116811,0.012237446,0.0037344999,0,0,0,1,0,0,0,0.032076497
S000861,0,0,0.57383531,0.0046112639,0.0040380747,0.0079978696,0.0024398287,0.012915337,0.012742902,0.0042018501,0,0,0,0,0,0,0,0.037637421
S000862,0,0,-0.11197624,0.004495892,0.0044734257,0.0056885375,0.0028943323,0.0097090295,0.011573153,0.0045187465,0,0,0,0,0,0,0,0.025514286
S000863,0,0,0.87463159,0.0045187074,0.0042450071,0.008699779,0.0031654791,0.010655498,0.013730641,0.0049032388,0,0,0,0,0,0,0,0.033819345
S000864,0,0,0.24932971,0.0048949673,0.004475567,0.0071905313,0.0026927238,0.019245185,0.010019418,0.0042768073,0,0,0,0,0,0,0,0.042217269
S000865,0,0,-0.36529871,0.0047250305,0.0056411583,0.0073161134,0.0022597869,0.0098008837,0.011234877,0.0037838438,0,0,0,0,0,0,0,0.027755694
S000866,0,0,-0.055446515,0.0046743067,0.0042322612,0.0055338806,0.0026141322,0.018392902,0.010699507,0.0040552735,0,0,0,0,0,0,0,0.045226253
S000867,0,0,0.58740315,0.0045939685,0.0050930461,0.008357298,0.0033871438,0.015222994,0.0152949,0.0051687773,0,0,0,0,0,0,0,0.057609521
S000868,0,0,-0.098408397,0.0044881483,0.0041092571,0.0067242461,0.0021704781,0.011175304,0.01005109,0.0037087899,0,0,0,0,0,0,0,0.024535252
S000869,0,0,0.88819943,0.0046114737,0.0043274843,0.0098365705,0.0027274557,0.018919203,0.012117386,0.0049277679,0,0,0,0,0,0,0,0.051318174
S000870,0,0,0.26289755,0.0047709529,0.0047731888,0.0070907243,0.0027044849,0.015531027,0.010848987,0.003963335,0,0,0,0,0,0,0,0.037767573
S000871,0,0,-0.35173087,0.0047626924,0.0042259634,0.0050018315,0.0026170902,0.0070931653,0.010909321,0.00353476,0,0,0,0,0,0,0,0.018976065
S000872,0,0,-0.041878676,0.0052314058,0.0043943543,0.0056974448,0.0025558514,0.0033280711,0.011488843,0.0054293912,0,0,0,0,0,0,0,0.0099384491
S000873,0,0,0.60097099,0.0050542146,0.0053203915,0.0066301125,0.0030339748,0.011075665,0.010188586,0.0043833886,0,0,0,0,0,0,0,0.026005214
S000874,0,0,-0.084840558,0.0047619198,0.0038608015,0.0061507761,0.002621744,0.0087115028,0.011104312,0.0037307715,0,0,0,0,0,0,0,0.022928754
S000875,0,0,0.90176727,0.0045370935,0.004723374,0.010183273,0.0028495029,0.011855836,0.014161737,0.0049620988,0,0,0,0,0,0,0,0.04084901
S000876,0,0,0.27646539,0.0047412321,0.00465126,0.0075172413,0.0023987948,0.012023794,0.011069867,0.0043309377,0,0,0,0,0,0,0,0.03120727
S000877,0,0,-0.33816303,0.0043990579,0.0046205999,0.0045462645,0.0025030859,0.0090241222,0.0095026878,0.0037308217,0,0,0,0,0,0,0,0.019714741
S000878,0,0,-0.028310837,0.005025802,0.0048422668,0.0062570112,0.0025931611,0.0071479535,0.012856314,0.0035739918,0,0,0,0,0,0,0,0.021803401
S000879,0,0,0.61453883,0.0048279719,0.0045296922,0.008142033,0.0031800936,0.017812957,0.012804387,0.0058306045,0,0,0,0,0,0,0,0.053065103
S000880,0,0,-0.071272719,0.0047082215,0.0041424571,0.011086352,0.0022798431,0.0080491166,0.011238917,0.0040407201,0,0,0,0,0,1,0,0.022261785
S000881,0,0,0.91533511,0.0048218187,0.0046136763,0.01284849,0.0029408241,0.03987246,0.010239022,0.0050291623,0,0,0,0,0,0,0,0.081933844
S000882,0,0,0.29003322,0.0046973055,0.0045909167,0.0055411897,0.0025101305,0.0077599618,0.011102861,0.0046686809,0,0,0,0,0,0,0,0.020748191
S000883,0,0,-0.32459519,0.0047252671,0.0041577511,0.0065293972,0.0023681236,0.013010627,0.0094361422,0.0037659817,0,0,0,0,0,0,0,0.027682555
S000884,0,0,-0.014742998,0.0047838846,0.0044410934,0.0051647303,0.002501069,0.0051622943,0.010504634,0.003746234,0,0,0,0,0,0,0,0.013049938
S000885,0,0,0.62810667,0.0051626472,0.0045500658,0.00900294,0.0027145733,0.016490631,0.021846431,0.005200606,0,0,0,0,0,0,0,0.092249866
S000886,0,0,-0.05770488,0.0051958783,0.0049350252,0.0057976686,0.0026264637,0.0051590347,0.0084960269,0.0035122915,0,0,0,0,0,0,0,0.0099140884
S000887,0,0,0.92890295,0.0047951324,0.004647655,0.0099227889,0.0032026851,0.021903488,0.015826357,0.0058829296,0,0,0,0,0,0,0,0.076884069
S000888,0,0,0.30360106,0.0045916804,0.0054915072,0.0068394807,0.0027821559,0.010080661,0.014938476,0.0038088106,0,0,0,0,0,0,0,0.038059283
S000889,0,0,-0.31102735,0.004457532,0.004248462,0.0050113846,0.002096922,0.0073093392,0.010901968,0.0033958417,0,0,0,0,0,0,0,0.019298763
S000890,0,0,-0.0011751584,0.0046596137,0.0051059771,0.0049309436,0.0023091173,0.011700034,0.0097672181,0.003894633,0,0,0,0,0,0,0,0.025789155
S000891,0,0,0.64167451,0.0046168641,0.0042532865,0.0080282646,0.0025950456,0.016567297,0.0096423343,0.0044300688,0,0,0,0,0,0,0,0.035917563
S000892,0,0,-0.044137041,0.0046745363,0.0045660577,0.0061433881,0.0024304433,0.0065264518,0.011225737,0.0037744835,0,0,0,0,0,0,0,0.017877596
S000893,0,0,0.94247079,0.0045336891,0.0048957874,0.013633808,0.0030027887,0.021793865,0.011349679,0.0055434889,0,0,0,0,0,0,0,0.051882098
S000894,0,0,0.3171689,0.0049551401,0.0042029775,0.0088204375,0.0034281848,0.011895421,0.011139096,0.004444071,0,0,0,0,0,0,0,0.030263236
S000895,0,0,-0.29745951,0.0046310474,0.0046116156,0.005143678,0.00209993,0.010699376,0.0097840027,0.0039096804,0,0,0,0,0,0,0,0.024119068
S000896,0,0,0.012392681,0.0047504902,0.0048210904,0.0054393341,0.0022369488,0.027282164,0.011755634,0.0043385624,0,0,0,0,0,0,0,0.0716791
S000897,0,0,0.65524235,0.0047905837,0.0044249346,0.0078656297,0.0025529649,0.0049194311,0.010765758,0.0045404238,0,0,0,0,0,0,0,0.012952943
S000898,0,0,-0.030569201,0.0046215837,0.0041421977,0.0061615116,0.002492899,0.010121641,0.0094571214,0.0038896621,0,0,0,0,0,0,0,0.021460418
S000899,0,0,0.95603863,0.0047822407,0.0044557325,0.0090722922,0.0032401786,0.020712432,0.013500019,0.0051202614,0,0,0,0,0,0,0,0.062051416
S000900,0,0,0.33073674,0.0047188581,0.004965623,0.0068015482,0.0025171648,0.010037446,0.010584319,0.0038873656,0,0,0,0,0,0,0,0.023899187
S000901,0,0,-0.28389167,0.005224348,0.0044129593,0.0060722114,0.0026938208,0.002731665,0.010679408,0.0037033868,0,0,0,0,0,0,0,0.00752343
S000902,0,0,0.02596052,0.0047686168,0.0045235955,0.0068226247,0.0028985286,0.010920044,0.014835509,0.004510609,0,0,0,0,0,0,0,0.039691061
S000903,0,0,0.66881018,0.0048757829,0.0043313,0.0085173805,0.0029229902,0.032898536,0.010113096,0.0052404925,0,0,0,0,0,0,0,0.068872544
S000904,0,0,-0.017001362,0.004616319,0.0041711846,0.005347439,0.002363917,0.013598341,0.011256989,0.0050779608,0,0,0,0,0,0,0,0.03584854
S000905,0,0,0.96960647,0.0046219463,0.004767934,0.01107145,0.0032020565,0.011126069,0.020346721,0.0046519079,0,0,0,0,0,0,0,0.059359681
S000906,0,0,0.34430458,0.0051494022,0.0044969947,0.0061763187,0.0025599077,0.023583698,0.010802463,0.0049609969,0,0,0,0,0,0,0,0.056040966
S000907,0,0,-0.27032383,0.0044357302,0.0046080683,0.0063965357,0.0022772597,0.0042327932,0.010329099,0.0035830774,0,0,0,0,0,0,0,0.0109176
S000908,0,0,0.039528359,0.0051384869,0.0040860996,0.0059545298,0.002765711,0.017040273,0.00958005,0.0043228466,0,0,0,0,0,0,0,0.035627729
