die_id,latent_die_stress,latent_cell_fault,latent_tsv_open_fault,latent_tsv_short_fault,latent_local_cluster,actual_tsv_copper_void_pct,actual_tsv_diameter_um,actual_tsv_etched_depth_um,actual_critical_dimension_nm,actual_film_thickness_nm
D0028916,0.99448514,0,0,0,0,1.1224943,5.1661387,65.045065,24.55467,40.748095
D0028917,0.95443118,0,0,0,0,1.1988887,5.0257315,65.365786,24.944612,39.861856
D0028918,1.2121646,0,0,0,0,0.80202408,5.0107144,65.352587,24.623214,40.648135
D0028919,1.4761854,0,0,0,0,0.90898532,5.0486918,65.411489,24.767363,41.048287
D0028920,1.0270374,0,0,0,0,0.64525178,5.0148508,64.957073,24.908777,40.042831
D0028921,1.0706821,0,0,0,0,0.96486662,5.0836411,66.125027,24.81913,40.633521
D0028922,0.68239637,0,0,0,0,0.46848311,4.9305573,64.548452,24.556696,40.864675
D0028923,0.72607942,0,0,0,0,0.81380052,5.0397169,64.386344,24.535019,40.475051
D0028924,0.87736196,0,0,0,0,1.1350501,5.0812064,65.042959,24.711604,40.961686
D0028925,1.4679772,1,0,0,0,0.77454026,5.1397311,65.972557,24.558237,40.941059
D0028926,1.4211075,0,0,0,0,0.78950473,5.1653389,65.348723,24.985834,41.425525
D0028927,0.93946858,0,0,0,0,0.74444206,5.0366496,65.669653,24.646613,40.128932
D0028928,1.3629458,0,0,0,0,1.1208617,4.91213,65.345905,24.692312,41.413799
D0028929,1.2288285,1,0,0,0,0.58425109,5.0530892,65.003392,24.190786,40.854039
D0028930,1.0934789,0,0,0,0,0.51871335,5.117902,64.663157,24.642245,41.068811
D0028931,1.1791404,0,0,0,0,0.32270269,5.1398962,65.793964,24.170999,40.92265
D0028932,0.7497566,0,0,0,0,0.29839775,4.9879309,66.070186,24.541347,40.437111
D0028933,1.3266367,0,0,0,0,0.41878776,5.0471873,65.896436,24.139772,40.121487
D0028934,0.9083143,0,0,0,0,0.41084548,5.1883212,65.610101,24.594675,41.390033
D0028935,0.71522087,0,0,0,0,0.32236026,4.9924313,65.004598,24.515799,40.725015
D0028936,0.35633739,0,0,0,0,0.44020774,5.0859501,65.537934,23.924166,40.67978
D0028937,0.41419897,0,0,0,0,0.39846724,5.0753155,65.26932,23.951829,40.840216
D0028938,0.52512398,0,0,0,0,0.2146021,4.9876902,66.181164,24.080116,41.359369
D0028939,1.0385912,0,0,0,0,0.52363319,5.1189603,66.038528,24.213884,41.901778
D0028940,1.0998285,0,0,0,0,0.37541748,5.1709775,65.613331,24.707102,40.670918
D0028941,1.3865522,0,0,0,0,0.31359144,5.116213,65.448572,24.90724,41.667082
D0028942,1.3839957,0,0,0,0,0.40588853,5.1742344,65.421251,24.128124,41.389047
D0028943,0.77113534,0,0,0,0,0.20302278,5.0595247,64.900891,23.71718,40.420401
D0028944,0.84314994,0,0,0,0,0.67985401,5.1001487,64.699863,24.304941,41.64255
D0028945,0.51880279,0,0,0,0,0.26927992,5.063884,65.57359,24.252653,40.823486
D0028946,0.37795529,0,0,0,0,0.8904319,5.0346715,65.843709,24.071019,40.663153
D0028947,0.68128783,0,0,0,0,0.30853465,5.1151079,65.04584,24.086399,41.057701
D0028948,0.51207706,0,0,0,0,0.29257389,5.1076847,65.419876,24.571202,41.233126
D0028949,0.84425873,0,0,0,0,0.27797006,5.1408009,66.198429,24.162668,41.398663
D0028950,1.4761334,0,0,0,0,0.31009209,5.1540937,65.416565,24.60923,41.330691
D0028951,0.79595047,0,0,0,0,0.25268267,5.1350222,64.672686,24.176669,41.332357
D0028952,1.4091611,1,0,0,0,0.23787501,5.0622723,65.373681,24.233079,40.886451
D0028953,1.1053401,0,0,0,0,0.58059229,4.9840101,66.318602,24.400443,40.750963
D0028954,0.47699738,0,0,0,0,0.28995568,5.134915,64.851536,23.912032,41.318285
D0028955,0.41273445,0,0,0,0,0.29358519,5.0389506,65.398638,24.108083,40.666651
D0028956,0.80134132,0,0,0,0,0.48169568,4.9257633,65.305054,24.106039,40.816207
D0028957,0.95830255,0,0,0,0,0.26146014,5.1458795,64.838667,24.274709,40.71338
D0028958,1.1861652,0,0,0,0,0.35833866,5.0563133,66.003131,24.361529,41.660026
D0028959,0.83855186,0,0,0,0,0.33792057,5.1099142,65.340442,24.345992,39.930572
D0028960,0.81198243,0,0,0,0,0.25033335,5.0222903,64.562499,24.088292,41.30225
D0028961,0.32887021,0,0,0,0.0049721585,1.0061127,5.0175779,65.743017,24.152507,41.264293
D0028962,0.29037164,0,0,0,0.053318895,0.68965025,5.1296827,65.697481,24.366531,41.771519
D0028963,1.4825213,0,0,0,0.00040657498,0.4736048,5.1027851,66.282451,24.693941,41.294384
D0028964,0.50729283,1,0,0,0.0016050713,0.41740786,4.9979225,64.697038,24.16385,41.735361
D0028965,0.52635447,0,0,0,0.0055228515,0.41085569,5.073105,65.293396,24.314822,40.357744
D0028966,0.85950976,0,0,0,0.016858286,0.50337988,5.0017145,64.871715,24.644488,41.475749
D0028967,1.3290829,0,0,0,0.88554949,0.58157849,5.0748027,64.663726,24.603846,41.232206
D0028968,1.1516776,0,0,0,0.23358526,0.42264508,5.0440322,65.047826,24.787988,41.004959
D0028969,1.3925442,0,0,0,0.39656149,0.92330618,5.1458459,64.876236,24.85443,41.623021
D0028970,1.5928464,0,0,0,1.2149689e-07,0.78153736,5.0319772,65.513527,24.498471,41.053681
D0028971,1.1099508,0,0,0,0.052206928,0.74548867,5.0801477,64.626662,24.452686,40.980512
D0028972,1.243682,0,0,0,0.68176161,0.60234322,4.9755406,65.914831,24.66558,41.37166
D0028973,0.58129048,0,0,0,0.025149319,0.61408375,5.0320237,65.331151,24.318636,40.17896
D0028974,0.84641542,0,0,0,0.1323055,0.25479064,5.0127053,65.685763,24.412319,40.575921
D0028975,0.36933233,0,0,0,0.0065840112,0.91535431,5.106828,65.851926,24.379918,41.660614
D0028976,0.61737677,0,0,0,2.0391891e-05,0.49952207,4.9361107,65.555209,24.287905,41.622672
D0028977,0.84079901,0,0,0,4.7116564e-05,1.0024116,4.9253216,65.305064,24.328156,40.259448
D0028978,0.98419408,0,0,0,0.31342949,0.53804161,5.0560635,64.859961,24.600702,40.927664
D0028979,1.1105987,0,0,0,0.0032514293,0.91574418,4.9363465,64.461418,24.512799,41.020947
D0028980,1.3856631,0,0,0,0.29907569,1.2194699,4.999201,65.160505,24.615516,41.39716
D0028981,0.2018369,0,0,0,0.00022450363,1.0371439,5.046544,65.681839,24.223721,40.944179
D0028982,1.2024075,0,0,0,0.00025600672,0.64563792,5.0959281,65.360621,24.726701,40.295338
D0028983,0.6128219,0,0,0,0.092251963,0.77120088,5.0478318,65.295355,24.34295,41.018616
D0028984,1.0540308,0,0,0,0.016850373,0.48971426,4.9768498,64.852514,24.395566,41.277812
D0028985,1.5009899,0,0,0,1.0873721e-07,0.72913247,5.1257817,65.097936,24.61857,41.331968
D0028986,0.45788561,0,0,0,0.015495732,0.41404392,5.0792846,65.504151,24.387006,40.770078
D0028987,0.36089218,0,0,0,0.00020904641,0.35571816,5.0203693,65.658128,24.419681,40.335274
D0028988,1.1297941,0,0,0,0.37114071,0.74215318,5.1286863,64.753306,24.465467,41.275377
D0028989,0.63694808,0,0,0,0.042910137,0.36402216,5.1435314,65.163818,24.257047,41.224025
D0028990,0.82400115,0,0,0,0.60244956,0.31008637,5.1228964,64.947056,24.534387,40.118818
D0028991,0.93065983,0,0,0,0.040273889,0.94146652,5.0763687,64.518246,24.548358,41.144627
D0028992,0.70386329,0,0,0,0.012086278,0.5458264,5.0538055,64.859447,24.160969,41.357239
D0028993,0.71239329,0,0,0,0,0.72226306,5.0309229,65.026733,24.445945,39.946255
D0028994,0.51579069,0,0,0,0,0.4425636,5.041301,65.626759,24.268548,40.783148
D0028995,0.1840928,0,0,0,0,0.56251612,5.0039999,65.213961,23.958012,40.008026
D0028996,-0.072551233,0,0,0,0,0.359123,4.9637829,64.963304,24.204078,40.550377
D0028997,0.25362095,0,0,0,0,0.62975125,5.0976905,65.576048,24.101503,40.315637
D0028998,0.26351329,0,0,0,0,0.2870262,4.9519152,64.592544,24.286555,39.787929
D0028999,0.66644432,0,0,0,0,0.25929289,5.0151891,64.947687,24.287058,40.488016
D0029000,0.3371424,0,0,0,0,0.36692755,4.955101,64.984885,24.282233,40.977635
D0029001,0.17610465,0,0,0,0,0.44568256,5.0719943,64.863088,24.256185,40.883838
D0029002,0.58657622,0,0,0,0,0.46745935,5.076387,65.763424,24.328416,40.780996
D0029003,0.36752433,0,0,0,0,0.60157339,5.1369491,65.642418,23.964448,41.110152
D0029004,0.064767314,0,0,0,0,0.73815945,5.0436665,65.330351,24.251302,41.27602
D0029005,-0.44088167,0,0,0,0,1.2676388,5.0252334,64.725588,23.90038,40.498799
D0029006,-0.13487457,0,0,0,0,0.3224541,5.1215079,65.278534,23.689024,41.107597
D0029007,0.52925064,0,0,0,0,1.0193923,5.1293415,64.681589,23.85373,40.689862
D0029008,0.50673431,0,0,0,0,0.79947838,5.0982049,64.807383,24.169788,41.10977
D0029009,0.48590385,0,0,0,0,0.65445524,4.9438861,65.273832,24.087372,41.096068
D0029010,-0.25006211,0,0,0,0,0.93465059,4.9588682,63.979898,23.943894,40.625542
D0029011,0.021156965,0,0,0,0,0.56747114,5.0753401,64.829738,23.939039,40.938079
D0029012,-0.0012901614,0,0,0,0,0.48409227,5.0074138,65.127492,23.943617,40.400002
D0029013,-0.11787926,0,0,0,0,0.29871254,4.9876971,64.736515,24.253331,40.771042
D0029014,-0.039896572,0,0,0,0,0.37477005,4.930945,64.830333,24.235156,40.471138
D0029015,0.65958269,1,0,0,0,0.45531633,5.0857231,64.927656,24.234415,41.727744
D0029016,0.55156488,0,0,0,0,0.48752765,5.071971,65.279971,24.203043,39.923135
D0029017,0.28278105,0,0,0,0,0.86282019,5.0042727,65.254056,24.241917,40.43277
D0029018,-0.15531359,0,0,0,0,0.42407278,5.1119894,64.7035,23.986192,40.853271
D0029019,-0.30098149,0,0,0,0,0.53430559,4.9642161,65.691403,24.20197,40.466281
D0029020,0.068811874,0,0,0,0,0.55605512,5.0033119,64.863588,24.18839,40.615453
D0029021,0.0083405826,0,0,0,0,0.54580872,4.9689424,65.051111,24.192961,40.278372
D0029022,0.30904893,0,0,0,0,0.34124539,5.1195419,64.904231,24.003452,41.324026
D0029023,0.17579014,0,0,0,0,0.34853637,5.0856548,64.504562,24.214399,41.064002
D0029024,0.026777033,0,0,0,0,0.34778369,5.0458295,65.551904,24.311061,40.74742
D0029025,0.28808238,0,0,0,0,0.89157641,5.1225016,65.083563,24.627121,40.443758
D0029026,1.1958219,0,0,0,0,0.71299522,5.1576239,65.135582,24.570242,40.841345
D0029027,1.3348627,1,0,0,0,0.94327166,5.0390793,65.409074,24.55354,40.695977
D0029028,0.68232663,0,0,0,0,0.65817043,4.9668771,65.249675,24.614877,40.267873
D0029029,1.1173309,0,0,0,0,1.6244288,5.1829524,65.694443,25.14327,40.349691
D0029030,0.90557179,0,0,0,0,0.53602343,5.1334769,65.605163,24.622102,40.747753
D0029031,1.5007847,0,0,0,0,0.7319275,5.0989383,65.855185,24.747077,41.414023
D0029032,0.89884097,0,0,0,0,1.1856898,5.1819783,65.349419,24.30186,40.492994
D0029033,0.75458129,0,0,0,0,1.0811123,5.1128517,66.172825,24.279086,40.556026
D0029034,0.52840215,0,0,0,0,0.52063559,5.0913088,65.505581,24.566458,41.42905
D0029035,1.2965882,0,0,0,0,1.3473378,5.0697453,65.106456,24.759371,40.502079
D0029036,0.8221577,0,0,0,0,1.430989,5.1730972,65.157198,24.799598,40.579203
D0029037,1.4198845,0,0,0,0,0.5908286,5.1151803,65.711027,24.901995,40.673149
D0029038,0.735666,0,0,0,0,1.0260612,5.1713449,65.64164,24.801687,40.605359
D0029039,1.1294437,0,0,0,0,0.56816229,5.1558461,64.76178,24.867527,39.774515
D0029040,0.90274562,0,0,0,0,1.1871154,5.0593472,65.261983,24.464387,40.431196
D0029041,1.6028648,0,0,0,0,0.96770857,5.1431179,65.575128,25.193869,40.450692
D0029042,0.80172866,0,0,0,0,0.62613726,5.1168782,66.676078,24.743777,40.468075
D0029043,1.1960574,0,0,0,0,0.60339653,5.0419868,65.47898,24.729079,40.206367
D0029044,0.79820326,0,1,0,0,1.6105125,5.074001,65.244738,24.774175,40.373908
D0029045,0.92548859,0,0,0,0,0.6632539,5.1080159,66.1783,24.494479,40.499266
D0029046,0.89695428,0,0,0,0,0.8408861,5.1583055,65.288526,24.43561,39.675991
D0029047,1.259561,0,0,0,0,1.0934672,5.1112577,66.138931,24.738643,40.644749
D0029048,1.0810739,0,0,0,0,0.89574666,5.2215903,65.011328,24.676715,40.600648
D0029049,0.6292181,0,0,0,0,0.77597154,5.1127937,64.956451,24.570574,40.552192
D0029050,1.0218948,0,0,0,0,0.76095887,5.0470753,65.288484,24.743784,40.771383
D0029051,0.66351089,0,0,0,0,0.32118013,5.0708984,65.683978,24.71632,40.072906
D0029052,0.52604056,0,0,0,0,0.79900562,5.1728091,65.662633,24.315341,40.972054
D0029053,1.4688101,0,0,0,0,1.2064189,5.0817735,65.571946,24.808349,40.477029
D0029054,0.5296007,0,0,0,0,0.9481563,5.1208761,66.126157,24.659333,41.049498
D0029055,1.2391248,0,0,0,0,0.95973103,5.0718093,65.062278,24.821747,40.200656
D0029056,0.71623079,0,0,0,0,1.0307381,5.0854975,66.194596,24.567145,39.962294
D0029057,0.89830756,0,0,0,0,0.76793959,5.2684062,65.337657,24.631482,40.66277
D0029058,0.85685875,0,1,0,0,0.38028919,5.0359356,65.53088,24.314536,41.252873
D0029059,0.7140508,0,0,0,0,0.35988419,5.0896314,65.360238,24.433613,41.518319
D0029060,0.88360166,0,0,0,0,0.47848745,5.1101011,65.606632,24.741374,41.696801
D0029061,0.98642378,0,0,0,0,0.47738271,5.1207077,65.911899,24.949147,40.92417
D0029062,1.0405521,0,1,0,0,0.54871391,5.0402119,65.247784,24.845421,40.946959
D0029063,1.1643362,0,0,0,0,0.5308796,5.0116438,65.835951,24.757833,40.454292
D0029064,0.35891334,0,0,0,0,0.277611,5.133438,65.325614,24.635586,41.085986
D0029065,0.94310514,0,0,0,0,0.78263238,4.9765052,65.157411,24.743102,40.6689
D0029066,1.4601126,0,0,0,0,0.49396937,5.1105566,64.808919,25.106707,40.807215
D0029067,0.69525446,0,0,0,0,0.37377322,5.0506871,65.294001,24.625307,39.833943
D0029068,1.0325609,0,0,0,0,1.0273331,4.9783377,65.940284,24.900304,40.470517
D0029069,1.2561397,0,0,0,0,0.53614666,5.0507641,65.667946,24.610462,40.073522
D0029070,0.67800179,0,0,0,0,0.70193107,5.077318,65.552459,24.362873,40.748543
D0029071,0.63776838,0,0,0,0,0.49317815,5.0180667,65.816551,24.322482,40.529774
D0029072,0.82181616,0,0,0,0,0.76136749,5.0158629,66.788944,24.560285,40.686596
D0029073,0.9215116,0,0,0,0,0.61261559,5.1226272,65.450561,24.499385,40.917879
D0029074,0.49352354,0,0,0,0,0.42523065,5.0187134,65.180764,24.592577,40.190195
D0029075,0.97103694,0,0,0,0,0.43753977,5.1858366,65.786347,24.805019,40.735782
D0029076,0.20799463,0,0,0,0,0.56726267,5.0374555,64.988264,24.63482,40.466359
D0029077,1.3450456,0,0,0,0,0.58061012,5.0095245,65.412878,24.718127,41.243022
D0029078,1.2568305,0,0,0,0,0.49529137,5.136979,65.999729,24.718115,41.148508
D0029079,0.33560452,0,0,0,0,0.56104492,4.9920909,65.587733,24.471363,40.144891
D0029080,1.1817947,0,0,0,0,0.51697479,4.9283908,65.522538,25.055483,40.338147
D0029081,0.55356174,0,0,0,0,0.76705079,5.032797,65.296174,24.855614,40.108487
D0029082,0.70353678,0,0,0,0,0.62191694,5.1368926,65.06217,24.754666,40.377638
D0029083,1.3049861,0,0,0,0,0.54939489,5.1105475,66.295296,24.89702,41.455502
D0029084,1.6545802,0,0,0,0,0.45726528,5.0377016,65.610921,25.066566,40.56379
D0029085,0.52779034,0,0,0,0,0.37335195,5.1403642,65.362674,24.65312,40.739582
D0029086,1.020521,0,0,0,0,0.58445006,5.1628518,65.833677,24.610922,41.172191
D0029087,1.0323177,0,0,0,0,0.44924612,4.931621,65.65201,24.715986,39.916571
D0029088,1.2155301,0,0,0,0,0.52546041,5.1051366,65.577438,24.716779,41.285499
D0029089,0.0072977448,0,0,0,0,0.48008581,5.0264157,64.865799,24.200668,40.8599
D0029090,0.56306204,0,0,0,0,0.43358492,5.0908709,65.652938,24.609343,41.718565
D0029091,0.76061489,0,0,0,0,0.36015334,5.042828,65.7268,24.766001,42.223171
D0029092,0.46060692,0,0,0,0,0.76951538,5.0070908,66.340074,24.530159,41.726066
D0029093,0.64300319,0,0,0,0,0.40749725,5.0564601,65.291229,24.579134,40.747024
D0029094,0.70447759,0,0,0,0,0.45470666,5.0886185,65.257116,24.57726,40.950185
D0029095,1.1492046,0,0,0,0,0.70242838,5.0498274,66.326627,24.751347,41.518833
D0029096,1.0685057,0,0,0,0,0.40989542,5.1012362,65.497272,24.810308,41.085905
D0029097,0.33159392,0,0,0,0,0.58330531,5.0569961,65.537337,24.248947,41.963413
D0029098,0.58514683,0,0,0,0,0.48588535,5.1178242,65.452613,24.360769,41.204633
D0029099,0.55749136,0,0,0,0,0.30423775,5.1575035,65.527824,24.327886,41.993391
D0029100,1.1968641,0,0,0,0,0.63749629,5.1070483,66.182038,24.884259,40.678954
D0029101,0.52464632,0,0,0,0,0.48099677,5.0910807,65.552573,24.338494,41.542375
D0029102,1.6017491,0,0,0,0,0.68337716,5.122891,64.870619,24.536663,40.7024
D0029103,0.63092759,0,0,0,0,0.55105041,5.0289165,65.298286,24.462514,40.910908
D0029104,0.69013363,0,0,0,0,0.55802223,5.0969172,65.475635,24.428573,41.085871
D0029105,0.52885708,0,0,0,0,0.59960713,5.2084498,66.080064,24.399692,41.294272
D0029106,1.2378255,0,0,0,0,0.59656615,5.1976245,65.874237,24.280486,41.193525
D0029107,1.1715608,0,0,0,0,0.39738029,5.1299877,66.219552,24.463651,41.348942
D0029108,0.48892047,0,0,0,0,0.38138766,5.1768439,66.333233,24.722235,41.882509
D0029109,0.45704521,0,0,0,0,0.41536361,5.1177618,66.173203,24.504401,41.540652
D0029110,0.85045676,0,0,0,0,0.41489543,5.0888194,65.981948,24.600636,41.236624
D0029111,0.98430053,0,0,0,0,0.31331223,5.0228771,66.131607,24.406078,41.978661
D0029112,0.027021878,0,0,0,0,0.40940675,5.152896,65.391478,24.276258,39.832166
D0029113,0.83279479,0,0,0,0,0.60154524,5.0450374,65.84102,24.642034,41.192835
D0029114,0.92154267,0,0,0,0,0.36858171,5.1303776,65.582315,24.428944,41.59268
D0029115,0.20552844,0,0,0,0,0.64187345,5.1055062,65.888956,24.146759,41.547303
D0029116,0.63000082,0,0,0,0,0.44029301,5.2515378,65.233926,24.299065,41.743626
D0029117,0.35471664,0,0,0,0,0.3381403,5.0830786,65.937478,24.497584,41.491274
D0029118,0.97167669,0,0,0,0,0.37163859,5.0250845,65.996318,24.17485,42.005968
D0029119,0.38642213,0,0,0,0,0.34664714,5.0817708,64.841881,24.324723,40.973562
D0029120,0.74135263,0,0,0,0,0.54266224,5.2033569,66.009764,24.552311,41.130163
D0029121,0.34368675,0,0,0,0,0.47718403,4.9926072,65.688026,24.111928,40.23735
D0029122,0.14769238,0,0,0,0,0.40767027,5.0290351,65.643747,24.413428,40.34955
D0029123,0.61916014,0,0,0,0,0.60170111,4.9743205,65.85774,24.225396,40.458585
D0029124,0.41860333,0,0,0,0,0.65357287,4.9860133,64.830694,24.099408,40.481707
D0029125,0.8511988,1,0,0,0,0.56231645,5.0964399,65.451232,24.557894,39.742292
D0029126,1.1937952,0,0,0,0,0.35661606,5.0935545,65.08216,24.252887,40.363528
D0029127,0.95784861,1,0,0,0,0.74669156,5.0694317,64.519701,24.22584,40.444251
D0029128,0.49267959,0,0,0,0,0.48217999,4.977686,64.983548,24.30442,39.805963
D0029129,0.53066731,0,0,0,0,0.65860038,5.1272092,64.788342,24.235371,41.074858
D0029130,0.85176098,1,0,0,0,0.59300303,5.1077428,65.279381,24.421384,40.195376
D0029131,0.66951598,0,0,0,0,0.77723439,5.037012,65.156125,24.478052,40.374976
D0029132,0.16456492,0,0,0,0,0.56003586,5.0819089,65.424163,24.129619,40.345958
D0029133,0.41322671,0,0,0,0,0.71959871,5.102655,65.063624,24.23891,40.204626
D0029134,1.0700954,0,0,0,0,0.6852212,5.0601861,64.968037,24.566353,40.96547
D0029135,0.86170802,0,0,0,0,0.62134901,4.9952041,65.234035,24.35048,41.244815
D0029136,0.49607337,0,0,0,0,0.51979235,5.0840143,65.678425,24.118739,40.346654
D0029137,0.40521865,0,0,0,0,0.26234553,4.9604366,64.881464,24.255818,40.803798
D0029138,0.53280024,0,0,0,0,0.53471622,4.9482145,64.99745,24.26019,40.721916
D0029139,0.46721888,0,0,0,0,0.28485813,5.0557077,65.349142,24.202948,40.809277
D0029140,0.27025177,0,0,0,0,0.67053312,5.0684506,65.013158,24.314871,40.501637
D0029141,0.88889298,0,0,0,0,0.69998494,5.030417,64.854412,24.465386,41.334973
D0029142,0.43633849,0,0,0,0,0.61284319,5.0583774,64.342127,24.396333,40.324368
D0029143,-0.58824482,0,0,0,0,0.24195529,5.0634996,65.678644,24.309202,40.569422
D0029144,0.33886224,0,0,0,0,0.43860127,5.060153,65.709064,24.416373,40.248311
D0029145,0.60422112,0,0,0,0,0.66699883,5.0750321,65.058479,24.520591,39.824643
D0029146,0.18925913,0,0,0,0,0.48521839,5.0515919,65.207705,24.326324,40.420893
D0029147,0.82699406,0,0,0,0,0.59627899,5.1101353,65.889306,24.585454,40.53788
D0029148,1.1207557,0,0,0,0,0.50109481,5.1216944,64.674769,24.818687,40.916461
D0029149,0.76573449,0,0,0,0,0.67298105,5.0886341,65.406992,24.184124,40.861724
D0029150,0.56758232,0,0,0,0,0.5242035,5.1300063,65.203328,24.318055,40.147797
D0029151,0.3715786,0,0,0,0,0.39145185,5.136881,65.269102,24.293414,40.129953
D0029152,0.49624298,0,0,0,0,0.38808052,5.0227801,65.501684,24.053453,40.185528
D0029153,1.0893451,0,0,0,0,0.54865285,5.0472883,64.600089,24.749073,40.279868
D0029154,1.2710348,0,0,0,0,0.66441855,5.1212933,65.259286,24.94585,40.981591
D0029155,0.62112504,0,0,0,0,0.56273914,5.0604855,64.724676,24.613464,39.746745
D0029156,1.2117443,0,0,0,0,0.65764059,4.9312534,64.327912,24.614637,40.986801
D0029157,1.0982773,0,1,0,0,0.76836709,4.9728109,64.6187,24.904876,40.370512
D0029158,0.94893023,0,0,0,0,0.44056017,5.0332035,65.107591,24.745832,40.663751
D0029159,0.77706861,0,0,0,0,1.1490059,5.0370061,64.444963,24.312181,40.174666
D0029160,1.0963184,0,0,0,0,0.63232577,5.0236415,64.599875,24.280624,40.503542
D0029161,0.72284977,0,0,0,0,0.73070315,5.0859644,66.295678,24.6924,40.874574
D0029162,0.86453214,0,0,0,0,0.5673562,4.9822711,65.205106,24.73725,40.393137
D0029163,0.84717059,0,0,0,0,0.80564165,5.0546426,65.50154,24.610581,40.403773
D0029164,0.92357426,0,0,0,0,1.2103217,5.0251935,65.410683,24.812419,40.599823
D0029165,1.0507013,0,0,0,0,0.46444384,5.0940279,65.253645,24.420268,41.172315
D0029166,1.5831698,0,0,0,0,0.60727119,5.0240955,64.125428,24.793323,40.713037
D0029167,0.86723865,0,0,0,0,0.72760806,5.0322083,65.889809,24.499798,40.069741
D0029168,1.4771832,0,0,0,0,0.72114269,5.0949064,65.923769,24.520394,40.337299
D0029169,0.68309853,0,0,0,0,0.51504784,5.0188809,66.259644,24.468003,40.33388
D0029170,1.0280663,0,0,0,0,0.58351271,5.096743,64.76479,24.636268,40.004723
D0029171,0.90344865,0,0,0,0,0.46921311,5.0441161,66.012536,24.978573,40.14195
D0029172,1.3864208,1,0,0,0,1.1089087,5.0063287,65.407139,25.049168,40.682765
D0029173,0.47751492,0,0,0,0,0.35251268,5.0931412,65.09211,24.984301,40.49306
D0029174,1.2738467,0,0,0,0,0.68465486,5.0400242,65.091464,24.97797,41.234225
D0029175,1.0604918,0,0,0,0,0.57439204,5.0835583,65.418379,24.697717,40.321754
D0029176,0.76300063,0,0,0,0,0.56215774,5.0474971,65.457109,24.603428,40.75268
D0029177,0.43464673,0,0,0,0,0.51511558,4.9694224,64.924304,24.592874,40.218482
D0029178,0.71760125,0,0,0,0,0.43413067,5.0164775,65.577271,24.302414,40.576463
D0029179,1.5332666,1,0,0,0,0.6000435,5.0541155,64.930778,24.540436,40.43009
D0029180,1.0803416,0,0,0,0,1.2885669,5.0563436,65.585274,24.982881,40.194946
D0029181,1.2014614,0,0,0,0,0.83066622,5.0819776,64.935079,24.737211,40.358265
D0029182,1.0406643,0,0,0,0,0.73866425,5.0258182,65.041362,24.558795,41.620208
D0029183,1.1661063,1,0,0,0,1.1189986,5.0490679,65.47788,24.660874,41.011722
D0029184,0.74275935,1,0,0,0,0.19258236,4.9813461,65.277164,24.798686,40.267563
D0029185,0.1204245,0,0,0,0,0.23989061,5.0266655,65.115275,23.991456,40.338923
