wafer_id,lot_id,wafer_slot,wafer_diameter_mm,full_die_sites_on_assumed_grid,sampled_die_sites,stack_layer_count,split,start_time_utc
W001342,L0054,17,300,621,32,12,train,2025-01-27T14:08:00Z
W001343,L0054,18,300,621,32,12,train,2025-01-27T14:16:00Z
W001344,L0054,19,300,621,32,12,train,2025-01-27T14:24:00Z
W001345,L0054,20,300,621,32,12,train,2025-01-27T14:32:00Z
W001346,L0054,21,300,621,32,12,train,2025-01-27T14:40:00Z
W001347,L0054,22,300,621,32,12,train,2025-01-27T14:48:00Z
W001348,L0054,23,300,621,32,12,train,2025-01-27T14:56:00Z
W001349,L0054,24,300,621,32,12,train,2025-01-27T15:04:00Z
W001350,L0054,25,300,621,32,12,train,2025-01-27T15:12:00Z
W001351,L0055,1,300,621,32,8,train,2025-01-28T00:00:00Z
W001352,L0055,2,300,621,32,8,train,2025-01-28T00:08:00Z
W001353,L0055,3,300,621,32,8,train,2025-01-28T00:16:00Z
W001354,L0055,4,300,621,32,8,train,2025-01-28T00:24:00Z
W001355,L0055,5,300,621,32,8,train,2025-01-28T00:32:00Z
W001356,L0055,6,300,621,32,8,train,2025-01-28T00:40:00Z
W001357,L0055,7,300,621,32,8,train,2025-01-28T00:48:00Z
W001358,L0055,8,300,621,32,8,train,2025-01-28T00:56:00Z
W001359,L0055,9,300,621,32,8,train,2025-01-28T01:04:00Z
W001360,L0055,10,300,621,32,8,train,2025-01-28T01:12:00Z
W001361,L0055,11,300,621,32,8,train,2025-01-28T01:20:00Z
W001362,L0055,12,300,621,32,8,train,2025-01-28T01:28:00Z
W001363,L0055,13,300,621,32,8,train,2025-01-28T01:36:00Z
W001364,L0055,14,300,621,32,8,train,2025-01-28T01:44:00Z
W001365,L0055,15,300,621,32,8,train,2025-01-28T01:52:00Z
W001366,L0055,16,300,621,32,8,train,2025-01-28T02:00:00Z
W001367,L0055,17,300,621,32,8,train,2025-01-28T02:08:00Z
W001368,L0055,18,300,621,32,8,train,2025-01-28T02:16:00Z
W001369,L0055,19,300,621,32,8,train,2025-01-28T02:24:00Z
W001370,L0055,20,300,621,32,8,train,2025-01-28T02:32:00Z
W001371,L0055,21,300,621,32,8,train,2025-01-28T02:40:00Z
W001372,L0055,22,300,621,32,8,train,2025-01-28T02:48:00Z
W001373,L0055,23,300,621,32,8,train,2025-01-28T02:56:00Z
W001374,L0055,24,300,621,32,8,train,2025-01-28T03:04:00Z
W001375,L0055,25,300,621,32,8,train,2025-01-28T03:12:00Z
W001376,L0056,1,300,621,32,12,train,2025-01-28T12:00:00Z
W001377,L0056,2,300,621,32,12,train,2025-01-28T12:08:00Z
W001378,L0056,3,300,621,32,12,train,2025-01-28T12:16:00Z
W001379,L0056,4,300,621,32,12,train,2025-01-28T12:24:00Z
W001380,L0056,5,300,621,32,12,train,2025-01-28T12:32:00Z
W001381,L0056,6,300,621,32,12,train,2025-01-28T12:40:00Z
W001382,L0056,7,300,621,32,12,train,2025-01-28T12:48:00Z
W001383,L0056,8,300,621,32,12,train,2025-01-28T12:56:00Z
W001384,L0056,9,300,621,32,12,train,2025-01-28T13:04:00Z
W001385,L0056,10,300,621,32,12,train,2025-01-28T13:12:00Z
W001386,L0056,11,300,621,32,12,train,2025-01-28T13:20:00Z
W001387,L0056,12,300,621,32,12,train,2025-01-28T13:28:00Z
W001388,L0056,13,300,621,32,12,train,2025-01-28T13:36:00Z
W001389,L0056,14,300,621,32,12,train,2025-01-28T13:44:00Z
W001390,L0056,15,300,621,32,12,train,2025-01-28T13:52:00Z
W001391,L0056,16,300,621,32,12,train,2025-01-28T14:00:00Z
W001392,L0056,17,300,621,32,12,train,2025-01-28T14:08:00Z
W001393,L0056,18,300,621,32,12,train,2025-01-28T14:16:00Z
W001394,L0056,19,300,621,32,12,train,2025-01-28T14:24:00Z
W001395,L0056,20,300,621,32,12,train,2025-01-28T14:32:00Z
W001396,L0056,21,300,621,32,12,train,2025-01-28T14:40:00Z
W001397,L0056,22,300,621,32,12,train,2025-01-28T14:48:00Z
W001398,L0056,23,300,621,32,12,train,2025-01-28T14:56:00Z
W001399,L0056,24,300,621,32,12,train,2025-01-28T15:04:00Z
W001400,L0056,25,300,621,32,12,train,2025-01-28T15:12:00Z
W001401,L0057,1,300,621,32,12,train,2025-01-29T00:00:00Z
W001402,L0057,2,300,621,32,12,train,2025-01-29T00:08:00Z
W001403,L0057,3,300,621,32,12,train,2025-01-29T00:16:00Z
W001404,L0057,4,300,621,32,12,train,2025-01-29T00:24:00Z
W001405,L0057,5,300,621,32,12,train,2025-01-29T00:32:00Z
W001406,L0057,6,300,621,32,12,train,2025-01-29T00:40:00Z
W001407,L0057,7,300,621,32,12,train,2025-01-29T00:48:00Z
W001408,L0057,8,300,621,32,12,train,2025-01-29T00:56:00Z
W001409,L0057,9,300,621,32,12,train,2025-01-29T01:04:00Z
W001410,L0057,10,300,621,32,12,train,2025-01-29T01:12:00Z
W001411,L0057,11,300,621,32,12,train,2025-01-29T01:20:00Z
W001412,L0057,12,300,621,32,12,train,2025-01-29T01:28:00Z
W001413,L0057,13,300,621,32,12,train,2025-01-29T01:36:00Z
W001414,L0057,14,300,621,32,12,train,2025-01-29T01:44:00Z
W001415,L0057,15,300,621,32,12,train,2025-01-29T01:52:00Z
W001416,L0057,16,300,621,32,12,train,2025-01-29T02:00:00Z
W001417,L0057,17,300,621,32,12,train,2025-01-29T02:08:00Z
W001418,L0057,18,300,621,32,12,train,2025-01-29T02:16:00Z
W001419,L0057,19,300,621,32,12,train,2025-01-29T02:24:00Z
W001420,L0057,20,300,621,32,12,train,2025-01-29T02:32:00Z
W001421,L0057,21,300,621,32,12,train,2025-01-29T02:40:00Z
W001422,L0057,22,300,621,32,12,train,2025-01-29T02:48:00Z
W001423,L0057,23,300,621,32,12,train,2025-01-29T02:56:00Z
W001424,L0057,24,300,621,32,12,train,2025-01-29T03:04:00Z
W001425,L0057,25,300,621,32,12,train,2025-01-29T03:12:00Z
W001426,L0058,1,300,621,32,12,train,2025-01-29T12:00:00Z
W001427,L0058,2,300,621,32,12,train,2025-01-29T12:08:00Z
W001428,L0058,3,300,621,32,12,train,2025-01-29T12:16:00Z
W001429,L0058,4,300,621,32,12,train,2025-01-29T12:24:00Z
W001430,L0058,5,300,621,32,12,train,2025-01-29T12:32:00Z
W001431,L0058,6,300,621,32,12,train,2025-01-29T12:40:00Z
W001432,L0058,7,300,621,32,12,train,2025-01-29T12:48:00Z
W001433,L0058,8,300,621,32,12,train,2025-01-29T12:56:00Z
W001434,L0058,9,300,621,32,12,train,2025-01-29T13:04:00Z
W001435,L0058,10,300,621,32,12,train,2025-01-29T13:12:00Z
W001436,L0058,11,300,621,32,12,train,2025-01-29T13:20:00Z
W001437,L0058,12,300,621,32,12,train,2025-01-29T13:28:00Z
W001438,L0058,13,300,621,32,12,train,2025-01-29T13:36:00Z
W001439,L0058,14,300,621,32,12,train,2025-01-29T13:44:00Z
W001440,L0058,15,300,621,32,12,train,2025-01-29T13:52:00Z
W001441,L0058,16,300,621,32,12,train,2025-01-29T14:00:00Z
W001442,L0058,17,300,621,32,12,train,2025-01-29T14:08:00Z
W001443,L0058,18,300,621,32,12,train,2025-01-29T14:16:00Z
W001444,L0058,19,300,621,32,12,train,2025-01-29T14:24:00Z
W001445,L0058,20,300,621,32,12,train,2025-01-29T14:32:00Z
W001446,L0058,21,300,621,32,12,train,2025-01-29T14:40:00Z
W001447,L0058,22,300,621,32,12,train,2025-01-29T14:48:00Z
W001448,L0058,23,300,621,32,12,train,2025-01-29T14:56:00Z
W001449,L0058,24,300,621,32,12,train,2025-01-29T15:04:00Z
W001450,L0058,25,300,621,32,12,train,2025-01-29T15:12:00Z
W001451,L0059,1,300,621,32,12,train,2025-01-30T00:00:00Z
W001452,L0059,2,300,621,32,12,train,2025-01-30T00:08:00Z
W001453,L0059,3,300,621,32,12,train,2025-01-30T00:16:00Z
W001454,L0059,4,300,621,32,12,train,2025-01-30T00:24:00Z
W001455,L0059,5,300,621,32,12,train,2025-01-30T00:32:00Z
W001456,L0059,6,300,621,32,12,train,2025-01-30T00:40:00Z
W001457,L0059,7,300,621,32,12,train,2025-01-30T00:48:00Z
W001458,L0059,8,300,621,32,12,train,2025-01-30T00:56:00Z
W001459,L0059,9,300,621,32,12,train,2025-01-30T01:04:00Z
W001460,L0059,10,300,621,32,12,train,2025-01-30T01:12:00Z
W001461,L0059,11,300,621,32,12,train,2025-01-30T01:20:00Z
W001462,L0059,12,300,621,32,12,train,2025-01-30T01:28:00Z
W001463,L0059,13,300,621,32,12,train,2025-01-30T01:36:00Z
W001464,L0059,14,300,621,32,12,train,2025-01-30T01:44:00Z
W001465,L0059,15,300,621,32,12,train,2025-01-30T01:52:00Z
W001466,L0059,16,300,621,32,12,train,2025-01-30T02:00:00Z
W001467,L0059,17,300,621,32,12,train,2025-01-30T02:08:00Z
W001468,L0059,18,300,621,32,12,train,2025-01-30T02:16:00Z
W001469,L0059,19,300,621,32,12,train,2025-01-30T02:24:00Z
W001470,L0059,20,300,621,32,12,train,2025-01-30T02:32:00Z
W001471,L0059,21,300,621,32,12,train,2025-01-30T02:40:00Z
W001472,L0059,22,300,621,32,12,train,2025-01-30T02:48:00Z
W001473,L0059,23,300,621,32,12,train,2025-01-30T02:56:00Z
W001474,L0059,24,300,621,32,12,train,2025-01-30T03:04:00Z
W001475,L0059,25,300,621,32,12,train,2025-01-30T03:12:00Z
W001476,L0060,1,300,621,32,12,train,2025-01-30T12:00:00Z
W001477,L0060,2,300,621,32,12,train,2025-01-30T12:08:00Z
W001478,L0060,3,300,621,32,12,train,2025-01-30T12:16:00Z
W001479,L0060,4,300,621,32,12,train,2025-01-30T12:24:00Z
W001480,L0060,5,300,621,32,12,train,2025-01-30T12:32:00Z
W001481,L0060,6,300,621,32,12,train,2025-01-30T12:40:00Z
W001482,L0060,7,300,621,32,12,train,2025-01-30T12:48:00Z
W001483,L0060,8,300,621,32,12,train,2025-01-30T12:56:00Z
W001484,L0060,9,300,621,32,12,train,2025-01-30T13:04:00Z
W001485,L0060,10,300,621,32,12,train,2025-01-30T13:12:00Z
W001486,L0060,11,300,621,32,12,train,2025-01-30T13:20:00Z
W001487,L0060,12,300,621,32,12,train,2025-01-30T13:28:00Z
W001488,L0060,13,300,621,32,12,train,2025-01-30T13:36:00Z
W001489,L0060,14,300,621,32,12,train,2025-01-30T13:44:00Z
W001490,L0060,15,300,621,32,12,train,2025-01-30T13:52:00Z
W001491,L0060,16,300,621,32,12,train,2025-01-30T14:00:00Z
W001492,L0060,17,300,621,32,12,train,2025-01-30T14:08:00Z
W001493,L0060,18,300,621,32,12,train,2025-01-30T14:16:00Z
W001494,L0060,19,300,621,32,12,train,2025-01-30T14:24:00Z
W001495,L0060,20,300,621,32,12,train,2025-01-30T14:32:00Z
W001496,L0060,21,300,621,32,12,train,2025-01-30T14:40:00Z
W001497,L0060,22,300,621,32,12,train,2025-01-30T14:48:00Z
W001498,L0060,23,300,621,32,12,train,2025-01-30T14:56:00Z
W001499,L0060,24,300,621,32,12,train,2025-01-30T15:04:00Z
W001500,L0060,25,300,621,32,12,train,2025-01-30T15:12:00Z
W001501,L0061,1,300,621,32,12,train,2025-01-31T00:00:00Z
W001502,L0061,2,300,621,32,12,train,2025-01-31T00:08:00Z
W001503,L0061,3,300,621,32,12,train,2025-01-31T00:16:00Z
W001504,L0061,4,300,621,32,12,train,2025-01-31T00:24:00Z
W001505,L0061,5,300,621,32,12,train,2025-01-31T00:32:00Z
W001506,L0061,6,300,621,32,12,train,2025-01-31T00:40:00Z
W001507,L0061,7,300,621,32,12,train,2025-01-31T00:48:00Z
W001508,L0061,8,300,621,32,12,train,2025-01-31T00:56:00Z
W001509,L0061,9,300,621,32,12,train,2025-01-31T01:04:00Z
W001510,L0061,10,300,621,32,12,train,2025-01-31T01:12:00Z
W001511,L0061,11,300,621,32,12,train,2025-01-31T01:20:00Z
W001512,L0061,12,300,621,32,12,train,2025-01-31T01:28:00Z
W001513,L0061,13,300,621,32,12,train,2025-01-31T01:36:00Z
W001514,L0061,14,300,621,32,12,train,2025-01-31T01:44:00Z
W001515,L0061,15,300,621,32,12,train,2025-01-31T01:52:00Z
W001516,L0061,16,300,621,32,12,train,2025-01-31T02:00:00Z
W001517,L0061,17,300,621,32,12,train,2025-01-31T02:08:00Z
W001518,L0061,18,300,621,32,12,train,2025-01-31T02:16:00Z
W001519,L0061,19,300,621,32,12,train,2025-01-31T02:24:00Z
W001520,L0061,20,300,621,32,12,train,2025-01-31T02:32:00Z
W001521,L0061,21,300,621,32,12,train,2025-01-31T02:40:00Z
W001522,L0061,22,300,621,32,12,train,2025-01-31T02:48:00Z
W001523,L0061,23,300,621,32,12,train,2025-01-31T02:56:00Z
W001524,L0061,24,300,621,32,12,train,2025-01-31T03:04:00Z
W001525,L0061,25,300,621,32,12,train,2025-01-31T03:12:00Z
W001526,L0062,1,300,621,32,8,train,2025-01-31T12:00:00Z
W001527,L0062,2,300,621,32,8,train,2025-01-31T12:08:00Z
W001528,L0062,3,300,621,32,8,train,2025-01-31T12:16:00Z
W001529,L0062,4,300,621,32,8,train,2025-01-31T12:24:00Z
W001530,L0062,5,300,621,32,8,train,2025-01-31T12:32:00Z
W001531,L0062,6,300,621,32,8,train,2025-01-31T12:40:00Z
W001532,L0062,7,300,621,32,8,train,2025-01-31T12:48:00Z
W001533,L0062,8,300,621,32,8,train,2025-01-31T12:56:00Z
W001534,L0062,9,300,621,32,8,train,2025-01-31T13:04:00Z
W001535,L0062,10,300,621,32,8,train,2025-01-31T13:12:00Z
W001536,L0062,11,300,621,32,8,train,2025-01-31T13:20:00Z
W001537,L0062,12,300,621,32,8,train,2025-01-31T13:28:00Z
W001538,L0062,13,300,621,32,8,train,2025-01-31T13:36:00Z
W001539,L0062,14,300,621,32,8,train,2025-01-31T13:44:00Z
W001540,L0062,15,300,621,32,8,train,2025-01-31T13:52:00Z
W001541,L0062,16,300,621,32,8,train,2025-01-31T14:00:00Z
W001542,L0062,17,300,621,32,8,train,2025-01-31T14:08:00Z
W001543,L0062,18,300,621,32,8,train,2025-01-31T14:16:00Z
W001544,L0062,19,300,621,32,8,train,2025-01-31T14:24:00Z
W001545,L0062,20,300,621,32,8,train,2025-01-31T14:32:00Z
W001546,L0062,21,300,621,32,8,train,2025-01-31T14:40:00Z
W001547,L0062,22,300,621,32,8,train,2025-01-31T14:48:00Z
W001548,L0062,23,300,621,32,8,train,2025-01-31T14:56:00Z
W001549,L0062,24,300,621,32,8,train,2025-01-31T15:04:00Z
W001550,L0062,25,300,621,32,8,train,2025-01-31T15:12:00Z
W001551,L0063,1,300,621,32,12,train,2025-02-01T00:00:00Z
W001552,L0063,2,300,621,32,12,train,2025-02-01T00:08:00Z
W001553,L0063,3,300,621,32,12,train,2025-02-01T00:16:00Z
W001554,L0063,4,300,621,32,12,train,2025-02-01T00:24:00Z
W001555,L0063,5,300,621,32,12,train,2025-02-01T00:32:00Z
W001556,L0063,6,300,621,32,12,train,2025-02-01T00:40:00Z
W001557,L0063,7,300,621,32,12,train,2025-02-01T00:48:00Z
W001558,L0063,8,300,621,32,12,train,2025-02-01T00:56:00Z
W001559,L0063,9,300,621,32,12,train,2025-02-01T01:04:00Z
W001560,L0063,10,300,621,32,12,train,2025-02-01T01:12:00Z
W001561,L0063,11,300,621,32,12,train,2025-02-01T01:20:00Z
W001562,L0063,12,300,621,32,12,train,2025-02-01T01:28:00Z
W001563,L0063,13,300,621,32,12,train,2025-02-01T01:36:00Z
W001564,L0063,14,300,621,32,12,train,2025-02-01T01:44:00Z
W001565,L0063,15,300,621,32,12,train,2025-02-01T01:52:00Z
W001566,L0063,16,300,621,32,12,train,2025-02-01T02:00:00Z
W001567,L0063,17,300,621,32,12,train,2025-02-01T02:08:00Z
W001568,L0063,18,300,621,32,12,train,2025-02-01T02:16:00Z
W001569,L0063,19,300,621,32,12,train,2025-02-01T02:24:00Z
W001570,L0063,20,300,621,32,12,train,2025-02-01T02:32:00Z
W001571,L0063,21,300,621,32,12,train,2025-02-01T02:40:00Z
W001572,L0063,22,300,621,32,12,train,2025-02-01T02:48:00Z
W001573,L0063,23,300,621,32,12,train,2025-02-01T02:56:00Z
W001574,L0063,24,300,621,32,12,train,2025-02-01T03:04:00Z
W001575,L0063,25,300,621,32,12,train,2025-02-01T03:12:00Z
W001576,L0064,1,300,621,32,12,train,2025-02-01T12:00:00Z
W001577,L0064,2,300,621,32,12,train,2025-02-01T12:08:00Z
W001578,L0064,3,300,621,32,12,train,2025-02-01T12:16:00Z
W001579,L0064,4,300,621,32,12,train,2025-02-01T12:24:00Z
W001580,L0064,5,300,621,32,12,train,2025-02-01T12:32:00Z
W001581,L0064,6,300,621,32,12,train,2025-02-01T12:40:00Z
W001582,L0064,7,300,621,32,12,train,2025-02-01T12:48:00Z
W001583,L0064,8,300,621,32,12,train,2025-02-01T12:56:00Z
W001584,L0064,9,300,621,32,12,train,2025-02-01T13:04:00Z
W001585,L0064,10,300,621,32,12,train,2025-02-01T13:12:00Z
W001586,L0064,11,300,621,32,12,train,2025-02-01T13:20:00Z
W001587,L0064,12,300,621,32,12,train,2025-02-01T13:28:00Z
W001588,L0064,13,300,621,32,12,train,2025-02-01T13:36:00Z
W001589,L0064,14,300,621,32,12,train,2025-02-01T13:44:00Z
W001590,L0064,15,300,621,32,12,train,2025-02-01T13:52:00Z
W001591,L0064,16,300,621,32,12,train,2025-02-01T14:00:00Z
W001592,L0064,17,300,621,32,12,train,2025-02-01T14:08:00Z
W001593,L0064,18,300,621,32,12,train,2025-02-01T14:16:00Z
W001594,L0064,19,300,621,32,12,train,2025-02-01T14:24:00Z
W001595,L0064,20,300,621,32,12,train,2025-02-01T14:32:00Z
W001596,L0064,21,300,621,32,12,train,2025-02-01T14:40:00Z
W001597,L0064,22,300,621,32,12,train,2025-02-01T14:48:00Z
W001598,L0064,23,300,621,32,12,train,2025-02-01T14:56:00Z
W001599,L0064,24,300,621,32,12,train,2025-02-01T15:04:00Z
W001600,L0064,25,300,621,32,12,train,2025-02-01T15:12:00Z
W001601,L0065,1,300,621,32,12,train,2025-02-02T00:00:00Z
W001602,L0065,2,300,621,32,12,train,2025-02-02T00:08:00Z
W001603,L0065,3,300,621,32,12,train,2025-02-02T00:16:00Z
W001604,L0065,4,300,621,32,12,train,2025-02-02T00:24:00Z
W001605,L0065,5,300,621,32,12,train,2025-02-02T00:32:00Z
W001606,L0065,6,300,621,32,12,train,2025-02-02T00:40:00Z
W001607,L0065,7,300,621,32,12,train,2025-02-02T00:48:00Z
W001608,L0065,8,300,621,32,12,train,2025-02-02T00:56:00Z
W001609,L0065,9,300,621,32,12,train,2025-02-02T01:04:00Z
W001610,L0065,10,300,621,32,12,train,2025-02-02T01:12:00Z
W001611,L0065,11,300,621,32,12,train,2025-02-02T01:20:00Z
W001612,L0065,12,300,621,32,12,train,2025-02-02T01:28:00Z
W001613,L0065,13,300,621,32,12,train,2025-02-02T01:36:00Z
W001614,L0065,14,300,621,32,12,train,2025-02-02T01:44:00Z
W001615,L0065,15,300,621,32,12,train,2025-02-02T01:52:00Z
W001616,L0065,16,300,621,32,12,train,2025-02-02T02:00:00Z
W001617,L0065,17,300,621,32,12,train,2025-02-02T02:08:00Z
W001618,L0065,18,300,621,32,12,train,2025-02-02T02:16:00Z
W001619,L0065,19,300,621,32,12,train,2025-02-02T02:24:00Z
W001620,L0065,20,300,621,32,12,train,2025-02-02T02:32:00Z
W001621,L0065,21,300,621,32,12,train,2025-02-02T02:40:00Z
W001622,L0065,22,300,621,32,12,train,2025-02-02T02:48:00Z
W001623,L0065,23,300,621,32,12,train,2025-02-02T02:56:00Z
W001624,L0065,24,300,621,32,12,train,2025-02-02T03:04:00Z
W001625,L0065,25,300,621,32,12,train,2025-02-02T03:12:00Z
W001626,L0066,1,300,621,32,8,train,2025-02-02T12:00:00Z
W001627,L0066,2,300,621,32,8,train,2025-02-02T12:08:00Z
W001628,L0066,3,300,621,32,8,train,2025-02-02T12:16:00Z
W001629,L0066,4,300,621,32,8,train,2025-02-02T12:24:00Z
W001630,L0066,5,300,621,32,8,train,2025-02-02T12:32:00Z
W001631,L0066,6,300,621,32,8,train,2025-02-02T12:40:00Z
W001632,L0066,7,300,621,32,8,train,2025-02-02T12:48:00Z
W001633,L0066,8,300,621,32,8,train,2025-02-02T12:56:00Z
W001634,L0066,9,300,621,32,8,train,2025-02-02T13:04:00Z
W001635,L0066,10,300,621,32,8,train,2025-02-02T13:12:00Z
W001636,L0066,11,300,621,32,8,train,2025-02-02T13:20:00Z
W001637,L0066,12,300,621,32,8,train,2025-02-02T13:28:00Z
W001638,L0066,13,300,621,32,8,train,2025-02-02T13:36:00Z
W001639,L0066,14,300,621,32,8,train,2025-02-02T13:44:00Z
W001640,L0066,15,300,621,32,8,train,2025-02-02T13:52:00Z
W001641,L0066,16,300,621,32,8,train,2025-02-02T14:00:00Z
W001642,L0066,17,300,621,32,8,train,2025-02-02T14:08:00Z
W001643,L0066,18,300,621,32,8,train,2025-02-02T14:16:00Z
W001644,L0066,19,300,621,32,8,train,2025-02-02T14:24:00Z
W001645,L0066,20,300,621,32,8,train,2025-02-02T14:32:00Z
W001646,L0066,21,300,621,32,8,train,2025-02-02T14:40:00Z
W001647,L0066,22,300,621,32,8,train,2025-02-02T14:48:00Z
W001648,L0066,23,300,621,32,8,train,2025-02-02T14:56:00Z
W001649,L0066,24,300,621,32,8,train,2025-02-02T15:04:00Z
W001650,L0066,25,300,621,32,8,train,2025-02-02T15:12:00Z
W001651,L0067,1,300,621,32,8,train,2025-02-03T00:00:00Z
W001652,L0067,2,300,621,32,8,train,2025-02-03T00:08:00Z
W001653,L0067,3,300,621,32,8,train,2025-02-03T00:16:00Z
W001654,L0067,4,300,621,32,8,train,2025-02-03T00:24:00Z
W001655,L0067,5,300,621,32,8,train,2025-02-03T00:32:00Z
W001656,L0067,6,300,621,32,8,train,2025-02-03T00:40:00Z
W001657,L0067,7,300,621,32,8,train,2025-02-03T00:48:00Z
W001658,L0067,8,300,621,32,8,train,2025-02-03T00:56:00Z
W001659,L0067,9,300,621,32,8,train,2025-02-03T01:04:00Z
W001660,L0067,10,300,621,32,8,train,2025-02-03T01:12:00Z
W001661,L0067,11,300,621,32,8,train,2025-02-03T01:20:00Z
W001662,L0067,12,300,621,32,8,train,2025-02-03T01:28:00Z
W001663,L0067,13,300,621,32,8,train,2025-02-03T01:36:00Z
W001664,L0067,14,300,621,32,8,train,2025-02-03T01:44:00Z
W001665,L0067,15,300,621,32,8,train,2025-02-03T01:52:00Z
W001666,L0067,16,300,621,32,8,train,2025-02-03T02:00:00Z
W001667,L0067,17,300,621,32,8,train,2025-02-03T02:08:00Z
W001668,L0067,18,300,621,32,8,train,2025-02-03T02:16:00Z
W001669,L0067,19,300,621,32,8,train,2025-02-03T02:24:00Z
W001670,L0067,20,300,621,32,8,train,2025-02-03T02:32:00Z
W001671,L0067,21,300,621,32,8,train,2025-02-03T02:40:00Z
W001672,L0067,22,300,621,32,8,train,2025-02-03T02:48:00Z
W001673,L0067,23,300,621,32,8,train,2025-02-03T02:56:00Z
W001674,L0067,24,300,621,32,8,train,2025-02-03T03:04:00Z
W001675,L0067,25,300,621,32,8,train,2025-02-03T03:12:00Z
W001676,L0068,1,300,621,32,12,train,2025-02-03T12:00:00Z
W001677,L0068,2,300,621,32,12,train,2025-02-03T12:08:00Z
W001678,L0068,3,300,621,32,12,train,2025-02-03T12:16:00Z
W001679,L0068,4,300,621,32,12,train,2025-02-03T12:24:00Z
W001680,L0068,5,300,621,32,12,train,2025-02-03T12:32:00Z
W001681,L0068,6,300,621,32,12,train,2025-02-03T12:40:00Z
W001682,L0068,7,300,621,32,12,train,2025-02-03T12:48:00Z
W001683,L0068,8,300,621,32,12,train,2025-02-03T12:56:00Z
W001684,L0068,9,300,621,32,12,train,2025-02-03T13:04:00Z
W001685,L0068,10,300,621,32,12,train,2025-02-03T13:12:00Z
W001686,L0068,11,300,621,32,12,train,2025-02-03T13:20:00Z
W001687,L0068,12,300,621,32,12,train,2025-02-03T13:28:00Z
W001688,L0068,13,300,621,32,12,train,2025-02-03T13:36:00Z
W001689,L0068,14,300,621,32,12,train,2025-02-03T13:44:00Z
W001690,L0068,15,300,621,32,12,train,2025-02-03T13:52:00Z
W001691,L0068,16,300,621,32,12,train,2025-02-03T14:00:00Z
W001692,L0068,17,300,621,32,12,train,2025-02-03T14:08:00Z
W001693,L0068,18,300,621,32,12,train,2025-02-03T14:16:00Z
W001694,L0068,19,300,621,32,12,train,2025-02-03T14:24:00Z
W001695,L0068,20,300,621,32,12,train,2025-02-03T14:32:00Z
W001696,L0068,21,300,621,32,12,train,2025-02-03T14:40:00Z
W001697,L0068,22,300,621,32,12,train,2025-02-03T14:48:00Z
W001698,L0068,23,300,621,32,12,train,2025-02-03T14:56:00Z
W001699,L0068,24,300,621,32,12,train,2025-02-03T15:04:00Z
W001700,L0068,25,300,621,32,12,train,2025-02-03T15:12:00Z
W001701,L0069,1,300,621,32,12,train,2025-02-04T00:00:00Z
W001702,L0069,2,300,621,32,12,train,2025-02-04T00:08:00Z
W001703,L0069,3,300,621,32,12,train,2025-02-04T00:16:00Z
W001704,L0069,4,300,621,32,12,train,2025-02-04T00:24:00Z
W001705,L0069,5,300,621,32,12,train,2025-02-04T00:32:00Z
W001706,L0069,6,300,621,32,12,train,2025-02-04T00:40:00Z
W001707,L0069,7,300,621,32,12,train,2025-02-04T00:48:00Z
W001708,L0069,8,300,621,32,12,train,2025-02-04T00:56:00Z
W001709,L0069,9,300,621,32,12,train,2025-02-04T01:04:00Z
W001710,L0069,10,300,621,32,12,train,2025-02-04T01:12:00Z
W001711,L0069,11,300,621,32,12,train,2025-02-04T01:20:00Z
W001712,L0069,12,300,621,32,12,train,2025-02-04T01:28:00Z
W001713,L0069,13,300,621,32,12,train,2025-02-04T01:36:00Z
W001714,L0069,14,300,621,32,12,train,2025-02-04T01:44:00Z
W001715,L0069,15,300,621,32,12,train,2025-02-04T01:52:00Z
W001716,L0069,16,300,621,32,12,train,2025-02-04T02:00:00Z
W001717,L0069,17,300,621,32,12,train,2025-02-04T02:08:00Z
W001718,L0069,18,300,621,32,12,train,2025-02-04T02:16:00Z
W001719,L0069,19,300,621,32,12,train,2025-02-04T02:24:00Z
W001720,L0069,20,300,621,32,12,train,2025-02-04T02:32:00Z
W001721,L0069,21,300,621,32,12,train,2025-02-04T02:40:00Z
W001722,L0069,22,300,621,32,12,train,2025-02-04T02:48:00Z
W001723,L0069,23,300,621,32,12,train,2025-02-04T02:56:00Z
W001724,L0069,24,300,621,32,12,train,2025-02-04T03:04:00Z
W001725,L0069,25,300,621,32,12,train,2025-02-04T03:12:00Z
W001726,L0070,1,300,621,32,12,train,2025-02-04T12:00:00Z
W001727,L0070,2,300,621,32,12,train,2025-02-04T12:08:00Z
W001728,L0070,3,300,621,32,12,train,2025-02-04T12:16:00Z
W001729,L0070,4,300,621,32,12,train,2025-02-04T12:24:00Z
W001730,L0070,5,300,621,32,12,train,2025-02-04T12:32:00Z
