run_id,wafer_id,process_step,process_order,tool_id,chamber_id,recipe_id,start_time_utc,end_time_utc,duration_sec,temperature_c,pressure_torr,gas_flow_sccm,etch_rate_nm_min,rf_source_power_w,temperature_std_c,temperature_slope_c_min,wafers_since_chamber_clean,hours_since_maintenance,consumable_age_cycles,alarm_count_run,cleanroom_humidity_pct,airborne_particles_per_m3
R0013433,W001433,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-30T04:56:00Z,2025-01-30T04:59:59Z,239.45485,349.79895,1.0171321,784.83064,,252.44212,0.7,0.003508211,59,227.6,179,0,42.359793,3
R0013434,W001434,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-30T05:04:00Z,2025-01-30T05:08:05Z,245.8164,351.24639,1.0044854,781.15726,,253.17378,0.83378549,0.013177483,59,227.6,179,0,42.470325,2
R0013435,W001435,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-30T05:12:00Z,2025-01-30T05:15:55Z,235.5149,349.34617,0.99722991,786.83682,,246.95991,0.73032065,0.0091727224,59,227.6,179,0,42.795268,2
R0013436,W001436,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-30T05:20:00Z,2025-01-30T05:24:04Z,244.50201,350.74044,0.99190195,787.55164,,249.66271,0.7,0.0029766409,59,227.6,179,1,41.301788,0
R0013437,W001437,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-30T05:28:00Z,2025-01-30T05:31:56Z,236.54157,348.57278,0.97705422,790.22534,,249.5685,0.7,0.013510892,59,227.6,179,0,41.727029,1
R0013438,W001438,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H12_V1,2025-01-30T05:36:00Z,2025-01-30T05:40:02Z,242.59057,351.61045,1.0192191,788.52534,,254.71918,0.89409717,0.0036436894,59,227.6,179,0,41.367662,1
R0013439,W001439,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H12_V1,2025-01-30T05:44:00Z,2025-01-30T05:47:57Z,237.01199,348.26679,1.0028926,795.26287,,246.23135,0.7,0.0080740418,59,227.6,179,0,41.567154,0
R0013440,W001440,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H12_V1,2025-01-30T05:52:00Z,2025-01-30T05:55:52Z,232.50071,349.00922,1.0132917,809.111,,248.81595,0.7,0.020118277,59,227.6,179,0,42.813638,5
R0013441,W001441,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-30T06:00:00Z,2025-01-30T06:03:55Z,235.06946,350.47162,1.0070163,806.76815,,250.13886,0.7,0.016014565,60,228.66667,180,0,41.744038,3
R0013442,W001442,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-30T06:08:00Z,2025-01-30T06:11:57Z,237.07841,349.77885,0.97444502,784.34039,,251.40504,0.7011626,0.020880827,60,228.66667,180,0,41.539304,1
R0013443,W001443,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-30T06:16:00Z,2025-01-30T06:19:59Z,239.30531,350.02546,1.0104708,801.20012,,252.92361,0.7883826,0.0029217859,60,228.66667,180,0,41.142911,3
R0013444,W001444,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-30T06:24:00Z,2025-01-30T06:28:05Z,245.39111,349.87801,0.97052408,819.98211,,245.49327,0.7,0.049388635,60,228.66667,180,0,41.365617,2
R0013445,W001445,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-30T06:32:00Z,2025-01-30T06:36:02Z,242.4592,348.15155,1.0238751,829.42513,,249.41027,0.7,0.010263128,60,228.66667,180,0,41.072805,1
R0013446,W001446,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H12_V1,2025-01-30T06:40:00Z,2025-01-30T06:44:06Z,246.66379,350.86166,1.0225007,837.66677,,260.57849,0.98601965,0.0029076691,60,228.66667,180,0,43.280864,6
R0013447,W001447,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H12_V1,2025-01-30T06:48:00Z,2025-01-30T06:51:49Z,229.90211,350.7669,1.0093556,815.41804,,246.99466,0.7,0.021627937,60,228.66667,180,0,40.561766,2
R0013448,W001448,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H12_V1,2025-01-30T06:56:00Z,2025-01-30T06:59:56Z,236.81719,348.76568,0.99725773,831.29074,,247.62724,0.7,0.018552664,60,228.66667,180,0,41.004059,2
R0013449,W001449,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-30T07:04:00Z,2025-01-30T07:07:57Z,237.05268,350.36315,1.0056089,801.9,,254.37689,0.7,0.017206557,61,229.73333,181,0,42.831406,2
R0013450,W001450,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-30T07:12:00Z,2025-01-30T07:16:05Z,245.87796,349.534,1.0402936,812.30367,,254.03424,0.83297388,0.0058626936,61,229.73333,181,0,40.800175,4
R0013451,W001451,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-30T16:00:00Z,2025-01-30T16:04:02Z,242.00076,352.24956,1.0551966,811.24564,,253.19461,0.83542765,0.034808628,61,238.4,181,0,44.907802,4
R0013452,W001452,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-30T16:08:00Z,2025-01-30T16:12:06Z,246.33065,351.21372,0.98189219,777.89659,,253.38299,0.7,-0.014786215,61,238.4,181,0,41.616846,1
R0013453,W001453,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-30T16:16:00Z,2025-01-30T16:19:58Z,238.525,349.32499,1.0125919,808.2194,,246.33995,0.7,0.017751127,61,238.4,181,1,42.715462,6
R0013454,W001454,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H12_V1,2025-01-30T16:24:00Z,2025-01-30T16:28:03Z,243.66905,350.69778,1.0593854,816.83992,,252.44074,0.906068,0.01314664,61,238.4,181,0,41.637698,3
R0013455,W001455,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H12_V1,2025-01-30T16:32:00Z,2025-01-30T16:35:50Z,230.931,351.61053,0.98839714,805.98714,,255.22753,0.77802212,0.012129755,61,238.4,181,0,42.649629,1
R0013456,W001456,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H12_V1,2025-01-30T16:40:00Z,2025-01-30T16:43:56Z,236.52718,351.74855,0.99582223,819.7904,,249.85773,0.72216363,-0.015068032,61,238.4,181,0,41.914951,2
R0013457,W001457,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-30T16:48:00Z,2025-01-30T16:52:03Z,243.58387,349.96305,1.0049702,816.76083,,251.93313,0.75249338,0.0062099862,62,239.46667,182,0,42.01278,0
R0013458,W001458,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-30T16:56:00Z,2025-01-30T16:59:57Z,237.62583,349.90489,1.0312657,794.66164,,250.50914,0.81996775,-0.0045823154,62,239.46667,182,0,40.877205,3
R0013459,W001459,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-30T17:04:00Z,2025-01-30T17:08:08Z,248.48128,349.9949,1.0216281,771.59451,,254.42541,0.88769051,0.016625578,62,239.46667,182,0,43.458245,3
R0013460,W001460,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-30T17:12:00Z,2025-01-30T17:16:05Z,245.09359,349.65094,1.0105793,801.8201,,250.65101,0.79283956,0.039241945,62,239.46667,182,0,41.89614,5
R0013461,W001461,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-30T17:20:00Z,2025-01-30T17:23:57Z,237.78947,349.61714,1.0128828,797.23327,,248.72541,0.7,0.016332345,62,239.46667,182,0,41.522006,1
R0013462,W001462,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H12_V1,2025-01-30T17:28:00Z,2025-01-30T17:32:01Z,241.01099,350.56079,1.0732925,812.75819,,257.929,0.96164904,0.006649396,62,239.46667,182,0,43.122668,4
R0013463,W001463,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H12_V1,2025-01-30T17:36:00Z,2025-01-30T17:40:01Z,241.08857,350.79631,0.99906953,787.96871,,249.13155,0.7,0.0090460566,62,239.46667,182,0,43.829001,1
R0013464,W001464,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H12_V1,2025-01-30T17:44:00Z,2025-01-30T17:47:58Z,238.05891,348.87285,0.98706989,809.49804,,249.34598,0.7,0.0092876281,62,239.46667,182,0,43.102916,2
R0013465,W001465,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-30T17:52:00Z,2025-01-30T17:55:59Z,239.80388,349.14598,0.99834432,791.86842,,251.97882,0.7,0.03481859,63,240.53333,183,0,41.816214,0
R0013466,W001466,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-30T18:00:00Z,2025-01-30T18:04:01Z,241.87844,354.16645,1.0332584,775.69562,,263.80596,1.2120813,0.0067219125,63,240.53333,183,0,42.733658,4
R0013467,W001467,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-30T18:08:00Z,2025-01-30T18:11:57Z,237.13501,348.66421,1.0004645,797.89492,,252.25667,0.80249247,-0.0039920946,63,240.53333,183,0,43.67594,2
R0013468,W001468,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-30T18:16:00Z,2025-01-30T18:19:53Z,233.44115,346.68408,1.0049241,817.3803,,248.80834,0.7,-0.030893398,63,240.53333,183,0,42.052333,1
R0013469,W001469,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-30T18:24:00Z,2025-01-30T18:28:02Z,242.03151,350.03954,1.0403656,795.59928,,253.51782,0.70115395,-0.0043800119,63,240.53333,183,0,44.180613,1
R0013470,W001470,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H12_V1,2025-01-30T18:32:00Z,2025-01-30T18:36:06Z,246.46455,350.51335,0.9813918,774.31182,,257.26282,0.94117234,0.011626281,63,240.53333,183,0,43.777867,5
R0013471,W001471,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H12_V1,2025-01-30T18:40:00Z,2025-01-30T18:44:02Z,242.146,351.41713,0.98168384,794.17142,,256.35291,0.71154931,0.045968419,63,240.53333,183,0,44.234544,4
R0013472,W001472,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H12_V1,2025-01-30T18:48:00Z,2025-01-30T18:52:00Z,240.21204,350.46249,1.0168714,823.20083,,249.15783,0.71270634,-0.022955683,63,240.53333,183,0,41.699961,2
R0013473,W001473,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-30T18:56:00Z,2025-01-30T19:00:00Z,240.57361,349.81045,0.96931743,789.26873,,248.28357,0.73658526,0.011577817,64,241.6,184,0,42.690458,0
R0013474,W001474,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-30T19:04:00Z,2025-01-30T19:08:09Z,249.06329,353.58193,1.0520413,813.02098,,259.4514,1.2227,0.017693862,64,241.6,184,0,41.928002,4
R0013475,W001475,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-30T19:12:00Z,2025-01-30T19:16:08Z,248.97042,352.64355,1.0342902,784.09101,,257.42815,0.87800594,0.032294092,64,241.6,184,0,42.328315,5
R0013476,W001476,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-31T04:00:00Z,2025-01-31T04:04:02Z,242.68747,350.35124,0.97372105,819.74276,,248.51436,0.7,0.022766109,64,250.26667,184,0,41.524694,1
R0013477,W001477,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-31T04:08:00Z,2025-01-31T04:12:03Z,243.13244,351.01625,0.99856511,784.68885,,249.73957,0.72736668,0.035213955,64,250.26667,184,0,43.27056,2
R0013478,W001478,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H12_V1,2025-01-31T04:16:00Z,2025-01-31T04:20:11Z,251.34965,350.42601,1.0375528,814.65739,,255.48237,0.95241551,0.024930507,64,250.26667,184,0,41.652444,4
R0013479,W001479,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H12_V1,2025-01-31T04:24:00Z,2025-01-31T04:27:53Z,233.17163,349.09916,0.99902577,798.2805,,249.78345,0.7,0.0058253004,64,250.26667,184,0,41.337265,1
R0013480,W001480,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H12_V1,2025-01-31T04:32:00Z,2025-01-31T04:35:56Z,236.89637,353.27153,1.0148325,792.54148,,251.80446,0.75644989,0.0018744381,64,250.26667,184,0,42.70424,3
R0013481,W001481,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-31T04:40:00Z,2025-01-31T04:43:58Z,238.92822,349.0371,0.98453353,792.96963,,251.02261,0.7,0.0024187866,65,251.33333,185,0,43.796064,0
R0013482,W001482,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-31T04:48:00Z,2025-01-31T04:52:04Z,244.15217,353.16129,1.0819132,799.21476,,265.04463,1.2357479,0.0038962831,65,251.33333,185,0,42.932493,2
R0013483,W001483,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-31T04:56:00Z,2025-01-31T05:00:01Z,241.78381,349.34285,0.99533713,818.88587,,253.89962,0.82057682,0.022191945,65,251.33333,185,0,42.79497,3
R0013484,W001484,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-31T05:04:00Z,2025-01-31T05:07:56Z,236.2948,348.47424,0.99954292,797.21892,,252.3271,0.7,0.028671546,65,251.33333,185,0,42.756224,4
R0013485,W001485,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-31T05:12:00Z,2025-01-31T05:15:57Z,237.03269,351.05413,0.98724577,793.62082,,252.26289,0.76130907,-0.018645228,65,251.33333,185,0,43.545259,2
R0013486,W001486,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H12_V1,2025-01-31T05:20:00Z,2025-01-31T05:24:02Z,242.37413,351.74091,1.0110432,798.80243,,256.89491,0.93267546,-0.00038580096,65,251.33333,185,1,41.806655,4
R0013487,W001487,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H12_V1,2025-01-31T05:28:00Z,2025-01-31T05:32:02Z,242.08191,349.99587,0.99775785,792.27892,,250.74372,0.7,0.016365413,65,251.33333,185,0,42.889754,5
R0013488,W001488,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H12_V1,2025-01-31T05:36:00Z,2025-01-31T05:39:58Z,238.68976,348.83858,1.0018511,815.41633,,247.84572,0.7,0.0046522976,65,251.33333,185,0,45.60684,5
R0013489,W001489,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-31T05:44:00Z,2025-01-31T05:48:03Z,243.46804,352.36302,1.0137959,795.88906,,252.19253,0.7494884,0.01161008,66,252.4,186,0,42.350733,3
R0013490,W001490,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-31T05:52:00Z,2025-01-31T05:56:10Z,250.74327,352.57262,1.0312149,776.13321,,257.75634,1.2280707,0.0057689823,66,252.4,186,0,43.271472,3
R0013491,W001491,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-31T06:00:00Z,2025-01-31T06:04:05Z,245.77463,352.41526,0.99527822,801.31822,,252.65552,0.84906494,-0.0019962195,66,252.4,186,0,42.247408,2
R0013492,W001492,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-31T06:08:00Z,2025-01-31T06:12:00Z,240.05111,349.76593,0.9984921,796.48553,,246.69364,0.70787007,0.027790208,66,252.4,186,0,42.217404,5
R0013493,W001493,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-31T06:16:00Z,2025-01-31T06:19:58Z,238.09878,349.568,0.97300308,793.82607,,248.68749,0.7,-0.024013738,66,252.4,186,0,42.170151,2
R0013494,W001494,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H12_V1,2025-01-31T06:24:00Z,2025-01-31T06:28:06Z,246.59413,351.91372,1.0404428,786.14142,,253.53327,0.90394202,0.016482364,66,252.4,186,0,43.138422,2
R0013495,W001495,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H12_V1,2025-01-31T06:32:00Z,2025-01-31T06:36:03Z,243.70965,350.97678,1.0099825,790.78977,,248.23595,0.7,0.016536022,66,252.4,186,0,44.124661,8
R0013496,W001496,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H12_V1,2025-01-31T06:40:00Z,2025-01-31T06:43:55Z,235.39253,348.84699,0.97622792,783.9151,,252.28013,0.7,-0.024853844,66,252.4,186,0,44.378784,4
R0013497,W001497,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-31T06:48:00Z,2025-01-31T06:51:56Z,236.28894,350.8038,1.0095638,813.4987,,251.58035,0.7,0.024439924,67,253.46667,187,0,42.183375,2
R0013498,W001498,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-31T06:56:00Z,2025-01-31T07:00:07Z,247.7984,353.45938,1.094755,802.48769,,262.03826,1.1881073,0.033085385,67,253.46667,187,0,45.109179,3
R0013499,W001499,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-31T07:04:00Z,2025-01-31T07:08:07Z,247.33467,349.81576,1.0004837,805.30195,,248.43966,0.76777461,-0.013549898,67,253.46667,187,0,42.804509,2
R0013500,W001500,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-31T07:12:00Z,2025-01-31T07:15:54Z,234.16319,351.64073,0.99127912,796.31556,,254.28188,0.73170161,0.038070005,67,253.46667,187,0,43.672599,4
R0013501,W001501,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-31T16:00:00Z,2025-01-31T16:04:01Z,241.17786,351.60205,1.0198173,790.28531,,249.23438,0.76983882,-0.015502043,67,262.13333,187,0,44.903335,3
R0013502,W001502,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H12_V1,2025-01-31T16:08:00Z,2025-01-31T16:12:03Z,243.53681,352.20933,1.0804811,796.94701,,254.71651,1.1092065,0.020143006,67,262.13333,187,0,44.320642,8
R0013503,W001503,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H12_V1,2025-01-31T16:16:00Z,2025-01-31T16:19:56Z,236.02791,351.12932,1.0130056,802.20592,,250.48041,0.81650438,0.023841669,67,262.13333,187,0,43.493695,3
R0013504,W001504,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H12_V1,2025-01-31T16:24:00Z,2025-01-31T16:28:00Z,240.12224,350.61556,1.0087803,817.38905,,254.37938,0.74005314,0.01796614,67,262.13333,187,0,45.347376,5
R0013505,W001505,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-31T16:32:00Z,2025-01-31T16:36:01Z,241.21885,348.71341,1.0175471,811.6687,,248.73124,0.81773366,-0.011311033,68,263.2,188,0,46.210782,2
R0013506,W001506,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-31T16:40:00Z,2025-01-31T16:44:05Z,245.57425,355.10763,1.0941376,801.84729,,262.28187,1.3068971,-0.0051467161,68,263.2,188,1,42.723183,3
R0013507,W001507,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-31T16:48:00Z,2025-01-31T16:52:01Z,241.36265,351.36083,1.0220749,802.70658,,253.20178,0.88838106,-0.025141358,68,263.2,188,0,43.47675,0
R0013508,W001508,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-31T16:56:00Z,2025-01-31T16:59:55Z,235.56865,349.84883,1.0234244,823.64882,,251.43669,0.75253786,0.026763214,68,263.2,188,0,43.521964,7
R0013509,W001509,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-31T17:04:00Z,2025-01-31T17:07:59Z,239.23169,350.82659,1.0048528,774.30353,,251.20498,0.76544342,-0.03050681,68,263.2,188,0,44.700588,3
R0013510,W001510,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H12_V1,2025-01-31T17:12:00Z,2025-01-31T17:16:08Z,248.42326,350.79021,1.0180707,789.82698,,260.50799,0.91206702,-0.0020788565,68,263.2,188,0,44.369959,6
R0013511,W001511,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H12_V1,2025-01-31T17:20:00Z,2025-01-31T17:24:05Z,245.10151,349.60839,1.0150694,810.84994,,247.49156,0.7,0.029937747,68,263.2,188,0,44.324997,5
R0013512,W001512,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H12_V1,2025-01-31T17:28:00Z,2025-01-31T17:31:58Z,238.92738,350.92321,1.0080882,806.2476,,248.51297,0.7,0.0092651495,68,263.2,188,0,43.766201,2
R0013513,W001513,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-31T17:36:00Z,2025-01-31T17:39:55Z,235.09845,351.49311,1.0196189,807.09143,,253.76888,0.75648467,-0.011226124,69,264.26667,189,0,44.173483,6
R0013514,W001514,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-31T17:44:00Z,2025-01-31T17:48:16Z,256.16793,354.34076,1.0854512,788.91232,,266.04086,1.3636619,0.014490709,69,264.26667,189,0,45.871096,4
R0013515,W001515,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-31T17:52:00Z,2025-01-31T17:56:04Z,244.38295,354.06026,1.0355866,818.06508,,256.55286,0.89421353,-0.029867147,69,264.26667,189,0,45.324091,2
R0013516,W001516,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-31T18:00:00Z,2025-01-31T18:04:09Z,249.83415,350.99156,1.0002273,790.52216,,254.46453,0.80901623,-0.0084077276,69,264.26667,189,0,43.563123,1
R0013517,W001517,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-31T18:08:00Z,2025-01-31T18:12:03Z,243.46066,350.29378,1.0340818,790.44564,,250.56712,0.77093197,0.022560405,69,264.26667,189,0,43.106216,0
R0013518,W001518,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H12_V1,2025-01-31T18:16:00Z,2025-01-31T18:20:05Z,245.40951,350.9147,1.0357565,792.38156,,258.07085,1.046709,0.024859473,69,264.26667,189,0,44.811796,0
R0013519,W001519,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H12_V1,2025-01-31T18:24:00Z,2025-01-31T18:27:59Z,239.81484,350.10185,1.0128561,808.715,,251.46239,0.7,-0.028541207,69,264.26667,189,0,44.972083,3
R0013520,W001520,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H12_V1,2025-01-31T18:32:00Z,2025-01-31T18:36:07Z,247.87861,351.90677,1.0097306,786.27523,,250.56766,0.77765224,0.019719047,69,264.26667,189,0,44.406627,2
R0013521,W001521,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C01,R_DEPOSITION_H12_V1,2025-01-31T18:40:00Z,2025-01-31T18:44:03Z,243.6658,348.85485,0.99644299,796.81666,,252.46763,0.7810474,-0.0058817753,70,265.33333,190,0,45.208072,3
R0013522,W001522,DEPOSITION,3,DEPOSITION_T01,DEPOSITION_C02,R_DEPOSITION_H12_V1,2025-01-31T18:48:00Z,2025-01-31T18:52:06Z,246.69229,352.36916,1.0759624,780.28869,,265.99852,1.3636579,0.0074804387,70,265.33333,190,0,45.350107,8
R0013523,W001523,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C03,R_DEPOSITION_H12_V1,2025-01-31T18:56:00Z,2025-01-31T19:00:03Z,243.56385,351.11338,1.0289708,777.41757,,253.31451,0.92694786,-0.019056814,70,265.33333,190,0,43.028376,5
R0013524,W001524,DEPOSITION,3,DEPOSITION_T02,DEPOSITION_C04,R_DEPOSITION_H12_V1,2025-01-31T19:04:00Z,2025-01-31T19:07:59Z,239.31132,348.19093,1.0447858,815.52663,,245.74433,0.74533588,-0.021941298,70,265.33333,190,0,43.746015,2
R0013525,W001525,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C05,R_DEPOSITION_H12_V1,2025-01-31T19:12:00Z,2025-01-31T19:16:02Z,242.2541,348.42855,1.0017364,818.24418,,247.72019,0.73642468,0.015544529,70,265.33333,190,0,43.557518,3
R0013526,W001526,DEPOSITION,3,DEPOSITION_T03,DEPOSITION_C06,R_DEPOSITION_H8_V1,2025-02-01T04:00:00Z,2025-02-01T04:04:02Z,242.63863,352.79611,1.0085436,799.18972,,253.69796,0.92087109,0.016070783,70,274,190,0,45.593678,4
R0013527,W001527,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C07,R_DEPOSITION_H8_V1,2025-02-01T04:08:00Z,2025-02-01T04:12:02Z,242.41575,350.68465,1.0007112,813.10356,,247.79605,0.71456099,-0.0062271346,70,274,190,0,44.680998,3
R0013528,W001528,DEPOSITION,3,DEPOSITION_T04,DEPOSITION_C08,R_DEPOSITION_H8_V1,2025-02-01T04:16:00Z,2025-02-01T04:19:58Z,238.3988,352.63073,1.0125777,791.41077,,254.13758,0.79058144,0.045617705,70,274,190,0,44.256622,8
