base_die_id,base_lot_id,receiving_lot_id,base_die_source,probe_time_utc,base_die_thickness_um,base_leakage_current_ua,base_probe_pass,split,inventory_status
B0006380,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.985256,1.0939636,1,train,assembled
B0006381,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.08275,1.3434644,1,train,assembled
B0006382,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.43502,1.0948317,1,train,assembled
B0006383,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.125665,1.054562,1,train,assembled
B0006384,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.96724,1.2042547,1,train,assembled
B0006385,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.725125,1.0452953,1,train,assembled
B0006386,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.880584,0.86008203,1,train,assembled
B0006387,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.82284,1.1197638,1,train,assembled
B0006388,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.569167,1.3753243,1,train,assembled
B0006389,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.50164,1.0619637,1,train,assembled
B0006390,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.490396,1.353116,1,train,assembled
B0006391,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.289809,1.7670483,1,train,assembled
B0006392,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.451506,1.2722167,1,train,assembled
B0006393,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.953314,1.4087673,1,train,assembled
B0006394,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.825404,1.1600044,1,train,assembled
B0006395,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.255377,1.7712392,1,train,assembled
B0006396,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.798768,1.4257006,1,train,assembled
B0006397,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.480099,1.0528565,1,train,assembled
B0006398,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.308844,1.2148962,1,train,assembled
B0006399,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.413785,1.1642006,1,train,assembled
B0006400,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.934006,0.89305989,1,train,assembled
B0006401,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.432011,1.31598,1,train,assembled
B0006402,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.755425,0.76963368,0,train,rejected
B0006403,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.561431,0.79632777,1,train,assembled
B0006404,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.125497,1.6655352,1,train,assembled
B0006405,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.789171,1.7923684,1,train,assembled
B0006406,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.400657,1.3371837,1,train,assembled
B0006407,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.31546,1.2821941,1,train,assembled
B0006408,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.734128,1.3988748,1,train,assembled
B0006409,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.648696,1.2374977,1,train,assembled
B0006410,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.043728,1.4073109,1,train,assembled
B0006411,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.821308,1.0833073,1,train,assembled
B0006412,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.910551,1.3313982,1,train,assembled
B0006413,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.670591,0.95609258,1,train,eligible_unassigned
B0006414,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.249436,0.96514057,1,train,eligible_unassigned
B0006415,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.731967,1.3290343,1,train,eligible_unassigned
B0006416,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.869493,1.1848838,1,train,eligible_unassigned
B0006417,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.119798,1.3680653,1,train,eligible_unassigned
B0006418,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,50.060565,1.2875668,1,train,eligible_unassigned
B0006419,BL0078,L0078,synthetic_internal_HBM3E,2025-02-13T12:00:00Z,49.478273,0.94524231,1,train,eligible_unassigned
B0006420,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.656494,0.85722853,1,train,assembled
B0006421,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.454846,1.2390992,1,train,assembled
B0006422,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.36324,0.99241341,1,train,assembled
B0006423,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.10848,1.6882907,1,train,assembled
B0006424,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.745759,1.3888964,1,train,assembled
B0006425,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.061587,1.4342876,1,train,assembled
B0006426,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.17516,1.0199997,1,train,assembled
B0006427,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.128357,1.1729272,1,train,assembled
B0006428,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.391589,1.1765628,1,train,assembled
B0006429,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.786655,1.2597578,1,train,assembled
B0006430,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.779392,1.1640129,1,train,assembled
B0006431,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.623846,1.4844681,1,train,assembled
B0006432,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.910037,0.94831823,1,train,assembled
B0006433,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.630996,1.537994,1,train,assembled
B0006434,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.392977,1.2768488,1,train,assembled
B0006435,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.922781,1.2227755,1,train,assembled
B0006436,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.59609,0.85497838,1,train,assembled
B0006437,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.512635,1.5808441,1,train,assembled
B0006438,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.71719,1.0501029,1,train,assembled
B0006439,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.579048,1.450157,1,train,assembled
B0006440,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.068066,1.1395483,1,train,assembled
B0006441,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.472778,1.1279908,1,train,assembled
B0006442,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.879971,0.8791642,1,train,assembled
B0006443,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.26391,1.2064591,1,train,assembled
B0006444,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.048589,1.3012498,1,train,assembled
B0006445,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.991452,0.61966065,1,train,assembled
B0006446,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.633867,1.5886991,1,train,assembled
B0006447,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.478861,1.247309,1,train,assembled
B0006448,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.121095,1.1634612,1,train,assembled
B0006449,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.900715,1.3375658,1,train,assembled
B0006450,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,51.017766,0.79348766,1,train,assembled
B0006451,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.942979,0.87433218,1,train,assembled
B0006452,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.812406,1.1516079,1,train,assembled
B0006453,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.129341,1.0078139,1,train,assembled
B0006454,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.174207,1.0817441,1,train,assembled
B0006455,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.745025,0.90378986,1,train,assembled
B0006456,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.239697,1.5426001,1,train,assembled
B0006457,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.090926,0.97603119,1,train,assembled
B0006458,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.370785,1.764775,1,train,assembled
B0006459,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.152318,1.0858768,1,train,assembled
B0006460,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.418887,1.3343938,1,train,assembled
B0006461,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.522372,1.2223857,1,train,assembled
B0006462,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.201703,1.4074965,1,train,assembled
B0006463,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.206961,0.96288172,1,train,assembled
B0006464,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.229911,1.0509777,1,train,assembled
B0006465,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.995827,1.5432848,1,train,assembled
B0006466,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.416543,1.5343799,1,train,assembled
B0006467,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.161953,1.0569016,1,train,assembled
B0006468,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.849407,0.94014951,1,train,assembled
B0006469,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.784038,1.1464835,1,train,assembled
B0006470,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.94125,0.90738495,1,train,assembled
B0006471,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.118915,1.7990486,1,train,assembled
B0006472,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.975801,1.2156532,1,train,assembled
B0006473,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.914078,1.1297526,1,train,assembled
B0006474,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.490904,1.4100242,1,train,assembled
B0006475,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.418022,1.4547471,1,train,assembled
B0006476,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.969524,0.95817329,1,train,assembled
B0006477,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.703236,1.1968579,1,train,assembled
B0006478,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.221684,1.2048299,1,train,assembled
B0006479,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.453557,1.3204091,1,train,assembled
B0006480,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.439485,1.4736119,1,train,assembled
B0006481,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.727891,1.3502868,1,train,assembled
B0006482,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.85808,1.1074758,1,train,assembled
B0006483,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.422611,1.5964595,1,train,assembled
B0006484,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.871429,1.1316043,1,train,eligible_unassigned
B0006485,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.404687,1.4526489,1,train,eligible_unassigned
B0006486,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.838912,1.411794,1,train,eligible_unassigned
B0006487,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.795134,1.1990952,1,train,eligible_unassigned
B0006488,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.874855,1.9906207,1,train,eligible_unassigned
B0006489,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.171916,1.2498764,1,train,eligible_unassigned
B0006490,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.173235,1.1309289,1,train,eligible_unassigned
B0006491,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,50.404935,1.332273,1,train,eligible_unassigned
B0006492,BL0079,L0079,synthetic_internal_HBM3E,2025-02-14T00:00:00Z,49.99848,1.0653933,1,train,eligible_unassigned
B0006493,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.233081,1.210516,1,train,assembled
B0006494,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.933995,1.0926916,1,train,assembled
B0006495,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.06294,1.3145074,1,train,assembled
B0006496,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.624211,1.1946146,1,train,assembled
B0006497,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.294188,1.397612,1,train,assembled
B0006498,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.390777,1.5610892,1,train,assembled
B0006499,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.15683,1.7660067,1,train,assembled
B0006500,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.036649,0.77247727,1,train,assembled
B0006501,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.341134,1.2573532,1,train,assembled
B0006502,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.985258,1.4207871,1,train,assembled
B0006503,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.228847,1.592959,1,train,assembled
B0006504,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.282754,1.229037,1,train,assembled
B0006505,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.864401,1.3468341,1,train,assembled
B0006506,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.473349,1.3295573,1,train,assembled
B0006507,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.808037,1.0439256,1,train,assembled
B0006508,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.436851,1.2044398,1,train,assembled
B0006509,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.123107,0.95351797,1,train,assembled
B0006510,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.796347,0.81050053,1,train,assembled
B0006511,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.616309,1.641255,1,train,assembled
B0006512,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.766227,1.3746116,1,train,assembled
B0006513,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.549167,1.4673695,1,train,assembled
B0006514,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.648968,1.3418652,1,train,assembled
B0006515,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.499364,1.1314461,1,train,assembled
B0006516,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.244854,1.277475,1,train,assembled
B0006517,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.581503,0.96034448,1,train,assembled
B0006518,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.685161,1.3037852,1,train,assembled
B0006519,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.885596,1.5133304,1,train,assembled
B0006520,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.003334,0.96455378,1,train,assembled
B0006521,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.146852,1.3941159,1,train,assembled
B0006522,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.817801,1.136539,1,train,assembled
B0006523,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.695661,1.5804295,1,train,assembled
B0006524,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.720027,1.012326,1,train,assembled
B0006525,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.514925,1.8349389,1,train,assembled
B0006526,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.067957,1.3242505,1,train,assembled
B0006527,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.860957,1.6275545,1,train,assembled
B0006528,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.310743,1.2141494,1,train,assembled
B0006529,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.208907,1.2308334,1,train,assembled
B0006530,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.601519,1.2798523,1,train,assembled
B0006531,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.398659,1.2743772,1,train,assembled
B0006532,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.748594,1.2975506,1,train,assembled
B0006533,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.985881,1.0136111,1,train,assembled
B0006534,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.431532,1.1616618,1,train,assembled
B0006535,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.671577,1.0511499,1,train,assembled
B0006536,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.307751,0.87935111,1,train,assembled
B0006537,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.126397,0.9812543,1,train,assembled
B0006538,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.020133,1.3743003,1,train,assembled
B0006539,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.567545,1.242405,1,train,assembled
B0006540,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.292801,1.1159368,1,train,assembled
B0006541,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.946711,1.3084914,1,train,assembled
B0006542,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.966469,0.93621467,1,train,assembled
B0006543,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.222956,0.81707713,1,train,assembled
B0006544,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.036221,1.8639222,1,train,assembled
B0006545,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.414175,1.8396231,1,train,assembled
B0006546,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.852703,0.93633439,1,train,assembled
B0006547,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.898895,0.86075617,1,train,assembled
B0006548,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.885128,1.2268994,1,train,assembled
B0006549,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.706684,1.6378041,1,train,assembled
B0006550,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.849033,1.3578536,1,train,assembled
B0006551,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.033708,1.36493,1,train,assembled
B0006552,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.861198,0.95427813,1,train,assembled
B0006553,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.028807,1.3946147,1,train,assembled
B0006554,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.175581,1.5674512,1,train,assembled
B0006555,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.065396,1.5080301,1,train,assembled
B0006556,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.36239,1.4715529,1,train,assembled
B0006557,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.144827,2.1200628,1,train,assembled
B0006558,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.802671,1.7906935,1,train,assembled
B0006559,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.336405,1.2404041,1,train,assembled
B0006560,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.92905,1.1498469,1,train,assembled
B0006561,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.946088,1.3062195,1,train,assembled
B0006562,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.308134,1.0695079,1,train,assembled
B0006563,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.964159,1.4786425,1,train,assembled
B0006564,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.29394,1.0810859,1,train,assembled
B0006565,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.510157,1.0496286,1,train,assembled
B0006566,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.992127,0.65090749,1,train,assembled
B0006567,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.437798,1.6390173,1,train,assembled
B0006568,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.125077,1.4819779,1,train,assembled
B0006569,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.185652,1.3736623,1,train,assembled
B0006570,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.627052,1.450627,1,train,assembled
B0006571,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.204347,0.84742868,1,train,assembled
B0006572,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.494974,1.0790086,1,train,assembled
B0006573,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.895797,1.2023737,1,train,assembled
B0006574,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.715954,1.3903415,1,train,assembled
B0006575,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,50.195865,0.99536873,1,train,assembled
B0006576,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.879364,1.1675802,1,train,assembled
B0006577,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.78598,1.3750478,1,train,assembled
B0006578,BL0080,L0080,synthetic_internal_HBM3E,2025-02-14T12:00:00Z,49.801187,0.9860916,1,train,assembled
