die_id,available_time_utc,tsv_count_assumed,tsv_pitch_um_assumed,tsv_diameter_um,tsv_etched_depth_um,tsv_etch_aspect_ratio,tsv_conductor_length_um,tsv_sidewall_angle_deg,tsv_liner_thickness_nm,tsv_copper_void_pct,tsv_resistance_mohm,detected_tsv_open_count,detected_tsv_short_count,tsv_continuity_pass
D0043204,2025-02-01T18:00:00Z,8192,35,,,,51.480332,,,,50.947087,0,0,1
D0043205,2025-02-01T18:00:00Z,8192,35,,,,51.462596,,,,48.881252,0,0,1
D0043206,2025-02-01T18:00:00Z,8192,35,,,,51.431764,,,,47.240301,0,0,1
D0043207,2025-02-01T18:00:00Z,8192,35,4.8984407,64.230408,13.112419,50.940568,89.540261,202.12599,0.24559938,53.120948,0,0,1
D0043208,2025-02-01T18:00:00Z,8192,35,,,,51.131736,,,,46.368757,0,0,1
D0043209,2025-02-01T18:00:00Z,8192,35,,,,51.091455,,,,49.572911,0,0,1
D0043210,2025-02-01T18:00:00Z,8192,35,,,,51.4238,,,,51.053565,0,0,1
D0043211,2025-02-01T18:00:00Z,8192,35,,,,51.31329,,,,48.920963,0,0,1
D0043212,2025-02-01T18:00:00Z,8192,35,,,,51.063578,,,,48.299553,0,0,1
D0043213,2025-02-01T18:00:00Z,8192,35,,,,51.349027,,,,49.219028,0,0,1
D0043214,2025-02-01T18:00:00Z,8192,35,,,,51.813019,,,,47.602905,0,0,1
D0043215,2025-02-01T18:00:00Z,8192,35,,,,51.73464,,,,48.819497,0,0,1
D0043216,2025-02-01T18:00:00Z,8192,35,,,,51.429611,,,,48.246767,0,0,1
D0043217,2025-02-01T18:00:00Z,8192,35,,,,51.133939,,,,47.518343,0,0,1
D0043218,2025-02-01T18:00:00Z,8192,35,,,,51.444946,,,,48.53234,0,0,1
D0043219,2025-02-01T18:00:00Z,8192,35,4.874583,64.959447,13.326155,51.621111,89.42291,197.33174,0.35222028,51.730739,0,0,1
D0043220,2025-02-01T18:00:00Z,8192,35,5.0555357,64.317005,12.722095,51.589599,89.503665,202.79375,0.18871008,47.925381,0,0,1
D0043221,2025-02-01T18:00:00Z,8192,35,,,,50.92582,,,,48.026997,0,0,1
D0043222,2025-02-01T18:00:00Z,8192,35,4.9663434,64.550433,12.997577,51.47653,89.526601,199.38499,0.24603795,47.563002,0,0,1
D0043223,2025-02-01T18:00:00Z,8192,35,,,,51.377466,,,,48.114575,0,0,1
D0043224,2025-02-01T18:00:00Z,8192,35,,,,51.128447,,,,45.546436,0,0,1
D0043225,2025-02-01T18:00:00Z,8192,35,4.948448,64.697848,13.074372,51.123415,89.396736,201.71769,0.11756034,46.776006,0,0,1
D0043226,2025-02-01T18:00:00Z,8192,35,,,,51.667304,,,,48.301554,0,0,1
D0043227,2025-02-01T18:00:00Z,8192,35,,,,51.678035,,,,45.188166,0,0,1
D0043228,2025-02-01T18:00:00Z,8192,35,5.0219563,64.600832,12.863679,51.35206,89.513106,200.68333,0.18573488,50.279905,0,0,1
D0043229,2025-02-01T18:00:00Z,8192,35,4.9265891,65.241836,13.2428,51.582411,89.38349,201.27107,0.15105046,47.963388,0,0,1
D0043230,2025-02-01T18:00:00Z,8192,35,,,,51.351055,,,,47.356778,0,0,1
D0043231,2025-02-01T18:00:00Z,8192,35,,,,51.694775,,,,47.887513,0,0,1
D0043232,2025-02-01T18:00:00Z,8192,35,,,,51.512177,,,,48.206173,0,0,1
D0043233,2025-02-01T18:08:00Z,8192,35,,,,51.842921,,,,47.524882,0,0,1
D0043234,2025-02-01T18:08:00Z,8192,35,,,,51.614306,,,,47.053439,0,0,1
D0043235,2025-02-01T18:08:00Z,8192,35,5.0773799,64.778417,12.758237,51.244131,89.368588,194.48349,0.17203537,45.847627,0,0,1
D0043236,2025-02-01T18:08:00Z,8192,35,,,,51.796698,,,,48.729971,0,0,1
D0043237,2025-02-01T18:08:00Z,8192,35,,,,52.07568,,,,48.471409,0,0,1
D0043238,2025-02-01T18:08:00Z,8192,35,,,,51.506571,,,,49.581642,0,0,1
D0043239,2025-02-01T18:08:00Z,8192,35,,,,51.469242,,,,48.706089,0,0,1
D0043240,2025-02-01T18:08:00Z,8192,35,,,,51.791408,,,,48.34185,0,0,1
D0043241,2025-02-01T18:08:00Z,8192,35,4.9559143,65.253858,13.166866,52.119795,89.372982,196.48022,0.28530249,50.788937,0,0,1
D0043242,2025-02-01T18:08:00Z,8192,35,,,,51.589674,,,,47.844557,0,0,1
D0043243,2025-02-01T18:08:00Z,8192,35,,,,51.874231,,,,50.365257,0,0,1
D0043244,2025-02-01T18:08:00Z,8192,35,,,,52.158437,,,,47.362611,0,0,1
D0043245,2025-02-01T18:08:00Z,8192,35,,,,51.566714,,,,46.420748,0,0,1
D0043246,2025-02-01T18:08:00Z,8192,35,,,,51.73853,,,,48.335298,0,0,1
D0043247,2025-02-01T18:08:00Z,8192,35,4.9924241,64.779431,12.975546,51.537,89.472942,198.70966,0.10036691,47.067305,0,0,1
D0043248,2025-02-01T18:08:00Z,8192,35,,,,51.980737,,,,48.367454,0,0,1
D0043249,2025-02-01T18:08:00Z,8192,35,5.0756783,64.956015,12.797504,52.160233,89.335952,196.87507,0.23091322,45.101295,0,0,1
D0043250,2025-02-01T18:08:00Z,8192,35,4.9228659,64.765153,13.155986,51.683076,89.445135,194.87762,0.42989258,51.916149,0,0,1
D0043251,2025-02-01T18:08:00Z,8192,35,4.9877563,65.008459,13.033608,51.178933,89.33149,201.36968,0.28678466,47.996047,0,0,1
D0043252,2025-02-01T18:08:00Z,8192,35,,,,51.797299,,,,50.755732,0,0,1
D0043253,2025-02-01T18:08:00Z,8192,35,4.9212145,63.89007,12.982582,51.726576,89.385507,198.15242,0.27289753,51.299412,0,0,1
D0043254,2025-02-01T18:08:00Z,8192,35,5.0086416,65.030283,12.983617,51.81426,89.34618,200.14295,0.24494384,49.351077,0,0,1
D0043255,2025-02-01T18:08:00Z,8192,35,,,,52.021068,,,,47.046897,0,0,1
D0043256,2025-02-01T18:08:00Z,8192,35,5.0391591,64.133328,12.72699,51.882091,89.402979,196.55972,0.23388089,47.616175,0,0,1
D0043257,2025-02-01T18:08:00Z,8192,35,,,,51.778573,,,,47.058657,0,0,1
D0043258,2025-02-01T18:08:00Z,8192,35,,,,51.723738,,,,49.271828,0,0,1
D0043259,2025-02-01T18:08:00Z,8192,35,4.9265132,65.32042,13.258955,51.782141,89.419185,199.29974,0.28573498,47.508362,0,0,1
D0043260,2025-02-01T18:08:00Z,8192,35,,,,52.135548,,,,46.631451,0,0,1
D0043261,2025-02-01T18:08:00Z,8192,35,,,,51.481839,,,,51.627598,0,0,1
D0043262,2025-02-01T18:08:00Z,8192,35,,,,51.679517,,,,50.023155,0,0,1
D0043263,2025-02-01T18:08:00Z,8192,35,4.9023588,64.565276,13.170247,51.953039,89.45842,194.9409,0.23919,49.699292,0,0,1
D0043264,2025-02-01T18:08:00Z,8192,35,4.9552916,65.841716,13.287153,51.63155,89.404569,194.45259,0.12401892,49.443111,0,0,1
D0043265,2025-02-01T18:16:00Z,8192,35,,,,52.253893,,,,48.943951,0,0,1
D0043266,2025-02-01T18:16:00Z,8192,35,,,,52.248725,,,,47.623398,0,0,1
D0043267,2025-02-01T18:16:00Z,8192,35,,,,52.142078,,,,46.455633,0,0,1
D0043268,2025-02-01T18:16:00Z,8192,35,5.0466565,64.504402,12.781612,51.91782,89.484456,193.8065,0.16308479,48.336718,0,0,1
D0043269,2025-02-01T18:16:00Z,8192,35,,,,51.590624,,,,48.30297,0,0,1
D0043270,2025-02-01T18:16:00Z,8192,35,,,,51.880659,,,,48.046709,0,0,1
D0043271,2025-02-01T18:16:00Z,8192,35,,,,51.893665,,,,48.388701,0,0,1
D0043272,2025-02-01T18:16:00Z,8192,35,,,,51.841226,,,,48.769221,0,0,1
D0043273,2025-02-01T18:16:00Z,8192,35,,,,52.118032,,,,47.536965,0,0,1
D0043274,2025-02-01T18:16:00Z,8192,35,5.0014918,64.309494,12.858062,51.903744,89.543944,209.27029,0.13807035,48.05705,0,0,1
D0043275,2025-02-01T18:16:00Z,8192,35,5.0846668,65.163284,12.815645,51.942059,89.477498,197.74858,0.069168165,48.386617,0,0,1
D0043276,2025-02-01T18:16:00Z,8192,35,,,,52.125837,,,,50.304184,0,0,1
D0043277,2025-02-01T18:16:00Z,8192,35,,,,51.682165,,,,47.41402,0,0,1
D0043278,2025-02-01T18:16:00Z,8192,35,,,,51.9063,,,,50.986222,0,0,1
D0043279,2025-02-01T18:16:00Z,8192,35,,,,52.349245,,,,43.403137,0,0,1
D0043280,2025-02-01T18:16:00Z,8192,35,,,,51.887651,,,,46.93416,0,0,1
D0043281,2025-02-01T18:16:00Z,8192,35,5.0319375,65.397831,12.996551,51.760326,89.482374,202.30321,0.10612251,49.870528,0,0,1
D0043282,2025-02-01T18:16:00Z,8192,35,,,,51.877654,,,,48.807365,0,0,1
D0043283,2025-02-01T18:16:00Z,8192,35,5.0220257,64.557315,12.854836,51.775217,89.442355,201.41668,0.17659825,47.664287,0,0,1
D0043284,2025-02-01T18:16:00Z,8192,35,,,,51.829633,,,,48.702769,0,0,1
D0043285,2025-02-01T18:16:00Z,8192,35,,,,51.923865,,,,47.091903,0,0,1
D0043286,2025-02-01T18:16:00Z,8192,35,,,,52.025342,,,,48.93488,0,0,1
D0043287,2025-02-01T18:16:00Z,8192,35,,,,52.153159,,,,45.815934,0,0,1
D0043288,2025-02-01T18:16:00Z,8192,35,,,,52.387076,,,,44.78359,0,0,1
D0043289,2025-02-01T18:16:00Z,8192,35,,,,51.592745,,,,47.781666,0,0,1
D0043290,2025-02-01T18:16:00Z,8192,35,,,,51.852933,,,,47.281664,0,0,1
D0043291,2025-02-01T18:16:00Z,8192,35,,,,52.288321,,,,49.206004,0,0,1
D0043292,2025-02-01T18:16:00Z,8192,35,,,,51.816588,,,,47.063431,0,0,1
D0043293,2025-02-01T18:16:00Z,8192,35,,,,52.100458,,,,47.849397,0,0,1
D0043294,2025-02-01T18:16:00Z,8192,35,,,,52.50039,,,,45.742521,0,0,1
D0043295,2025-02-01T18:16:00Z,8192,35,,,,52.168181,,,,49.777716,0,0,1
D0043296,2025-02-01T18:16:00Z,8192,35,5.0251454,65.012334,12.937404,51.782236,89.505639,198.72282,0.23529986,49.230489,0,0,1
D0043297,2025-02-01T18:24:00Z,8192,35,,,,51.981875,,,,49.96176,0,0,1
D0043298,2025-02-01T18:24:00Z,8192,35,,,,51.985219,,,,45.031254,0,0,1
D0043299,2025-02-01T18:24:00Z,8192,35,4.9270762,64.502183,13.091371,51.756633,89.501163,201.07466,0.34502763,49.950491,0,0,1
D0043300,2025-02-01T18:24:00Z,8192,35,4.92312,65.660038,13.337079,51.863462,89.47344,200.67417,0.18205425,48.422801,0,0,1
D0043301,2025-02-01T18:24:00Z,8192,35,,,,51.527416,,,,46.965147,0,0,1
D0043302,2025-02-01T18:24:00Z,8192,35,,,,51.864861,,,,50.549681,0,0,1
D0043303,2025-02-01T18:24:00Z,8192,35,5.0807686,64.634446,12.721391,51.947397,89.524104,200.69327,0.40473039,46.957809,0,0,1
D0043304,2025-02-01T18:24:00Z,8192,35,4.9642365,64.611351,13.015365,51.844909,89.458247,199.51075,0.44009619,47.727479,0,0,1
D0043305,2025-02-01T18:24:00Z,8192,35,,,,51.778107,,,,48.778521,0,0,1
D0043306,2025-02-01T18:24:00Z,8192,35,,,,51.793107,,,,47.597913,0,0,1
D0043307,2025-02-01T18:24:00Z,8192,35,,,,51.709216,,,,51.036274,0,0,1
D0043308,2025-02-01T18:24:00Z,8192,35,4.9780376,64.534833,12.96391,52.175783,89.356618,202.83875,0.30185825,47.670347,0,0,1
D0043309,2025-02-01T18:24:00Z,8192,35,5.0854177,64.917509,12.765423,52.067718,89.453999,196.9884,0.47849266,47.257507,0,0,1
D0043310,2025-02-01T18:24:00Z,8192,35,,,,51.938973,,,,49.331237,0,0,1
D0043311,2025-02-01T18:24:00Z,8192,35,,,,51.810794,,,,49.251714,0,0,1
D0043312,2025-02-01T18:24:00Z,8192,35,4.8555526,64.462286,13.275994,51.588747,89.313629,196.81393,0.20178955,51.712447,0,0,1
D0043313,2025-02-01T18:24:00Z,8192,35,5.024757,64.347932,12.806178,51.874465,89.467101,200.02666,0.3864456,49.868811,0,0,1
D0043314,2025-02-01T18:24:00Z,8192,35,,,,51.681132,,,,47.677343,0,0,1
D0043315,2025-02-01T18:24:00Z,8192,35,,,,51.91894,,,,47.734837,0,0,1
D0043316,2025-02-01T18:24:00Z,8192,35,4.9295147,64.488716,13.082163,52.072131,89.479574,197.70912,0.3653257,49.839145,0,0,1
D0043317,2025-02-01T18:24:00Z,8192,35,,,,52.019387,,,,47.419654,0,0,1
D0043318,2025-02-01T18:24:00Z,8192,35,5.0316234,64.753872,12.86938,51.720888,89.448432,200.56587,0.18944619,47.862282,0,0,1
D0043319,2025-02-01T18:24:00Z,8192,35,4.9669826,63.809259,12.846685,51.410122,89.452522,201.40279,0.47515692,48.184549,0,0,1
D0043320,2025-02-01T18:24:00Z,8192,35,,,,51.795117,,,,48.039904,0,0,1
D0043321,2025-02-01T18:24:00Z,8192,35,4.9953001,64.763653,12.964918,51.437593,89.5535,199.89838,0.21532051,47.701355,0,0,1
D0043322,2025-02-01T18:24:00Z,8192,35,,,,51.638036,,,,47.958985,0,0,1
D0043323,2025-02-01T18:24:00Z,8192,35,,,,51.918406,,,,45.281439,0,0,1
D0043324,2025-02-01T18:24:00Z,8192,35,,,,52.244665,,,,52.687131,0,0,1
D0043325,2025-02-01T18:24:00Z,8192,35,,,,51.979091,,,,48.100576,0,0,1
D0043326,2025-02-01T18:24:00Z,8192,35,5.0097172,64.884238,12.951677,51.934038,89.521401,202.15791,0.42641985,45.769209,0,0,1
D0043327,2025-02-01T18:24:00Z,8192,35,,,,51.760058,,,,49.1933,0,0,1
D0043328,2025-02-01T18:24:00Z,8192,35,,,,52.21792,,,,51.526133,0,0,1
D0043329,2025-02-01T18:32:00Z,8192,35,,,,52.693918,,,,47.457912,0,0,1
D0043330,2025-02-01T18:32:00Z,8192,35,,,,52.920746,,,,46.848944,0,0,1
D0043331,2025-02-01T18:32:00Z,8192,35,,,,52.867713,,,,48.428888,0,0,1
D0043332,2025-02-01T18:32:00Z,8192,35,,,,53.130117,,,,52.12839,0,0,1
D0043333,2025-02-01T18:32:00Z,8192,35,,,,52.872855,,,,46.333422,0,0,1
D0043334,2025-02-01T18:32:00Z,8192,35,,,,53.205337,,,,50.435601,0,0,1
D0043335,2025-02-01T18:32:00Z,8192,35,,,,53.191581,,,,47.028586,0,0,1
D0043336,2025-02-01T18:32:00Z,8192,35,,,,53.073426,,,,49.640904,0,0,1
D0043337,2025-02-01T18:32:00Z,8192,35,,,,52.741375,,,,46.560818,0,0,1
D0043338,2025-02-01T18:32:00Z,8192,35,,,,53.111753,,,,46.775265,0,0,1
D0043339,2025-02-01T18:32:00Z,8192,35,5.130447,66.434337,12.949035,53.149566,89.45359,209.03889,0.74163749,47.284002,0,0,1
D0043340,2025-02-01T18:32:00Z,8192,35,5.0794436,65.892955,12.972475,53.21543,89.430873,214.30526,0.38691363,49.440124,0,0,1
D0043341,2025-02-01T18:32:00Z,8192,35,,,,52.75094,,,,45.957971,0,0,1
D0043342,2025-02-01T18:32:00Z,8192,35,5.0970428,65.948197,12.938521,53.285658,89.419355,208.54633,0.70494912,47.62522,0,0,1
D0043343,2025-02-01T18:32:00Z,8192,35,,,,52.691507,,,,49.317804,0,0,1
D0043344,2025-02-01T18:32:00Z,8192,35,5.1629664,65.630355,12.711753,52.6808,89.44507,212.06539,0.97123136,45.674819,0,0,1
D0043345,2025-02-01T18:32:00Z,8192,35,,,,52.912336,,,,48.167066,0,0,1
D0043346,2025-02-01T18:32:00Z,8192,35,,,,52.757621,,,,50.031278,0,0,1
D0043347,2025-02-01T18:32:00Z,8192,35,,,,52.908596,,,,48.870459,0,0,1
D0043348,2025-02-01T18:32:00Z,8192,35,,,,52.804651,,,,48.120842,0,0,1
D0043349,2025-02-01T18:32:00Z,8192,35,,,,52.934976,,,,47.074548,0,0,1
D0043350,2025-02-01T18:32:00Z,8192,35,,,,53.021871,,,,48.494491,0,0,1
D0043351,2025-02-01T18:32:00Z,8192,35,,,,53.178599,,,,49.933762,0,0,1
D0043352,2025-02-01T18:32:00Z,8192,35,5.1082577,65.244883,12.772434,53.051938,89.461839,204.75897,0.74510493,47.062686,0,0,1
D0043353,2025-02-01T18:32:00Z,8192,35,,,,53.166804,,,,43.393574,0,0,1
D0043354,2025-02-01T18:32:00Z,8192,35,5.0667052,65.663098,12.959723,53.053879,89.38633,210.06577,0.22697879,49.548704,0,0,1
D0043355,2025-02-01T18:32:00Z,8192,35,,,,52.724758,,,,47.575309,0,1,0
D0043356,2025-02-01T18:32:00Z,8192,35,,,,52.716006,,,,47.685245,0,0,1
D0043357,2025-02-01T18:32:00Z,8192,35,,,,52.867629,,,,46.801713,0,0,1
D0043358,2025-02-01T18:32:00Z,8192,35,,,,53.054196,,,,50.423076,0,0,1
D0043359,2025-02-01T18:32:00Z,8192,35,,,,52.97794,,,,45.800514,0,0,1
D0043360,2025-02-01T18:32:00Z,8192,35,,,,52.648652,,,,46.98363,0,0,1
D0043361,2025-02-01T18:40:00Z,8192,35,5.0647741,65.308388,12.89463,51.980226,89.54419,197.58926,0.63819132,50.448981,0,0,1
D0043362,2025-02-01T18:40:00Z,8192,35,,,,52.108757,,,,48.472694,0,0,1
D0043363,2025-02-01T18:40:00Z,8192,35,,,,51.904504,,,,46.657404,0,0,1
D0043364,2025-02-01T18:40:00Z,8192,35,,,,52.266233,,,,47.464521,0,0,1
D0043365,2025-02-01T18:40:00Z,8192,35,,,,51.941147,,,,48.216298,0,0,1
D0043366,2025-02-01T18:40:00Z,8192,35,,,,51.728424,,,,47.501994,0,0,1
D0043367,2025-02-01T18:40:00Z,8192,35,,,,51.987805,,,,54.061863,0,0,1
D0043368,2025-02-01T18:40:00Z,8192,35,,,,52.129879,,,,49.849623,0,0,1
D0043369,2025-02-01T18:40:00Z,8192,35,,,,52.624233,,,,46.161031,0,0,1
D0043370,2025-02-01T18:40:00Z,8192,35,,,,52.177662,,,,45.888962,0,0,1
D0043371,2025-02-01T18:40:00Z,8192,35,,,,51.618659,,,,48.623934,0,0,1
D0043372,2025-02-01T18:40:00Z,8192,35,,,,52.449859,,,,49.964586,0,0,1
D0043373,2025-02-01T18:40:00Z,8192,35,,,,51.75101,,,,47.651247,0,0,1
D0043374,2025-02-01T18:40:00Z,8192,35,,,,51.810102,,,,45.951321,0,0,1
D0043375,2025-02-01T18:40:00Z,8192,35,,,,51.920288,,,,49.698533,0,0,1
D0043376,2025-02-01T18:40:00Z,8192,35,,,,52.212873,,,,48.717186,0,0,1
D0043377,2025-02-01T18:40:00Z,8192,35,4.9560466,65.588572,13.234051,52.134937,89.418667,199.56093,0.15142216,51.112503,0,0,1
D0043378,2025-02-01T18:40:00Z,8192,35,5.1043859,65.185072,12.770404,52.144926,89.438762,192.99432,0.50187564,47.104089,0,0,1
D0043379,2025-02-01T18:40:00Z,8192,35,,,,52.150026,,,,48.685357,0,0,1
D0043380,2025-02-01T18:40:00Z,8192,35,4.9769642,65.083947,13.077037,52.153435,89.526505,195.5341,0.29552672,48.88833,0,0,1
D0043381,2025-02-01T18:40:00Z,8192,35,5.0711481,64.876795,12.793315,52.430152,89.539228,199.60647,0.56548321,48.784755,0,0,1
D0043382,2025-02-01T18:40:00Z,8192,35,5.0721753,65.316137,12.877342,51.703845,89.420137,197.25765,0.16081452,47.603375,0,0,1
D0043383,2025-02-01T18:40:00Z,8192,35,,,,51.453787,,,,47.217335,0,0,1
D0043384,2025-02-01T18:40:00Z,8192,35,,,,52.228306,,,,48.961927,0,0,1
D0043385,2025-02-01T18:40:00Z,8192,35,4.9941289,64.451359,12.905426,52.299134,89.391038,194.82078,0.26761271,48.595236,0,0,1
D0043386,2025-02-01T18:40:00Z,8192,35,,,,52.223079,,,,50.13197,0,0,1
D0043387,2025-02-01T18:40:00Z,8192,35,4.982119,64.536797,12.953684,52.035635,89.40973,205.36055,0.45631876,48.716253,0,0,1
D0043388,2025-02-01T18:40:00Z,8192,35,,,,51.873393,,,,51.246374,0,0,1
D0043389,2025-02-01T18:40:00Z,8192,35,,,,52.019106,,,,49.452053,0,0,1
D0043390,2025-02-01T18:40:00Z,8192,35,,,,52.118477,,,,47.974978,0,0,1
D0043391,2025-02-01T18:40:00Z,8192,35,,,,52.414503,,,,48.072617,0,0,1
D0043392,2025-02-01T18:40:00Z,8192,35,5.063249,64.472897,12.733503,52.177351,89.566986,198.46428,0.59205638,46.629623,0,0,1
D0043393,2025-02-01T18:48:00Z,8192,35,,,,51.831064,,,,49.231559,0,0,1
D0043394,2025-02-01T18:48:00Z,8192,35,5.0608948,65.212678,12.885602,51.842922,89.538972,199.88082,0.30755895,45.319641,0,0,1
D0043395,2025-02-01T18:48:00Z,8192,35,,,,51.903055,,,,46.042188,0,0,1
D0043396,2025-02-01T18:48:00Z,8192,35,5.0082164,65.078507,12.994348,52.305846,89.523826,199.27005,0.12034436,48.827126,0,0,1
D0043397,2025-02-01T18:48:00Z,8192,35,,,,52.198593,,,,47.408442,0,0,1
D0043398,2025-02-01T18:48:00Z,8192,35,5.0757842,65.248994,12.854958,52.125863,89.497691,205.96541,0.21001931,48.927314,0,0,1
D0043399,2025-02-01T18:48:00Z,8192,35,5.0085711,65.380195,13.053662,52.14198,89.459807,198.10064,0.3060371,49.158103,0,0,1
D0043400,2025-02-01T18:48:00Z,8192,35,,,,51.717697,,,,47.645089,0,0,1
D0043401,2025-02-01T18:48:00Z,8192,35,,,,52.357859,,,,46.669547,0,0,1
D0043402,2025-02-01T18:48:00Z,8192,35,5.1011028,64.875106,12.717859,52.13834,89.505806,197.70996,0.35816617,48.962702,0,0,1
D0043403,2025-02-01T18:48:00Z,8192,35,,,,52.156246,,,,47.334698,0,0,1
D0043404,2025-02-01T18:48:00Z,8192,35,,,,52.177945,,,,47.773134,0,0,1
D0043405,2025-02-01T18:48:00Z,8192,35,,,,52.626311,,,,46.865204,0,0,1
D0043406,2025-02-01T18:48:00Z,8192,35,,,,52.249804,,,,48.487343,0,0,1
D0043407,2025-02-01T18:48:00Z,8192,35,,,,51.648681,,,,46.651782,0,0,1
D0043408,2025-02-01T18:48:00Z,8192,35,5.0762712,64.904402,12.785842,52.453836,89.49205,197.09499,0.3124445,47.534694,1,0,0
D0043409,2025-02-01T18:48:00Z,8192,35,,,,52.249449,,,,49.086568,0,0,1
D0043410,2025-02-01T18:48:00Z,8192,35,,,,51.905581,,,,43.949438,0,0,1
D0043411,2025-02-01T18:48:00Z,8192,35,5.0524568,65.435124,12.95115,52.497224,89.489,202.24938,0.095594793,48.045723,0,0,1
D0043412,2025-02-01T18:48:00Z,8192,35,5.0785231,65.044408,12.807741,51.70561,89.563015,194.05064,0.35266887,48.633333,0,0,1
D0043413,2025-02-01T18:48:00Z,8192,35,,,,51.826281,,,,49.968838,0,0,1
D0043414,2025-02-01T18:48:00Z,8192,35,,,,51.970369,,,,47.239073,0,0,1
D0043415,2025-02-01T18:48:00Z,8192,35,,,,52.064572,,,,46.604895,0,0,1
D0043416,2025-02-01T18:48:00Z,8192,35,,,,52.335001,,,,47.539152,0,0,1
D0043417,2025-02-01T18:48:00Z,8192,35,,,,51.677724,,,,47.184756,0,0,1
D0043418,2025-02-01T18:48:00Z,8192,35,,,,52.09938,,,,47.774671,0,0,1
D0043419,2025-02-01T18:48:00Z,8192,35,5.1729684,65.406917,12.643982,51.989546,89.500161,198.01918,0.3940089,44.176438,0,0,1
D0043420,2025-02-01T18:48:00Z,8192,35,,,,51.817102,,,,47.985542,0,0,1
D0043421,2025-02-01T18:48:00Z,8192,35,5.01116,64.970296,12.965121,51.796513,89.470151,197.10808,0.19586278,48.072439,0,0,1
D0043422,2025-02-01T18:48:00Z,8192,35,5.1162066,65.127154,12.729579,51.846398,89.448338,201.95531,0.19045155,47.546401,0,0,1
D0043423,2025-02-01T18:48:00Z,8192,35,,,,51.882747,,,,49.248128,0,0,1
D0043424,2025-02-01T18:48:00Z,8192,35,,,,52.136752,,,,48.902816,0,0,1
D0043425,2025-02-01T18:56:00Z,8192,35,,,,51.889658,,,,48.723188,0,0,1
D0043426,2025-02-01T18:56:00Z,8192,35,,,,52.717276,,,,47.563692,0,0,1
D0043427,2025-02-01T18:56:00Z,8192,35,5.085915,65.095075,12.799088,52.149262,89.455536,203.13019,0.17577361,46.108333,0,0,1
D0043428,2025-02-01T18:56:00Z,8192,35,,,,52.183844,,,,46.71634,0,0,1
D0043429,2025-02-01T18:56:00Z,8192,35,5.0071472,65.257146,13.0328,52.093138,89.529061,197.6103,0.19425994,49.011849,0,0,1
D0043430,2025-02-01T18:56:00Z,8192,35,,,,51.980498,,,,47.87054,0,0,1
D0043431,2025-02-01T18:56:00Z,8192,35,5.0235436,65.507638,13.040125,52.453253,89.48617,203.40619,0.25220024,44.973661,0,0,1
D0043432,2025-02-01T18:56:00Z,8192,35,,,,52.196078,,,,50.034019,0,0,1
D0043433,2025-02-01T18:56:00Z,8192,35,,,,52.496221,,,,50.6767,0,0,1
D0043434,2025-02-01T18:56:00Z,8192,35,,,,52.174441,,,,46.20627,0,0,1
D0043435,2025-02-01T18:56:00Z,8192,35,,,,52.226579,,,,49.787635,0,0,1
D0043436,2025-02-01T18:56:00Z,8192,35,,,,52.332093,,,,46.999622,0,0,1
D0043437,2025-02-01T18:56:00Z,8192,35,,,,52.161096,,,,48.272044,0,0,1
D0043438,2025-02-01T18:56:00Z,8192,35,,,,52.110521,,,,49.187778,0,0,1
D0043439,2025-02-01T18:56:00Z,8192,35,,,,52.251701,,,,48.648632,0,0,1
D0043440,2025-02-01T18:56:00Z,8192,35,,,,51.983863,,,,47.694259,0,0,1
D0043441,2025-02-01T18:56:00Z,8192,35,,,,51.657943,,,,44.572165,0,0,1
D0043442,2025-02-01T18:56:00Z,8192,35,,,,52.11235,,,,46.996259,0,0,1
D0043443,2025-02-01T18:56:00Z,8192,35,5.0830209,65.657905,12.917103,52.25156,89.490165,202.26746,0.19160615,48.944366,0,0,1
D0043444,2025-02-01T18:56:00Z,8192,35,,,,51.856625,,,,47.271593,0,0,1
D0043445,2025-02-01T18:56:00Z,8192,35,5.1352909,65.733504,12.800347,52.235876,89.432754,198.34117,0.23159522,45.171059,0,0,1
D0043446,2025-02-01T18:56:00Z,8192,35,5.1001866,65.08021,12.760359,52.197543,89.520137,204.3948,0.23568428,48.959268,0,0,1
D0043447,2025-02-01T18:56:00Z,8192,35,,,,52.172583,,,,46.282651,0,0,1
D0043448,2025-02-01T18:56:00Z,8192,35,,,,52.077502,,,,49.3688,0,0,1
D0043449,2025-02-01T18:56:00Z,8192,35,4.9484094,64.930718,13.121533,52.078025,89.452434,205.48646,0.24059415,48.139767,0,0,1
D0043450,2025-02-01T18:56:00Z,8192,35,,,,51.768001,,,,48.62481,0,0,1
D0043451,2025-02-01T18:56:00Z,8192,35,5.0461546,65.215862,12.923873,52.158089,89.436238,200.35383,0.20864986,48.498266,0,0,1
D0043452,2025-02-01T18:56:00Z,8192,35,,,,52.0838,,,,48.66322,0,0,1
D0043453,2025-02-01T18:56:00Z,8192,35,,,,52.378777,,,,49.947244,0,0,1
D0043454,2025-02-01T18:56:00Z,8192,35,,,,52.488437,,,,49.095599,0,0,1
D0043455,2025-02-01T18:56:00Z,8192,35,,,,51.922817,,,,45.975217,0,0,1
D0043456,2025-02-01T18:56:00Z,8192,35,,,,52.452242,,,,45.869871,0,1,0
D0043457,2025-02-01T19:04:00Z,8192,35,,,,51.49169,,,,48.913207,0,0,1
