stack_id,lot_id,split,product_generation,stack_layer_count,capacity_gb,packaging_route,assembly_tool_id,emc_batch_id,base_die_id,assembly_start_time_utc,reflow_start_time_utc,assembly_end_time_utc,feature_available_time_utc,stack_height_um,mold_cap_thickness_um,inter_die_gap_mean_um,max_alignment_offset_um,cumulative_die_shift_um,emc_viscosity_pa_s,molding_pressure_mpa,molding_vacuum_absolute_kpa,reflow_peak_temperature_c,time_above_liquidus_sec,heating_rate_c_sec,cure_temperature_c,cure_duration_min,underfill_void_pct,delamination_area_pct,package_warpage_um,stacks_since_tool_service,inspection_sampled
S000762,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC003,B0000851,2025-01-11T22:20:00Z,2025-01-11T22:25:00Z,2025-01-12T00:00:00Z,2025-01-12T02:00:00Z,617.88967,30.584197,14.963488,0.52236694,0.80833035,7.7762506,6.793092,2.4708257,242.26994,50.813746,1.4398004,174.97829,60.086719,0.1826604,0.092614774,10.819683,137,1
S000763,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC003,B0000852,2025-01-11T22:30:00Z,2025-01-11T22:35:00Z,2025-01-12T00:10:00Z,2025-01-12T02:10:00Z,615.20907,29.141104,14.971124,0.65540547,2.6748824,8.8866683,7.0219362,2.8254194,249.04097,57.7159,1.5248747,175.04499,59.321923,0.14110797,0.10122191,14.151582,138,1
S000764,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC003,B0000853,2025-01-11T22:40:00Z,2025-01-11T22:45:00Z,2025-01-12T00:20:00Z,2025-01-12T02:20:00Z,615.3755,29.769929,15.012294,0.48348671,0.24816629,8.9157071,6.8609951,2.4487318,247.5274,63.352749,1.4529636,176.71971,59.799519,0.093657319,0.052682667,10.08713,139,1
S000765,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC003,B0000854,2025-01-11T22:50:00Z,2025-01-11T22:55:00Z,2025-01-12T00:30:00Z,2025-01-12T02:30:00Z,614.26039,30.254865,14.99008,0.34400601,0.56366812,8.0710449,7.2664759,2.7981914,250.66628,61.881182,1.4942028,175.73143,57.729732,0.13945313,0.045386711,11.145934,140,1
S000766,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC003,B0000855,2025-01-11T23:00:00Z,2025-01-11T23:05:00Z,2025-01-12T00:40:00Z,2025-01-12T02:40:00Z,614.12969,30.236558,14.942368,0.8564984,2.604972,9.7036385,7.8185808,4.9863487,247.90169,61.439896,1.5686251,176.08032,62.110752,0.47860278,0.12665539,15.618975,141,1
S000767,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC003,B0000856,2025-01-11T23:10:00Z,2025-01-11T23:15:00Z,2025-01-12T00:50:00Z,2025-01-12T02:50:00Z,615.56851,30.356892,14.996221,0.48320137,0.28578094,7.6049373,7.1620369,2.561155,244.38799,59.072684,1.4259082,176.55831,61.96784,0.15061937,0.041117409,9.3142545,142,1
S000768,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC003,B0000857,2025-01-11T23:20:00Z,2025-01-11T23:25:00Z,2025-01-12T01:00:00Z,2025-01-12T03:00:00Z,617.30473,30.682482,14.982644,0.61560552,0.31840511,8.8345998,7.1024751,2.5578908,245.40304,54.898695,1.6000298,176.64952,60.822734,0.25067078,0.066677174,10.722749,143,1
S000769,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC003,B0000858,2025-01-11T23:30:00Z,2025-01-11T23:35:00Z,2025-01-12T01:10:00Z,2025-01-12T03:10:00Z,615.57432,29.170304,14.970846,0.59917176,1.9097123,7.8743087,6.9680236,3.1231494,246.16741,55.74687,1.3657743,176.28974,61.470133,0.19264253,0.15880294,11.726933,144,1
S000770,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC003,B0000859,2025-01-11T23:40:00Z,2025-01-11T23:45:00Z,2025-01-12T01:20:00Z,2025-01-12T03:20:00Z,612.80492,28.598191,14.877011,0.44420184,0.3705498,8.6225493,6.7901355,2.6051041,246.82007,55.218641,1.3362236,174.89599,56.912167,0.085984083,0.030175311,9.6421747,145,1
S000771,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC003,B0000860,2025-01-11T23:50:00Z,2025-01-11T23:55:00Z,2025-01-12T01:30:00Z,2025-01-12T03:30:00Z,615.42982,30.547172,15.086203,0.68662122,3.4824416,9.8119975,7.9081808,5.093233,250.01068,63.200011,1.5178338,176.83861,62.344604,1.1068855,0.81939522,18.492912,146,1
S000772,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC003,B0000861,2025-01-12T00:00:00Z,2025-01-12T00:05:00Z,2025-01-12T01:40:00Z,2025-01-12T03:40:00Z,616.21396,30.254785,15.058916,0.54786544,1.0748281,8.9863109,7.0560059,2.8909067,246.00133,60.459644,1.4437689,176.20141,59.931439,0.24133056,0.032480412,9.674736,147,1
S000773,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC003,B0000862,2025-01-12T00:10:00Z,2025-01-12T00:15:00Z,2025-01-12T01:50:00Z,2025-01-12T03:50:00Z,614.87148,29.752178,14.929131,0.68556272,0.76653046,8.3325953,7.0122334,1.8322754,247.25598,53.250538,1.4175795,174.63679,58.106037,0.16259261,0.10249945,8.8961869,148,1
S000774,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC003,B0000863,2025-01-12T00:20:00Z,2025-01-12T00:25:00Z,2025-01-12T02:00:00Z,2025-01-12T04:00:00Z,615.72847,30.98766,14.923895,0.40772395,0.60955929,8.4834414,6.9310957,2.773253,243.69616,54.661089,1.6028103,174.83747,56.476024,0.16600558,0.051632421,9.2341308,149,1
S000775,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC003,B0000864,2025-01-12T00:30:00Z,2025-01-12T00:35:00Z,2025-01-12T02:10:00Z,2025-01-12T04:10:00Z,614.79061,29.900036,15.047891,0.3917899,1.4144745,9.3994953,7.1075575,3.472114,248.84235,58.781791,1.5257268,176.57365,60.741337,0.17697782,0.14493894,12.497882,150,1
S000776,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC003,B0000865,2025-01-12T00:40:00Z,2025-01-12T00:45:00Z,2025-01-12T02:20:00Z,2025-01-12T04:20:00Z,614.96855,29.418143,15.064334,0.41899902,1.7582396,8.6772915,7.3118114,3.1195988,249.24157,58.276067,1.6074689,175.89199,59.016454,0.10328696,0.12858966,15.553177,151,1
S000777,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC003,B0000866,2025-01-12T00:50:00Z,2025-01-12T00:55:00Z,2025-01-12T02:30:00Z,2025-01-12T04:30:00Z,614.65254,29.771801,14.95756,0.67409777,1.7793473,8.4210066,7.6478406,3.8337302,247.88211,60.941145,1.4330284,175.38876,57.963377,0.27432373,0.1374887,13.799716,152,1
S000778,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC003,B0000867,2025-01-12T01:00:00Z,2025-01-12T01:05:00Z,2025-01-12T02:40:00Z,2025-01-12T04:40:00Z,612.63066,29.45108,14.842491,0.90807988,0.70164541,8.2632104,6.8287238,2.5971584,243.16515,51.899614,1.5136524,174.23851,59.027946,0.20718818,0.098669246,11.443441,153,1
S000779,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC003,B0000868,2025-01-12T01:10:00Z,2025-01-12T01:15:00Z,2025-01-12T02:50:00Z,2025-01-12T04:50:00Z,614.14607,29.297787,15.063641,0.65061022,1.0672654,7.5683362,7.0331412,2.1933414,244.54199,54.717527,1.3714893,175.14728,60.321253,0.17112983,0.038115579,9.0152185,154,1
S000780,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC003,B0000869,2025-01-12T01:20:00Z,2025-01-12T01:25:00Z,2025-01-12T03:00:00Z,2025-01-12T05:00:00Z,616.19803,30.411133,15.001716,0.4387449,0.72634809,8.6724801,6.8180996,3.0479895,246.17646,57.499861,1.5006461,177.05743,57.500917,0.17243453,0.085287789,11.023125,155,1
S000781,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC003,B0000870,2025-01-12T01:30:00Z,2025-01-12T01:35:00Z,2025-01-12T03:10:00Z,2025-01-12T05:10:00Z,615.77825,30.349999,15.062087,0.64136322,2.2490856,9.7993464,7.7041458,4.572671,245.75544,61.624878,1.5167403,179.73116,62.345951,0.58055913,0.10525039,15.76614,156,1
S000782,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC003,B0000871,2025-01-12T01:40:00Z,2025-01-12T01:45:00Z,2025-01-12T03:20:00Z,2025-01-12T05:20:00Z,615.21341,30.267523,14.988814,0.61585777,0.79321723,8.7375085,6.7024524,2.4099949,244.88007,48.804601,1.5384238,175.58094,60.659498,0.20266996,0.040896187,10.937724,157,1
S000783,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC003,B0000872,2025-01-12T01:50:00Z,2025-01-12T01:55:00Z,2025-01-12T03:30:00Z,2025-01-12T05:30:00Z,614.98137,29.64637,14.902344,0.52302059,1.5286382,8.1504467,7.3348712,3.1069626,248.73969,58.293056,1.5131862,177.54247,57.926127,0.23450058,0.14961158,13.626875,158,1
S000784,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC003,B0000873,2025-01-12T02:00:00Z,2025-01-12T02:05:00Z,2025-01-12T03:40:00Z,2025-01-12T05:40:00Z,615.07927,28.961412,14.922863,0.50515085,0.88258088,8.2008689,7.4358788,2.8405329,244.42039,59.085799,1.5311698,176.23229,62.603372,0.071488177,0.043755225,8.1989138,159,1
S000785,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC003,B0000874,2025-01-12T02:10:00Z,2025-01-12T02:15:00Z,2025-01-12T03:50:00Z,2025-01-12T05:50:00Z,615.02976,29.944084,14.974094,0.65388107,1.2700836,7.6003917,7.0138329,2.1629824,242.6305,55.873602,1.5923479,173.82631,59.889211,0.12607228,0.037251278,10.470265,160,1
S000786,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC003,B0000875,2025-01-12T02:20:00Z,2025-01-12T02:25:00Z,2025-01-12T04:00:00Z,2025-01-12T06:00:00Z,614.66832,29.246712,15.043586,0.67736128,0.51219693,8.7024266,6.9121921,2.5768087,245.14468,57.641129,1.5254808,174.96613,58.808408,0.20496427,0.12107108,11.452494,161,1
S000787,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC003,B0000876,2025-01-12T02:30:00Z,2025-01-12T02:35:00Z,2025-01-12T04:10:00Z,2025-01-12T06:10:00Z,614.12485,30.514141,14.912753,0.81533367,3.3820322,9.9959564,7.3157922,3.7686329,248.29122,59.698486,1.4146743,176.3187,58.967025,1.1300574,0.099315549,15.772863,162,1
S000788,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC003,B0000877,2025-01-12T02:40:00Z,2025-01-12T02:45:00Z,2025-01-12T04:20:00Z,2025-01-12T06:20:00Z,614.72938,30.172356,14.931814,0.48919044,1.0701494,8.3584243,6.7300399,2.8799106,247.35098,52.189765,1.4897057,174.83244,61.303031,0.22107724,0.051677102,10.284034,163,1
S000789,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC003,B0000878,2025-01-12T02:50:00Z,2025-01-12T02:55:00Z,2025-01-12T04:30:00Z,2025-01-12T06:30:00Z,614.57733,30.188316,14.917657,0.54661248,1.6570689,8.3644265,7.1273661,3.6144447,247.5003,59.107534,1.4718239,175.63435,57.224396,0.47350783,0.2987583,14.560506,164,1
S000790,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC003,B0000879,2025-01-12T03:00:00Z,2025-01-12T03:05:00Z,2025-01-12T04:40:00Z,2025-01-12T06:40:00Z,617.07878,29.489833,15.050946,0.62549862,1.3006869,7.6479858,7.5133533,2.3667329,249.77539,56.19007,1.3839519,174.38909,58.647594,0.29899527,0.28214408,14.116044,165,1
S000791,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC003,B0000880,2025-01-12T03:10:00Z,2025-01-12T03:15:00Z,2025-01-12T04:50:00Z,2025-01-12T06:50:00Z,614.59325,29.760486,14.932135,0.57444764,0.378369,8.924124,6.9553628,1.9393518,242.63959,56.729699,1.4727352,174.79385,58.894523,0.1627591,0.097438014,8.3968332,166,1
S000792,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC003,B0000881,2025-01-12T03:20:00Z,2025-01-12T03:25:00Z,2025-01-12T05:00:00Z,2025-01-12T07:00:00Z,615.6705,30.103665,15.046558,0.48192008,0.58229211,7.4519568,6.8808412,2.5886621,246.15495,56.502726,1.4737724,175.00812,62.656154,0.11950969,0.023416586,9.5773243,167,1
S000793,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC003,B0000882,2025-01-12T03:30:00Z,2025-01-12T03:35:00Z,2025-01-12T05:10:00Z,2025-01-12T07:10:00Z,613.10405,29.293083,14.95194,0.60499937,1.8717393,8.6408186,6.9603066,4.1372529,248.89313,55.035865,1.4460953,176.52863,57.760708,0.85771117,0.16459495,14.074353,168,1
S000794,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC003,B0000883,2025-01-12T03:40:00Z,2025-01-12T03:45:00Z,2025-01-12T05:20:00Z,2025-01-12T07:20:00Z,614.28679,29.550831,14.93828,0.50805274,0.3162185,8.0805907,6.9680295,2.0374634,249.04436,51.613693,1.570188,174.87956,60.072802,0.17044747,0.041306861,10.241951,169,1
S000795,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC003,B0000884,2025-01-12T03:50:00Z,2025-01-12T03:55:00Z,2025-01-12T05:30:00Z,2025-01-12T07:30:00Z,617.08577,30.246421,15.025273,0.51447892,1.6490689,8.8526653,7.4092496,3.9091209,244.81467,59.436028,1.6224264,177.77016,61.138559,0.55017224,0.072153485,12.798506,170,1
S000796,L0010,train,HBM3E,8,24,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC003,B0000885,2025-01-12T04:00:00Z,2025-01-12T04:05:00Z,2025-01-12T05:40:00Z,2025-01-12T07:40:00Z,614.70094,29.650217,14.944392,0.97599858,0.35189041,8.7024026,7.2657516,2.9370762,246.03915,54.008817,1.561941,175.7469,59.402543,0.13350787,0.10029728,12.123975,171,1
S000797,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC003,B0000897,2025-01-12T00:00:00Z,2025-01-12T00:05:00Z,2025-01-12T01:40:00Z,2025-01-12T03:40:00Z,613.23979,30.263158,13.113952,0.46165429,0.576753,7.4613719,6.8772792,2.5489187,242.19088,55.493696,1.4799508,175.06762,61.501612,0.12364394,0.19469304,11.215908,150,1
S000798,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC003,B0000899,2025-01-12T00:10:00Z,2025-01-12T00:15:00Z,2025-01-12T01:50:00Z,2025-01-12T03:50:00Z,613.73513,30.151128,13.136816,0.51442216,1.3221237,7.2697266,7.273656,2.9896359,246.12726,56.68395,1.5838577,175.5513,62.182293,0.25293479,0.27326986,15.471271,151,1
S000799,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC003,B0000900,2025-01-12T00:20:00Z,2025-01-12T00:25:00Z,2025-01-12T02:00:00Z,2025-01-12T04:00:00Z,614.3102,29.04851,13.029334,0.58094969,2.1311012,7.8463927,6.6816715,3.9385023,246.75427,53.901749,1.56653,175.45536,60.209619,0.36239416,0.20254982,15.356782,152,1
S000800,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC003,B0000901,2025-01-12T00:30:00Z,2025-01-12T00:35:00Z,2025-01-12T02:10:00Z,2025-01-12T04:10:00Z,611.2501,30.498463,13.026985,1.0540359,2.913225,9.4511243,7.2875142,3.3933145,249.07417,62.185319,1.6159776,177.87421,61.18353,0.2477994,0.10458662,16.587923,153,1
S000801,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC003,B0000902,2025-01-12T00:40:00Z,2025-01-12T00:45:00Z,2025-01-12T02:20:00Z,2025-01-12T04:20:00Z,610.92217,30.597025,12.994278,0.66448018,3.6881656,8.0824958,7.6484129,3.7972445,244.57119,60.592369,1.4449256,176.77315,60.648637,0.44321063,0.46887539,17.646046,154,1
S000802,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC003,B0000903,2025-01-12T00:50:00Z,2025-01-12T00:55:00Z,2025-01-12T02:30:00Z,2025-01-12T04:30:00Z,612.27249,30.772241,12.944727,0.73627148,1.2329198,8.1164732,7.1525158,3.1197395,245.5685,63.330528,1.6008034,177.10237,58.545059,0.15116845,0.24283717,16.091699,155,1
S000803,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC003,B0000904,2025-01-12T01:00:00Z,2025-01-12T01:05:00Z,2025-01-12T02:40:00Z,2025-01-12T04:40:00Z,610.53664,29.669245,12.980023,0.59184755,0.74446307,7.4131967,6.6355678,2.619729,245.62385,57.105831,1.5631864,172.73256,56.481421,0.28069597,0.13319186,12.229123,156,1
S000804,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC003,B0000905,2025-01-12T01:10:00Z,2025-01-12T01:15:00Z,2025-01-12T02:50:00Z,2025-01-12T04:50:00Z,610.14324,29.18138,13.015567,0.69142794,1.527748,8.2111719,7.0134751,2.6873343,247.7823,57.459016,1.4235299,175.64654,59.196168,0.22496657,0.14227437,12.441313,157,1
S000805,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC003,B0000906,2025-01-12T01:20:00Z,2025-01-12T01:25:00Z,2025-01-12T03:00:00Z,2025-01-12T05:00:00Z,613.82787,29.916134,13.021013,0.87166384,4.6275734,9.7456371,7.7332138,6.0571237,251.79228,65.022042,1.4037863,179.25494,58.947358,1.987645,0.70840249,22.256603,158,1
S000806,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC003,B0000907,2025-01-12T01:30:00Z,2025-01-12T01:35:00Z,2025-01-12T03:10:00Z,2025-01-12T05:10:00Z,610.36724,29.718559,12.960386,0.40475605,0.87744913,7.4339029,7.2476179,3.0432456,246.5242,59.955766,1.4670127,175.87325,63.682362,0.19864969,0.051920317,12.549302,159,1
S000807,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC003,B0000908,2025-01-12T01:40:00Z,2025-01-12T01:45:00Z,2025-01-12T03:20:00Z,2025-01-12T05:20:00Z,609.1935,30.163288,12.94893,0.6690001,3.2821638,10.406258,7.3075493,4.1886904,246.14981,57.715062,1.6310168,176.35885,57.757896,0.66204382,0.41164676,14.567932,160,1
S000808,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC003,B0000909,2025-01-12T01:50:00Z,2025-01-12T01:55:00Z,2025-01-12T03:30:00Z,2025-01-12T05:30:00Z,615.53949,30.571618,13.017667,0.47859651,1.7572644,9.0802405,7.1877775,3.0556793,245.1336,55.986418,1.5639607,175.80539,59.706146,0.47039891,0.055194603,14.387897,161,1
S000809,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC003,B0000910,2025-01-12T02:00:00Z,2025-01-12T02:05:00Z,2025-01-12T03:40:00Z,2025-01-12T05:40:00Z,612.75955,30.079735,13.082813,0.51982173,0.55120553,8.3808053,6.9866903,2.4879901,245.58115,57.835628,1.5050694,176.14347,62.686724,0.22762425,0.2045212,14.04809,162,1
S000810,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC003,B0000911,2025-01-12T02:10:00Z,2025-01-12T02:15:00Z,2025-01-12T03:50:00Z,2025-01-12T05:50:00Z,612.9194,29.816894,13.063578,0.66753972,1.3274622,8.7937096,7.3337885,2.7729208,247.50246,59.391778,1.3429511,175.75662,60.538042,0.3030363,0.15639979,13.567961,163,1
S000811,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC003,B0000912,2025-01-12T02:20:00Z,2025-01-12T02:25:00Z,2025-01-12T04:00:00Z,2025-01-12T06:00:00Z,613.30366,30.681769,13.057289,0.76179669,1.0806606,8.3317226,7.3172311,2.889628,245.19656,65.970761,1.5212478,177.59619,56.304425,0.39041339,0.27783201,15.183,164,1
S000812,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC003,B0000913,2025-01-12T02:30:00Z,2025-01-12T02:35:00Z,2025-01-12T04:10:00Z,2025-01-12T06:10:00Z,612.63925,30.377016,12.990225,0.41701313,1.8445087,7.3528853,7.2733246,3.0243582,246.34758,55.421116,1.3925505,174.90569,60.892581,0.10741746,0.22317837,14.980847,165,1
S000813,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC003,B0000914,2025-01-12T02:40:00Z,2025-01-12T02:45:00Z,2025-01-12T04:20:00Z,2025-01-12T06:20:00Z,612.45044,29.641891,13.121248,0.58335066,1.9311946,8.6030206,7.4485392,4.2241372,247.64774,60.00672,1.4003285,176.15026,62.413008,0.64859296,0.1612323,16.444491,166,1
S000814,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC003,B0000915,2025-01-12T02:50:00Z,2025-01-12T02:55:00Z,2025-01-12T04:30:00Z,2025-01-12T06:30:00Z,613.06391,30.424829,13.058044,0.78476475,1.955553,7.3545609,7.224617,3.1799831,245.17847,58.18432,1.4331463,174.05491,62.419773,0.24008066,0.082885238,13.562244,167,1
S000815,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC003,B0000916,2025-01-12T03:00:00Z,2025-01-12T03:05:00Z,2025-01-12T04:40:00Z,2025-01-12T06:40:00Z,613.30818,30.439983,13.029548,0.47327881,0.79554081,7.1862763,7.382787,2.9581276,243.85668,53.945822,1.5778803,174.69616,62.835944,0.18093742,0.069877327,10.628177,168,1
S000816,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC003,B0000917,2025-01-12T03:10:00Z,2025-01-12T03:15:00Z,2025-01-12T04:50:00Z,2025-01-12T06:50:00Z,614.33443,30.475586,13.060886,0.67716469,2.0900768,6.9368756,6.9181153,2.9627182,247.71158,56.391566,1.5620318,177.90923,60.097141,0.12903353,0.075683008,14.694416,169,1
S000817,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC003,B0000918,2025-01-12T03:20:00Z,2025-01-12T03:25:00Z,2025-01-12T05:00:00Z,2025-01-12T07:00:00Z,612.69808,30.177114,12.944715,0.51298984,1.7227965,8.9709848,7.2748284,4.3673373,247.67449,57.969221,1.4009795,175.68337,61.513853,0.53309265,0.087103396,16.739982,170,1
S000818,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC003,B0000919,2025-01-12T03:30:00Z,2025-01-12T03:35:00Z,2025-01-12T05:10:00Z,2025-01-12T07:10:00Z,615.27663,31.388049,13.063359,0.63289967,1.3834319,8.2692967,6.9668137,2.8500135,246.5622,53.662102,1.6312367,177.2585,58.810193,0.23311666,0.12902469,14.158955,171,1
S000819,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC003,B0000920,2025-01-12T03:40:00Z,2025-01-12T03:45:00Z,2025-01-12T05:20:00Z,2025-01-12T07:20:00Z,614.3244,30.206428,13.085545,0.66683976,2.68999,9.3997872,7.4792907,3.2195442,246.97261,62.522034,1.5988931,176.26814,61.738354,0.1860289,0.084259623,16.206415,172,1
S000820,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC003,B0000921,2025-01-12T03:50:00Z,2025-01-12T03:55:00Z,2025-01-12T05:30:00Z,2025-01-12T07:30:00Z,612.19143,31.152859,12.9602,0.60061812,0.9520512,8.4875956,7.3849936,2.8290366,246.21915,56.722267,1.4737293,176.13623,63.087412,0.25022834,0.11856785,12.800694,173,1
S000821,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T05,EMC003,B0000922,2025-01-12T04:00:00Z,2025-01-12T04:05:00Z,2025-01-12T05:40:00Z,2025-01-12T07:40:00Z,615.95394,31.344416,13.10732,0.56158153,0.28363603,6.675883,6.8492222,2.9281797,246.28191,55.40483,1.5068403,174.69116,58.246245,0.27614301,0.22486638,11.762649,174,1
S000822,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T06,EMC003,B0000923,2025-01-12T04:10:00Z,2025-01-12T04:15:00Z,2025-01-12T05:50:00Z,2025-01-12T07:50:00Z,613.3959,29.265526,12.997502,0.75280494,0.28304957,7.2749814,7.1134743,2.7751332,248.2058,59.60388,1.5311891,177.03512,59.273046,0.20198767,0.065492888,13.287396,175,1
S000823,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T01,EMC003,B0000924,2025-01-12T04:20:00Z,2025-01-12T04:25:00Z,2025-01-12T06:00:00Z,2025-01-12T08:00:00Z,610.65952,29.902197,12.96927,0.76896479,3.6672112,8.026429,7.2865757,3.2787025,248.56731,54.724105,1.5857998,174.65911,61.476692,0.38223076,0.1075435,13.336943,176,1
S000824,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T02,EMC003,B0000925,2025-01-12T04:30:00Z,2025-01-12T04:35:00Z,2025-01-12T06:10:00Z,2025-01-12T08:10:00Z,612.59358,31.21389,12.978496,0.71748714,1.8185713,7.286418,6.7503152,3.0068781,245.39468,57.568128,1.3463421,175.45508,62.576983,0.25654635,0.11784951,14.168272,177,1
S000825,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T03,EMC003,B0000926,2025-01-12T04:40:00Z,2025-01-12T04:45:00Z,2025-01-12T06:20:00Z,2025-01-12T08:20:00Z,613.89767,30.911537,13.072638,0.52531141,3.2905764,8.46709,7.4648708,3.3156088,250.09376,58.882493,1.5070473,176.00933,58.786072,0.70200198,0.22596363,16.486853,178,1
S000826,L0011,train,HBM3E,12,36,Advanced_MR_MUF_inspired,ASSEMBLY_T04,EMC003,B0000927,2025-01-12T04:50:00Z,2025-01-12T04:55:00Z,2025-01-12T06:30:00Z,2025-01-12T08:30:00Z,615.26123,30.587477,13.110936,0.55781398,0.62609417,8.41251,7.426775,2.4791574,246.13873,62.165153,1.4888666,176.13869,60.618409,0.17984535,0.18106726,13.406404,179,1
